Iteration	Posterior	Likelihood	Prior	p	T
26190	-5.656537	-2.660805	-2.995732	0.01684491	12.77772
26200	-5.567616	-2.571884	-2.995732	0.01644205	12.46871
26210	-5.454276	-2.458543	-2.995732	0.01587661	12.0353
26220	-5.492098	-2.496366	-2.995732	0.01607311	12.18588
26230	-5.733072	-2.737339	-2.995732	0.0171703	13.02742
26240	-5.966387	-2.970655	-2.995732	0.01807392	13.72144
26250	-5.754502	-2.75877	-2.995732	0.01725842	13.09507
26260	-6.122644	-3.126912	-2.995732	0.01862473	14.14491
26270	-5.731297	-2.735565	-2.995732	0.01716294	13.02178
26280	-6.082948	-3.087216	-2.995732	0.01848813	14.03987
26290	-6.562362	-3.56663	-2.995732	0.02002251	15.22097
26300	-6.331756	-3.336024	-2.995732	0.01931305	14.67455
26310	-5.883572	-2.887839	-2.995732	0.01776601	13.48486
26320	-6.147588	-3.151856	-2.995732	0.01870951	14.21012
26330	-5.994992	-2.99926	-2.995732	0.01817751	13.80106
26340	-5.553418	-2.557686	-2.995732	0.01637478	12.41714
26350	-5.261849	-2.266117	-2.995732	0.01467357	11.11426
26360	-5.129427	-2.133694	-2.995732	0.01317933	9.972377
26370	-5.115002	-2.119269	-2.995732	0.01247238	9.432936
26380	-5.118121	-2.122388	-2.995732	0.01283262	9.707754
26390	-5.160226	-2.164494	-2.995732	0.01143149	8.639627
26400	-5.147094	-2.151362	-2.995732	0.01159952	8.76762
26410	-5.295621	-2.299889	-2.995732	0.01040363	7.857349
26420	-5.255713	-2.25998	-2.995732	0.01063936	8.036656
26430	-5.397859	-2.402127	-2.995732	0.009910466	7.482395
26440	-5.118522	-2.122789	-2.995732	0.01221122	9.23379
26450	-5.131485	-2.135753	-2.995732	0.01322468	10.007
26460	-5.201063	-2.20533	-2.995732	0.01415118	10.71479
26470	-5.706063	-2.710331	-2.995732	0.01705745	12.94081
26480	-5.368975	-2.373243	-2.995732	0.01539526	11.6666
26490	-5.171267	-2.175534	-2.995732	0.01383097	10.47007
26500	-5.255836	-2.260104	-2.995732	0.01462698	11.07862
26510	-5.29112	-2.295387	-2.995732	0.01488909	11.27915
26520	-5.141102	-2.14537	-2.995732	0.01340744	10.14655
26530	-5.157083	-2.161351	-2.995732	0.01146906	8.668246
26540	-5.11708	-2.121347	-2.995732	0.01277853	9.66648
26550	-5.114928	-2.119195	-2.995732	0.01249567	9.450702
26560	-5.19491	-2.199177	-2.995732	0.0140899	10.66795
26570	-5.13595	-2.140218	-2.995732	0.01331452	10.07559
26580	-5.117686	-2.121954	-2.995732	0.01281129	9.691481
26590	-5.273076	-2.277344	-2.995732	0.01053273	7.955539
26600	-5.197126	-2.201394	-2.995732	0.01106646	8.361688
26610	-5.293345	-2.297612	-2.995732	0.01041624	7.866938
26620	-5.736251	-2.740519	-2.995732	0.00879196	6.632924
26630	-5.486048	-2.490316	-2.995732	0.00956367	7.218877
26640	-5.371138	-2.375406	-2.995732	0.01002782	7.571598
26650	-5.489928	-2.494195	-2.995732	0.009549597	7.208186
26660	-5.174966	-2.179234	-2.995732	0.01127144	8.517746
26670	-5.209575	-2.213843	-2.995732	0.01096438	8.283986
26680	-5.304217	-2.308484	-2.995732	0.01035682	7.821747
26690	-5.115062	-2.11933	-2.995732	0.01259833	9.529007
26700	-5.116024	-2.120292	-2.995732	0.0123505	9.339993
26710	-5.115656	-2.119923	-2.995732	0.0123821	9.364088
26720	-5.116385	-2.120653	-2.995732	0.01273488	9.633175
26730	-5.117809	-2.122077	-2.995732	0.01281749	9.696211
26740	-5.224854	-2.229121	-2.995732	0.01437106	10.88289
26750	-5.222581	-2.226849	-2.995732	0.01435107	10.86761
26760	-5.432868	-2.437136	-2.995732	0.01576125	11.94691
26770	-5.406539	-2.410807	-2.995732	0.01561468	11.83464
26780	-5.239804	-2.244072	-2.995732	0.01449815	10.98008
26790	-5.2152	-2.219468	-2.995732	0.01428477	10.81692
26800	-5.352253	-2.356521	-2.995732	0.01529306	11.58835
26810	-5.72365	-2.727917	-2.995732	0.01713116	12.99738
26820	-5.428581	-2.432848	-2.995732	0.01573775	11.92891
26830	-6.055278	-3.059546	-2.995732	0.01839164	13.96567
26840	-6.122623	-3.126891	-2.995732	0.01862466	14.14486
26850	-6.067717	-3.071985	-2.995732	0.01843515	13.99913
26860	-5.936384	-2.940652	-2.995732	0.01796379	13.63681
26870	-5.82514	-2.829407	-2.995732	0.01754081	13.31189
26880	-5.83085	-2.835118	-2.995732	0.01756314	13.32903
26890	-6.48364	-3.487908	-2.995732	0.01978536	15.03826
26900	-6.767016	-3.771284	-2.995732	0.0206181	15.68011
26910	-6.045637	-3.049905	-2.995732	0.01835776	13.93963
26920	-6.588932	-3.5932	-2.995732	0.02010148	15.28183
26930	-6.79076	-3.795028	-2.995732	0.02068543	15.73204
26940	-6.636535	-3.640802	-2.995732	0.02024168	15.38989
26950	-6.604843	-3.609111	-2.995732	0.02014852	15.31808
26960	-6.836044	-3.840312	-2.995732	0.02081291	15.83037
26970	-6.523057	-3.527325	-2.995732	0.01990471	15.13021
26980	-7.189455	-4.193722	-2.995732	0.0217703	16.56939
26990	-6.69961	-3.703878	-2.995732	0.02042504	15.53124
27000	-7.324013	-4.328281	-2.995732	0.02211963	16.83928
27010	-7.240902	-4.245169	-2.995732	0.02190476	16.67325
27020	-6.144147	-3.148415	-2.995732	0.01869786	14.20116
27030	-5.945631	-2.949898	-2.995732	0.0179979	13.66302
27040	-5.649327	-2.653595	-2.995732	0.01681332	12.75348
27050	-5.458073	-2.462341	-2.995732	0.01589675	12.05073
27060	-5.147028	-2.151296	-2.995732	0.01350408	10.22035
27070	-5.169535	-2.173803	-2.995732	0.01132767	8.560566
27080	-5.195836	-2.200103	-2.995732	0.01409926	10.6751
27090	-5.125722	-2.129989	-2.995732	0.01198396	9.060554
27100	-5.15073	-2.154998	-2.995732	0.01154985	8.729777
27110	-5.162452	-2.16672	-2.995732	0.0114057	8.619988
27120	-5.123257	-2.127525	-2.995732	0.01302029	9.850973
27130	-5.151882	-2.15615	-2.995732	0.01357705	10.27608
27140	-5.147417	-2.151685	-2.995732	0.01351011	10.22495
27150	-5.163555	-2.167823	-2.995732	0.01139316	8.61044
27160	-5.192925	-2.197193	-2.995732	0.01110279	8.389342
27170	-5.31023	-2.314498	-2.995732	0.01032478	7.797382
27180	-5.398906	-2.403174	-2.995732	0.009906001	7.479002
27190	-5.373351	-2.377618	-2.995732	0.01001784	7.564013
27200	-5.609012	-2.61328	-2.995732	0.009154256	6.907936
27210	-5.628279	-2.632547	-2.995732	0.009095956	6.863673
27220	-5.415292	-2.419559	-2.995732	0.009837344	7.426822
27230	-5.388454	-2.392722	-2.995732	0.009951006	7.513208
27240	-5.419191	-2.423459	-2.995732	0.009821328	7.414651
27250	-5.26887	-2.273138	-2.995732	0.01055793	7.97471
27260	-5.216622	-2.22089	-2.995732	0.01090982	8.242459
27270	-5.128372	-2.13264	-2.995732	0.01192201	9.013339
27280	-5.370476	-2.374744	-2.995732	0.01003082	7.573877
27290	-5.271558	-2.275826	-2.995732	0.01054178	7.962423
27300	-5.220918	-2.225185	-2.995732	0.01087757	8.21792
27310	-5.119517	-2.123785	-2.995732	0.01217076	9.202947
27320	-5.186122	-2.19039	-2.995732	0.01116393	8.43589
27330	-5.123202	-2.12747	-2.995732	0.01301864	9.849715
27340	-5.129437	-2.133705	-2.995732	0.01317957	9.972563
27350	-5.267916	-2.272184	-2.995732	0.01471972	11.14957
27360	-5.273178	-2.277446	-2.995732	0.01475909	11.17968
27370	-5.167672	-2.17194	-2.995732	0.01378744	10.43681
27380	-5.141178	-2.145445	-2.995732	0.01340875	10.14754
27390	-5.176246	-2.180514	-2.995732	0.01388919	10.51455
27400	-5.455591	-2.459859	-2.995732	0.0158836	12.04065
27410	-5.326366	-2.330634	-2.995732	0.01512839	11.46229
27420	-5.204326	-2.208594	-2.995732	0.01418286	10.73901
27430	-5.227787	-2.232055	-2.995732	0.01439659	10.90242
27440	-5.259669	-2.263936	-2.995732	0.01465677	11.10141
27450	-5.314146	-2.318414	-2.995732	0.01504759	11.40044
27460	-5.489713	-2.49398	-2.995732	0.01606097	12.17658
27470	-5.542786	-2.547053	-2.995732	0.01632381	12.37805
27480	-5.771424	-2.775691	-2.995732	0.01732716	13.14784
27490	-5.4138	-2.418068	-2.995732	0.01565565	11.86602
27500	-5.143666	-2.147934	-2.995732	0.01345041	10.17936
27510	-5.135927	-2.140195	-2.995732	0.01331409	10.07526
27520	-5.293968	-2.298235	-2.995732	0.01490917	11.29452
27530	-5.205456	-2.209724	-2.995732	0.01419371	10.7473
27540	-5.24753	-2.251798	-2.995732	0.01456111	11.02824
27550	-5.165055	-2.169322	-2.995732	0.01375486	10.41191
27560	-5.249647	-2.253915	-2.995732	0.01457807	11.04121
27570	-5.122486	-2.126753	-2.995732	0.01299678	9.833035
27580	-5.135793	-2.140061	-2.995732	0.01331153	10.07331
27590	-5.128797	-2.133064	-2.995732	0.0119127	9.006238
27600	-5.127032	-2.1313	-2.995732	0.01312247	9.928971
27610	-5.276485	-2.280753	-2.995732	0.01478352	11.19838
27620	-5.230665	-2.234933	-2.995732	0.01442134	10.92134
27630	-5.12215	-2.126418	-2.995732	0.01208149	9.134893
27640	-5.131967	-2.136235	-2.995732	0.01184733	8.956422
27650	-5.116366	-2.120633	-2.995732	0.01273353	9.632148
27660	-5.123083	-2.127351	-2.995732	0.01301507	9.846994
27670	-5.181381	-2.185649	-2.995732	0.01394695	10.55869
27680	-5.163745	-2.168012	-2.995732	0.01373825	10.39923
27690	-5.114922	-2.11919	-2.995732	0.01255875	9.498816
27700	-5.116725	-2.120993	-2.995732	0.01275729	9.650276
27710	-5.116036	-2.120304	-2.995732	0.01270905	9.613474
27720	-5.201899	-2.206166	-2.995732	0.01102639	8.331189
27730	-5.120764	-2.125031	-2.995732	0.01212595	9.168782
27740	-5.16309	-2.167358	-2.995732	0.01139843	8.61445
27750	-5.295009	-2.299277	-2.995732	0.01040701	7.859919
27760	-5.139242	-2.14351	-2.995732	0.01171799	8.857875
27770	-5.241004	-2.245271	-2.995732	0.01073557	8.109857
27780	-5.421532	-2.425799	-2.995732	0.009811775	7.40739
27790	-6.285533	-3.289801	-2.995732	0.007619817	5.744091
27800	-5.450446	-2.454714	-2.995732	0.00969711	7.320258
27810	-5.72457	-2.728838	-2.995732	0.008823172	6.656612
27820	-5.688725	-2.692992	-2.995732	0.008921361	6.731135
27830	-6.186987	-3.191255	-2.995732	0.007797937	5.879069
27840	-6.724912	-3.72918	-2.995732	0.00693278	5.223766
27850	-5.723119	-2.727387	-2.995732	0.008827078	6.659575
27860	-5.247321	-2.251589	-2.995732	0.01069352	8.077866
27870	-5.232156	-2.236424	-2.995732	0.01079646	8.156191
27880	-5.122915	-2.127183	-2.995732	0.01205883	9.117616
27890	-5.119909	-2.124176	-2.995732	0.01215609	9.191761
27900	-5.16726	-2.171527	-2.995732	0.01378235	10.43292
27910	-5.22562	-2.229887	-2.995732	0.01437775	10.88802
27920	-5.193592	-2.19786	-2.995732	0.0140765	10.65771
27930	-5.121823	-2.126091	-2.995732	0.01297565	9.816906
27940	-5.124441	-2.128709	-2.995732	0.01305439	9.877006
27950	-5.11489	-2.119158	-2.995732	0.01252373	9.472105
27960	-5.128637	-2.132905	-2.995732	0.01316112	9.958473
27970	-5.191418	-2.195686	-2.995732	0.01405415	10.64063
27980	-5.139884	-2.144152	-2.995732	0.01338634	10.13043
27990	-5.139979	-2.144247	-2.995732	0.01338801	10.1317
28000	-5.115754	-2.120022	-2.995732	0.01268521	9.595283
28010	-5.142311	-2.146579	-2.995732	0.01342795	10.16221
28020	-5.13072	-2.134988	-2.995732	0.01320817	9.994391
28030	-5.115257	-2.119525	-2.995732	0.01242693	9.398273
28040	-5.174319	-2.178587	-2.995732	0.01127799	8.522736
28050	-5.131848	-2.136115	-2.995732	0.01184967	8.95821
28060	-5.161157	-2.165424	-2.995732	0.01142063	8.631356
28070	-5.487235	-2.491502	-2.995732	0.009559357	7.2156
28080	-6.253996	-3.258264	-2.995732	0.007675668	5.786411
28090	-6.070126	-3.074394	-2.995732	0.00802413	6.050522
28100	-7.227249	-4.231516	-2.995732	0.006297955	4.74341
28110	-7.137687	-4.141955	-2.995732	0.006402124	4.822204
28120	-6.320023	-3.324291	-2.995732	0.007559904	5.698698
28130	-6.037262	-3.041529	-2.995732	0.008091045	6.101253
28140	-6.044671	-3.048938	-2.995732	0.008075823	6.089713
28150	-5.956386	-2.960654	-2.995732	0.008262697	6.231412
28160	-7.427045	-4.431313	-2.995732	0.006077315	4.576553
28170	-7.57771	-4.581978	-2.995732	0.00592062	4.458085
28180	-6.829617	-3.833885	-2.995732	0.00678941	5.115246
28190	-6.234785	-3.239052	-2.995732	0.007710211	5.812587
28200	-5.606133	-2.610401	-2.995732	0.009163086	6.914641
28210	-5.774048	-2.778316	-2.995732	0.008693417	6.558145
28220	-5.45829	-2.462558	-2.995732	0.009667014	7.297391
28230	-5.366275	-2.370543	-2.995732	0.01004993	7.588406
28240	-5.287374	-2.291642	-2.995732	0.01044974	7.89242
28250	-5.141648	-2.145916	-2.995732	0.01341677	10.15367
28260	-5.230772	-2.235039	-2.995732	0.01442225	10.92204
28270	-5.536176	-2.540443	-2.995732	0.01629185	12.35356
28280	-5.310404	-2.314672	-2.995732	0.01502241	11.38117
28290	-5.37816	-2.382427	-2.995732	0.01545014	11.70862
28300	-5.531041	-2.535309	-2.995732	0.01626689	12.33442
28310	-5.384449	-2.388717	-2.995732	0.01548725	11.73704
28320	-5.501948	-2.506215	-2.995732	0.01612289	12.22403
28330	-5.524507	-2.528775	-2.995732	0.01623493	12.30991
28340	-6.318549	-3.322817	-2.995732	0.01927097	14.64215
28350	-6.4679	-3.472167	-2.995732	0.01973734	15.00127
28360	-6.818908	-3.823175	-2.995732	0.02076481	15.79326
28370	-6.471065	-3.475333	-2.995732	0.01974701	15.00872
28380	-6.546841	-3.551109	-2.995732	0.01997613	15.18524
28390	-6.116268	-3.120535	-2.995732	0.01860293	14.12815
28400	-6.404383	-3.408651	-2.995732	0.01954146	14.85042
28410	-6.327588	-3.331856	-2.995732	0.01929978	14.66434
28420	-6.079728	-3.083996	-2.995732	0.01847696	14.03128
28430	-5.617173	-2.621441	-2.995732	0.01667023	12.64371
28440	-5.337534	-2.341802	-2.995732	0.01520046	11.51746
28450	-5.150089	-2.154356	-2.995732	0.01355065	10.25591
28460	-5.123592	-2.127859	-2.995732	0.01303014	9.858497
28470	-5.15745	-2.161718	-2.995732	0.01146461	8.664851
28480	-5.132159	-2.136426	-2.995732	0.01184359	8.953577
28490	-5.116777	-2.121045	-2.995732	0.01276053	9.652751
28500	-5.154771	-2.159039	-2.995732	0.01361832	10.30761
28510	-5.206498	-2.210766	-2.995732	0.01420365	10.7549
28520	-5.116078	-2.120346	-2.995732	0.01234632	9.336802
28530	-5.120506	-2.124774	-2.995732	0.01293049	9.782439
28540	-5.118205	-2.122473	-2.995732	0.01283663	9.710811
28550	-5.353474	-2.357742	-2.995732	0.01010934	7.633568
28560	-5.700601	-2.704868	-2.995732	0.008888417	6.706129
28570	-6.432776	-3.437044	-2.995732	0.007371957	5.55632
28580	-5.58747	-2.591738	-2.995732	0.009221109	6.958698
28590	-5.341182	-2.34545	-2.995732	0.01016813	7.678265
28600	-5.35276	-2.357027	-2.995732	0.01011271	7.636129
28610	-5.150893	-2.155161	-2.995732	0.01154768	8.728126
28620	-5.120871	-2.125139	-2.995732	0.01212232	9.166016
28630	-5.127074	-2.131342	-2.995732	0.01312351	9.929761
28640	-5.146189	-2.150457	-2.995732	0.01349095	10.21032
28650	-5.121027	-2.125294	-2.995732	0.0129489	9.79649
28660	-5.223617	-2.227885	-2.995732	0.01085768	8.202776
28670	-5.209817	-2.214085	-2.995732	0.01096247	8.282533
28680	-5.194868	-2.199136	-2.995732	0.01108586	8.376453
28690	-5.2181	-2.222367	-2.995732	0.01089865	8.233957
28700	-5.319364	-2.323631	-2.995732	0.01027717	7.761177
28710	-5.328858	-2.333126	-2.995732	0.01022895	7.724506
28720	-5.191931	-2.196199	-2.995732	0.01111153	8.395999
28730	-5.126583	-2.13085	-2.995732	0.01196306	9.044621
28740	-5.214154	-2.218422	-2.995732	0.01092868	8.256818
28750	-5.259127	-2.263394	-2.995732	0.01061783	8.020282
28760	-5.23036	-2.234628	-2.995732	0.01080912	8.165827
28770	-5.490998	-2.495265	-2.995732	0.009545731	7.205249
28780	-5.500793	-2.505061	-2.995732	0.009510639	7.178592
28790	-5.661632	-2.6659	-2.995732	0.008998136	6.789412
28800	-5.331466	-2.335734	-2.995732	0.01021591	7.714596
28810	-5.395773	-2.400041	-2.995732	0.009919389	7.489177
28820	-5.125213	-2.129481	-2.995732	0.01199671	9.070269
28830	-5.149879	-2.154147	-2.995732	0.01156123	8.738446
28840	-5.286706	-2.290973	-2.995732	0.01045354	7.895303
28850	-5.505333	-2.509601	-2.995732	0.009494554	7.166373
28860	-5.517164	-2.521432	-2.995732	0.009453158	7.134929
28870	-5.258624	-2.262892	-2.995732	0.01062098	8.022677
28880	-5.343276	-2.347544	-2.995732	0.01015799	7.670555
28890	-5.48309	-2.487358	-2.995732	0.009574461	7.227074
28900	-5.620668	-2.624935	-2.995732	0.009118825	6.881035
28910	-5.199513	-2.20378	-2.995732	0.01104627	8.34632
28920	-5.221075	-2.225343	-2.995732	0.01087641	8.217031
28930	-5.189163	-2.19343	-2.995732	0.01113623	8.414802
28940	-5.193852	-2.198119	-2.995732	0.01109469	8.383174
28950	-5.115159	-2.119427	-2.995732	0.01244153	9.409409
28960	-5.240493	-2.244761	-2.995732	0.01073901	8.11248
28970	-5.272517	-2.276784	-2.995732	0.01053606	7.958072
28980	-5.121354	-2.125622	-2.995732	0.01210642	9.153896
28990	-5.386474	-2.390742	-2.995732	0.009959644	7.519774
29000	-5.467863	-2.472131	-2.995732	0.009630833	7.269902
29010	-5.325818	-2.330086	-2.995732	0.01024425	7.736144
29020	-5.20371	-2.207978	-2.995732	0.0110115	8.319849
29030	-5.168462	-2.172729	-2.995732	0.01133914	8.569296
29040	-5.136203	-2.140471	-2.995732	0.01176917	8.896868
29050	-5.157362	-2.16163	-2.995732	0.01146567	8.665661
29060	-5.255853	-2.26012	-2.995732	0.01063847	8.03598
29070	-5.240671	-2.244938	-2.995732	0.01073781	8.111568
29080	-5.378852	-2.383119	-2.995732	0.009993245	7.545314
29090	-5.390407	-2.394675	-2.995732	0.009942522	7.50676
29100	-5.193564	-2.197831	-2.995732	0.0110972	8.385087
29110	-5.306623	-2.31089	-2.995732	0.01034393	7.811946
29120	-5.117986	-2.122254	-2.995732	0.01282617	9.702832
29130	-5.169409	-2.173677	-2.995732	0.01380865	10.45301
29140	-5.123877	-2.128145	-2.995732	0.01203183	9.097038
29150	-5.183565	-2.187833	-2.995732	0.01118772	8.454005
29160	-5.125501	-2.129769	-2.995732	0.0130832	9.898994
29170	-5.153637	-2.157905	-2.995732	0.01151202	8.700965
29180	-5.138974	-2.143242	-2.995732	0.01172237	8.861209
29190	-5.132861	-2.137128	-2.995732	0.01325348	10.02899
29200	-5.13917	-2.143437	-2.995732	0.01337372	10.1208
29210	-5.226883	-2.231151	-2.995732	0.01438875	10.89643
29220	-5.380723	-2.38499	-2.995732	0.01546531	11.72024
29230	-5.371424	-2.375692	-2.995732	0.01540997	11.67787
29240	-5.326634	-2.330902	-2.995732	0.01513014	11.46363
29250	-5.246252	-2.25052	-2.995732	0.01455081	11.02036
29260	-5.270785	-2.275053	-2.995732	0.01474126	11.16604
29270	-5.171121	-2.175389	-2.995732	0.01382923	10.46874
29280	-5.255076	-2.259344	-2.995732	0.01462103	11.07407
29290	-5.13459	-2.138858	-2.995732	0.01328822	10.05551
29300	-5.274279	-2.278546	-2.995732	0.01476725	11.18592
29310	-5.396536	-2.400803	-2.995732	0.01555751	11.79085
29320	-5.3664	-2.370668	-2.995732	0.01537971	11.65469
29330	-5.380915	-2.385183	-2.995732	0.01546644	11.72111
29340	-5.35436	-2.358628	-2.995732	0.0153061	11.59833
29350	-5.322516	-2.326783	-2.995732	0.01510316	11.44298
29360	-5.375007	-2.379274	-2.995732	0.01543139	11.69427
29370	-5.142876	-2.147144	-2.995732	0.01343738	10.16941
29380	-5.151715	-2.155982	-2.995732	0.01357461	10.27422
29390	-5.122583	-2.126851	-2.995732	0.01299981	9.835348
29400	-5.21112	-2.215388	-2.995732	0.01424715	10.78816
29410	-5.353083	-2.357351	-2.995732	0.0152982	11.59229
29420	-5.251655	-2.255923	-2.995732	0.01459405	11.05343
29430	-5.32639	-2.330658	-2.995732	0.01512855	11.46241
29440	-5.291156	-2.295424	-2.995732	0.01488935	11.27935
29450	-5.367481	-2.371749	-2.995732	0.01538625	11.6597
29460	-5.702311	-2.706578	-2.995732	0.01704161	12.92865
29470	-5.350474	-2.354742	-2.995732	0.015282	11.57988
29480	-5.521188	-2.525456	-2.995732	0.01621861	12.2974
29490	-5.409424	-2.413692	-2.995732	0.01563101	11.84715
29500	-5.341765	-2.346033	-2.995732	0.01522734	11.53804
29510	-5.459599	-2.463867	-2.995732	0.01590482	12.05691
29520	-5.636086	-2.640353	-2.995732	0.01675483	12.70861
29530	-5.668166	-2.672434	-2.995732	0.0168955	12.81654
29540	-5.840215	-2.844482	-2.995732	0.01759959	13.35704
29550	-5.325181	-2.329449	-2.995732	0.01512065	11.45636
29560	-5.462384	-2.466652	-2.995732	0.01591949	12.06816
29570	-5.389348	-2.393615	-2.995732	0.01551588	11.75897
29580	-5.13459	-2.138858	-2.995732	0.01328823	10.05552
29590	-5.165442	-2.169709	-2.995732	0.01375972	10.41563
29600	-5.421495	-2.425762	-2.995732	0.0156986	11.89892
29610	-5.336101	-2.340369	-2.995732	0.01519131	11.51045
29620	-5.249907	-2.254175	-2.995732	0.01458015	11.0428
29630	-5.297113	-2.30138	-2.995732	0.01493119	11.31136
29640	-5.702943	-2.707211	-2.995732	0.01704428	12.9307
29650	-5.74492	-2.749187	-2.995732	0.01721917	13.06493
29660	-5.769788	-2.774055	-2.995732	0.01732055	13.14276
29670	-5.954185	-2.958452	-2.995732	0.01802931	13.68717
29680	-5.52381	-2.528077	-2.995732	0.0162315	12.30729
29690	-5.308663	-2.312931	-2.995732	0.01501062	11.37215
29700	-5.33843	-2.342698	-2.995732	0.01520617	11.52183
29710	-5.672235	-2.676503	-2.995732	0.0169131	12.83004
29720	-5.709672	-2.71394	-2.995732	0.01707265	12.95247
29730	-5.600063	-2.604331	-2.995732	0.01659255	12.58413
29740	-5.443817	-2.448085	-2.995732	0.01582065	11.99243
29750	-5.312507	-2.316775	-2.995732	0.01503658	11.39202
29760	-5.418368	-2.422636	-2.995732	0.01568121	11.8856
29770	-5.699837	-2.704105	-2.995732	0.01703114	12.92062
29780	-6.234656	-3.238924	-2.995732	0.01899951	14.43323
29790	-6.55962	-3.563888	-2.995732	0.02001433	15.21467
29800	-6.633428	-3.637695	-2.995732	0.02023258	15.38287
29810	-6.068513	-3.072781	-2.995732	0.01843793	14.00126
29820	-6.220001	-3.224268	-2.995732	0.01895131	14.39615
29830	-6.293459	-3.297727	-2.995732	0.01919055	14.58025
29840	-6.5616	-3.565867	-2.995732	0.02002023	15.21922
29850	-6.651249	-3.655517	-2.995732	0.0202847	15.42305
29860	-6.314385	-3.318653	-2.995732	0.01925767	14.63191
29870	-5.89254	-2.896807	-2.995732	0.01779997	13.51095
29880	-5.781931	-2.786198	-2.995732	0.01736949	13.18034
29890	-5.997656	-3.001923	-2.995732	0.01818709	13.80843
29900	-5.62699	-2.631258	-2.995732	0.01671431	12.67752
29910	-5.703667	-2.707934	-2.995732	0.01704734	12.93305
29920	-5.818994	-2.823262	-2.995732	0.0175167	13.29338
29930	-6.10951	-3.113778	-2.995732	0.01857977	14.11034
29940	-6.167487	-3.171755	-2.995732	0.01877658	14.26172
29950	-5.741797	-2.746065	-2.995732	0.01720632	13.05507
29960	-5.754767	-2.759035	-2.995732	0.0172595	13.0959
29970	-6.304494	-3.308762	-2.995732	0.019226	14.60754
29980	-6.146256	-3.150524	-2.995732	0.018705	14.20666
29990	-6.051803	-3.056071	-2.995732	0.01837944	13.9563
30000	-6.526844	-3.531112	-2.995732	0.01991611	15.13899
