Iteration	Posterior	Likelihood	Prior	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
930	-4271.351	-4286.487	15.13574	0.133201	0.197016	0.204954	0.211636	0.146575	0.123718	0.0884392	0.145746	0.0246447	0.056911	0.0586079	0.0463395	0.0148038	0.196212	0.270841	0.132335	0.0585016	0.300105	0.0420062	0.27513	0.267288	0.173429	0.284152	1.452593
940	-4270.125	-4285.516	15.391	0.097134	0.196624	0.208815	0.204415	0.136225	0.0976421	0.0905659	0.15336	0.0229323	0.0777393	0.0660013	0.0558411	0.019772	0.219146	0.276123	0.133105	0.0608594	0.290551	0.0202164	0.272495	0.283804	0.153211	0.29049	1.427067
950	-4281.102	-4295.746	14.64391	0.114408	0.256126	0.229756	0.204415	0.10992	0.100321	0.116396	0.173925	0.0429711	0.0528145	0.0290782	0.0343527	0.0372909	0.204601	0.248465	0.153153	0.0710925	0.313399	0.00928952	0.26106	0.274103	0.168544	0.296294	1.501776
960	-4271.648	-4287.51	15.86236	0.109592	0.183862	0.207663	0.204415	0.1372	0.088034	0.0915118	0.11183	0.0328189	0.0507127	0.0740911	0.0662581	0.0219422	0.218602	0.264311	0.153829	0.0568401	0.294762	0.0116567	0.264244	0.268388	0.162762	0.304606	1.379931
970	-4282.3	-4297.165	14.86545	0.107137	0.257246	0.175625	0.230362	0.141379	0.131667	0.0943534	0.142626	0.023819	0.0717725	0.0397355	0.0311554	0.0327456	0.231512	0.249059	0.127018	0.0812131	0.287256	0.023942	0.260105	0.285179	0.140803	0.313913	1.479623
980	-4269.697	-4286.204	16.50758	0.0906241	0.159181	0.219354	0.180895	0.129138	0.100167	0.0830845	0.109676	0.0411728	0.0749419	0.0443006	0.0581985	0.0246754	0.212692	0.266604	0.131963	0.0442514	0.318883	0.0256075	0.269109	0.258978	0.179536	0.292377	1.315409
990	-4272.154	-4287.53	15.37626	0.118836	0.150567	0.20061	0.199572	0.179576	0.104252	0.117763	0.127963	0.0233866	0.0693422	0.0622089	0.0450149	0.0294502	0.203951	0.233887	0.137296	0.0601377	0.321395	0.0433341	0.289826	0.270879	0.164465	0.27483	1.428541
1000	-4271.521	-4286.688	15.16647	0.0894626	0.173351	0.225924	0.227364	0.13052	0.129199	0.116251	0.139803	0.0214655	0.0783934	0.037803	0.0372361	0.0427481	0.207004	0.258696	0.13623	0.031282	0.326601	0.0401871	0.263581	0.293144	0.177861	0.265413	1.44952
1010	-4271.715	-4286.784	15.06862	0.107064	0.185715	0.23554	0.215676	0.142012	0.139625	0.119221	0.110604	0.0208286	0.0658568	0.0486981	0.0307259	0.0377398	0.215654	0.280699	0.11331	0.0337554	0.328669	0.0279126	0.274791	0.269891	0.157591	0.297727	1.459305
1020	-4272.539	-4288.429	15.89077	0.115574	0.212551	0.178644	0.174119	0.108149	0.117298	0.0777753	0.115169	0.0393245	0.0896926	0.0668317	0.0495691	0.032392	0.21496	0.259832	0.12728	0.0398556	0.327798	0.030274	0.285458	0.27377	0.161359	0.279413	1.37709
1030	-4271.725	-4287.128	15.40328	0.0928924	0.156638	0.24688	0.214953	0.140132	0.14346	0.0952734	0.149419	0.0286668	0.0608367	0.0488792	0.0124069	0.0354023	0.208581	0.252121	0.12814	0.0503663	0.334533	0.0262591	0.280507	0.266598	0.156177	0.296717	1.425839
1040	-4271.995	-4287.105	15.11042	0.126392	0.195166	0.230776	0.207085	0.115438	0.1	0.114073	0.120797	0.0444489	0.0835778	0.0594459	0.0159956	0.0419318	0.198553	0.246672	0.149794	0.0569192	0.29987	0.0481916	0.268192	0.287412	0.170465	0.273931	1.455126
1050	-4276.709	-4291.391	14.68177	0.098307	0.154821	0.230776	0.211561	0.150604	0.1	0.139025	0.140548	0.0912332	0.0638034	0.0679906	0.0329769	0.0163444	0.206946	0.266558	0.134794	0.0635693	0.299073	0.0290595	0.281666	0.277372	0.144594	0.296368	1.49799
1060	-4275.351	-4290.983	15.63281	0.116311	0.20648	0.192849	0.16397	0.177109	0.0890008	0.10791	0.106683	0.0633621	0.0677562	0.0692452	0.027185	0.0150249	0.185332	0.253963	0.128166	0.0731702	0.321657	0.0377118	0.265791	0.281921	0.174293	0.277995	1.402886
1070	-4271.488	-4286.177	14.68885	0.111311	0.174302	0.224256	0.241823	0.150478	0.097627	0.102566	0.147421	0.0816094	0.0637081	0.0638771	0.0151695	0.0231337	0.209572	0.255979	0.136519	0.069589	0.295131	0.0332089	0.282783	0.274611	0.158769	0.283838	1.497282
1080	-4282.07	-4295.932	13.86182	0.128132	0.185704	0.229639	0.228725	0.154308	0.094806	0.0906341	0.157589	0.062369	0.0727156	0.0505278	0.0741895	0.050647	0.183371	0.247911	0.131081	0.0562505	0.341471	0.0399155	0.284638	0.29567	0.175355	0.244337	1.579985
1090	-4269.578	-4285.338	15.75935	0.12786	0.168836	0.21883	0.193759	0.123586	0.0995172	0.0906341	0.166297	0.0451044	0.0599423	0.0462545	0.0296673	0.0199417	0.198364	0.268685	0.119573	0.0533378	0.323789	0.0362509	0.265127	0.284506	0.162799	0.287568	1.390232
1100	-4268.656	-4284.538	15.88259	0.0900332	0.200425	0.17816	0.21742	0.139741	0.132285	0.0845017	0.105185	0.04844	0.0799052	0.0505398	0.0322112	0.0190609	0.208686	0.261469	0.138531	0.0498188	0.308315	0.0331804	0.270321	0.274146	0.164629	0.290904	1.377908
1110	-4269.398	-4284.651	15.25314	0.101421	0.198143	0.225645	0.238078	0.161991	0.108456	0.0969904	0.108092	0.0333835	0.048975	0.0669179	0.0320835	0.0206766	0.207985	0.235034	0.151943	0.0538158	0.316611	0.0346117	0.274816	0.27108	0.158257	0.295848	1.440854
1120	-4272.211	-4286.54	14.32848	0.121681	0.198496	0.257938	0.205071	0.132038	0.143572	0.0766165	0.118802	0.0631181	0.0830137	0.0576036	0.0353316	0.0400374	0.222994	0.246226	0.126226	0.0654094	0.314148	0.0249964	0.276669	0.278114	0.169109	0.276109	1.533319
1130	-4273.772	-4289.281	15.50913	0.103652	0.18831	0.242746	0.195312	0.118447	0.150539	0.0589508	0.139296	0.0408784	0.075726	0.0483814	0.0277865	0.0252281	0.194481	0.264913	0.155022	0.0569066	0.28845	0.0402266	0.256484	0.285453	0.170682	0.287381	1.415254
1140	-4274.904	-4290.649	15.74505	0.0974547	0.194589	0.245675	0.16975	0.148507	0.0879757	0.0988829	0.0946661	0.0392743	0.0651503	0.0679617	0.0733996	0.00837522	0.216743	0.269967	0.116538	0.0408926	0.311819	0.0440401	0.26367	0.261237	0.159808	0.315285	1.391662
1150	-4276.306	-4290.558	14.25223	0.121486	0.2232	0.253464	0.204754	0.129985	0.107167	0.137658	0.113494	0.0279319	0.0697261	0.0525266	0.0626241	0.0369275	0.225814	0.218783	0.131677	0.0513667	0.350434	0.021926	0.262637	0.286776	0.177792	0.272796	1.540944
1160	-4272.807	-4287.789	14.98182	0.11741	0.234964	0.200665	0.230637	0.144988	0.105703	0.0888268	0.114765	0.0189705	0.0533315	0.0628665	0.0584118	0.0364459	0.185863	0.243324	0.147246	0.0488877	0.34275	0.0319301	0.276449	0.284613	0.190139	0.248799	1.467985
1170	-4270.997	-4286.745	15.74814	0.101644	0.217457	0.217759	0.182488	0.13863	0.093952	0.109858	0.133219	0.0464913	0.0541406	0.0443776	0.0336111	0.0177246	0.219051	0.254568	0.119189	0.0442664	0.341487	0.0214382	0.272156	0.270742	0.173567	0.283535	1.391353
1180	-4273.896	-4289.533	15.63744	0.133075	0.178689	0.225991	0.189733	0.15207	0.0898018	0.0777377	0.133438	0.0364364	0.0450303	0.0662824	0.0471191	0.0270194	0.204146	0.257213	0.111079	0.0701977	0.307571	0.0497926	0.260379	0.285996	0.163122	0.290503	1.402424
1190	-4280.226	-4295.436	15.21051	0.148811	0.156038	0.206924	0.162181	0.136812	0.106385	0.07957	0.141331	0.0207939	0.0942588	0.0752692	0.0589222	0.0578186	0.208067	0.236106	0.123964	0.05292	0.320785	0.0581571	0.285495	0.265997	0.177252	0.271256	1.445116
1200	-4271.333	-4286.528	15.19494	0.114159	0.199074	0.215927	0.164841	0.146355	0.118729	0.13103	0.14016	0.0351507	0.0562903	0.0513044	0.0250813	0.0485721	0.194785	0.237816	0.152556	0.0401666	0.317691	0.0569849	0.262016	0.276621	0.176704	0.28466	1.446674
1210	-4279.305	-4293.834	14.52852	0.123353	0.216827	0.223234	0.164841	0.208442	0.0997069	0.1202	0.143403	0.0135604	0.0615485	0.0571088	0.0615624	0.0195286	0.193297	0.242226	0.125951	0.0562353	0.347917	0.0343743	0.272179	0.300109	0.156011	0.271701	1.513315
1220	-4272.719	-4287.323	14.6041	0.0897533	0.215946	0.23163	0.180896	0.166411	0.114246	0.135327	0.147346	0.0305247	0.0595936	0.047733	0.060319	0.0260326	0.206197	0.232488	0.123982	0.0470464	0.358035	0.0322525	0.288396	0.253597	0.168351	0.289656	1.505758
1230	-4275.183	-4290.509	15.32586	0.0827275	0.179653	0.212146	0.177888	0.172847	0.140904	0.110331	0.119612	0.024041	0.0583755	0.0997308	0.0264646	0.028862	0.23068	0.249277	0.132935	0.0534512	0.300911	0.0327454	0.280729	0.262687	0.1681	0.288483	1.433581
1240	-4275.38	-4290.781	15.40106	0.103397	0.181818	0.27053	0.189849	0.129704	0.116086	0.0908001	0.0865061	0.0356819	0.0882363	0.0627164	0.0620246	0.00871206	0.205107	0.278016	0.146553	0.0408801	0.288924	0.0405206	0.261968	0.289043	0.172893	0.276096	1.426061
1250	-4273.803	-4288.892	15.08887	0.119232	0.224302	0.212268	0.171786	0.116569	0.116815	0.0935617	0.144187	0.0284449	0.0469809	0.0758054	0.0713606	0.0359676	0.198097	0.235585	0.159114	0.0333327	0.345538	0.0283332	0.292209	0.27914	0.179885	0.248766	1.45728
1260	-4274.913	-4289.628	14.71531	0.0953498	0.21251	0.233622	0.20883	0.133504	0.11503	0.0872541	0.109204	0.0547878	0.0841021	0.0856379	0.0550586	0.0197462	0.191854	0.222545	0.150649	0.052711	0.342126	0.0401145	0.26176	0.27177	0.187009	0.279461	1.494636
1270	-4268.864	-4284.178	15.31324	0.104919	0.212615	0.233622	0.21258	0.111657	0.128348	0.085524	0.114971	0.0422858	0.0588135	0.0604464	0.0553956	0.0136668	0.214679	0.231735	0.131926	0.0568719	0.326127	0.0386629	0.260521	0.270538	0.172823	0.296118	1.434843
1280	-4272.984	-4288.892	15.90776	0.0867654	0.169964	0.233227	0.219253	0.137541	0.110484	0.0952544	0.0867682	0.0701906	0.051232	0.0709903	0.0314215	0.0122985	0.208181	0.228701	0.142879	0.0551548	0.326533	0.0385515	0.25932	0.26963	0.181112	0.289938	1.375391
1290	-4276.753	-4292.066	15.31304	0.0732736	0.175697	0.238068	0.185015	0.126748	0.111621	0.131101	0.133072	0.0620437	0.0876939	0.0630349	0.0270498	0.0204458	0.217488	0.253593	0.137282	0.0640475	0.297134	0.0304553	0.28761	0.24984	0.183029	0.279521	1.434864
1300	-4269.224	-4285.013	15.78945	0.122894	0.181188	0.20222	0.188772	0.144123	0.112693	0.0969338	0.110398	0.0619098	0.0505116	0.0666941	0.020268	0.0286164	0.200249	0.257782	0.117571	0.0746307	0.304024	0.045743	0.283471	0.27976	0.151669	0.2851	1.387222
1310	-4273.377	-4288.579	15.20156	0.112238	0.137339	0.271397	0.18317	0.122086	0.106647	0.100318	0.12153	0.0510394	0.0735025	0.0847698	0.0418442	0.0401299	0.197961	0.237557	0.133231	0.0593073	0.337098	0.0348465	0.290074	0.265216	0.185583	0.259127	1.446011
1320	-4276.227	-4291.459	15.23186	0.105905	0.177305	0.218179	0.203458	0.160602	0.128063	0.0715587	0.130298	0.0600594	0.0598321	0.0826971	0.0267616	0.0182636	0.200302	0.229387	0.15653	0.036419	0.348999	0.028362	0.312792	0.265269	0.154292	0.267647	1.442981
1330	-4265.658	-4280.916	15.25884	0.100699	0.189558	0.240224	0.195867	0.160602	0.107426	0.0904804	0.122435	0.0691042	0.0647454	0.0529672	0.0204839	0.0256917	0.21552	0.24245	0.139118	0.0507796	0.317696	0.0344359	0.270622	0.270321	0.176063	0.282994	1.440284
1340	-4271.169	-4286.748	15.57865	0.12043	0.16942	0.241657	0.196366	0.121398	0.131445	0.0974827	0.104813	0.049618	0.0691141	0.0497553	0.0380344	0.0187679	0.192789	0.237038	0.150267	0.0501599	0.308701	0.0610457	0.281441	0.268779	0.170054	0.279727	1.408302
1350	-4269.601	-4284.485	14.88463	0.0982974	0.193785	0.248126	0.190286	0.136133	0.115172	0.0823648	0.140021	0.0425013	0.0783588	0.0757392	0.0288427	0.0480765	0.189551	0.239287	0.134557	0.0704995	0.325985	0.0401217	0.277284	0.25812	0.186693	0.277902	1.477704
1360	-4274.041	-4288.579	14.53856	0.119774	0.224336	0.234894	0.231009	0.138926	0.114918	0.0892498	0.126425	0.0224985	0.0934999	0.0688733	0.0257989	0.0221088	0.19381	0.241406	0.123505	0.0509756	0.321836	0.0684667	0.289656	0.284125	0.1549	0.271319	1.512311
1370	-4276.841	-4291.521	14.67987	0.122753	0.218784	0.265924	0.200525	0.11513	0.141603	0.0852014	0.15071	0.0558667	0.0468779	0.0567552	0.0253579	0.0126911	0.208971	0.211614	0.12049	0.0654556	0.349896	0.0435743	0.266434	0.28427	0.186393	0.262903	1.49818
1380	-4273.399	-4288.348	14.94872	0.117984	0.209125	0.207774	0.193235	0.131303	0.14184	0.095026	0.146909	0.0326351	0.0753168	0.051845	0.0336243	0.0346787	0.214806	0.213229	0.137009	0.0578539	0.318243	0.0588597	0.278178	0.264487	0.194168	0.263167	1.471295
1390	-4275.026	-4290.387	15.36077	0.110171	0.204414	0.2393	0.225022	0.131128	0.0961485	0.0791503	0.0949924	0.0617664	0.0355528	0.0742092	0.031041	0.047194	0.197322	0.263123	0.118132	0.0623546	0.309877	0.0491916	0.283193	0.274154	0.174741	0.267912	1.43009
1400	-4275.051	-4289.797	14.74596	0.119917	0.204011	0.262183	0.22581	0.12805	0.095323	0.0951565	0.146761	0.0436681	0.0527572	0.0726921	0.0212842	0.0239582	0.250569	0.249683	0.121261	0.0557673	0.302406	0.0203129	0.270893	0.270085	0.182525	0.276497	1.491571
1410	-4270.723	-4286.415	15.69217	0.114018	0.178934	0.23743	0.184096	0.134843	0.0965121	0.0846297	0.127934	0.0502614	0.0485406	0.0801492	0.0257937	0.0338068	0.204197	0.228525	0.163817	0.0450648	0.311256	0.0471396	0.245761	0.289499	0.183431	0.28131	1.39695
1420	-4267.475	-4282.58	15.10495	0.102027	0.211567	0.214171	0.185083	0.152726	0.114497	0.104363	0.147578	0.0341906	0.0845628	0.0381033	0.0319458	0.0348575	0.20509	0.250996	0.139246	0.0475156	0.323611	0.033542	0.286522	0.261293	0.162338	0.289847	1.455673
1430	-4270.561	-4284.823	14.26267	0.114696	0.196987	0.277328	0.229452	0.151915	0.105535	0.0949736	0.137399	0.0309024	0.0875315	0.0581666	0.036523	0.0184909	0.222934	0.23378	0.125913	0.0659159	0.325219	0.0262388	0.263365	0.273382	0.168068	0.295185	1.5399
1440	-4269.432	-4284.471	15.03918	0.100283	0.207704	0.186652	0.205683	0.1291	0.117233	0.0931675	0.150491	0.040799	0.0932865	0.047428	0.053171	0.0372508	0.186104	0.273038	0.126519	0.0451679	0.337475	0.0316959	0.28491	0.261775	0.169594	0.283721	1.462249
1450	-4269.986	-4284.303	14.3167	0.103953	0.2001	0.248609	0.201358	0.128886	0.104524	0.132069	0.151878	0.0430128	0.0671093	0.0547436	0.0700045	0.0282507	0.204514	0.239569	0.130076	0.062683	0.328553	0.0346041	0.273099	0.281608	0.160576	0.284716	1.534498
1460	-4271.555	-4286.345	14.79048	0.125101	0.187871	0.268502	0.205842	0.129518	0.128796	0.10145	0.106209	0.0280193	0.0833665	0.0618482	0.0387689	0.0218269	0.225788	0.242633	0.144419	0.0359098	0.328016	0.0232339	0.247663	0.284984	0.180099	0.287254	1.487119
1470	-4273.841	-4290.008	16.16699	0.085814	0.186601	0.187722	0.180171	0.124765	0.153504	0.101402	0.120998	0.0583579	0.0674363	0.0465133	0.0238807	0.0123048	0.207509	0.259815	0.132728	0.0526069	0.317698	0.0296436	0.248175	0.277391	0.186233	0.2882	1.349468
1480	-4272.941	-4289.31	16.36925	0.110495	0.187671	0.187734	0.164662	0.145591	0.108945	0.0617934	0.131712	0.0483773	0.0606441	0.0727638	0.0209032	0.0279515	0.203095	0.271827	0.126848	0.060545	0.30342	0.0342654	0.290378	0.276512	0.16506	0.26805	1.329242
1490	-4276.048	-4290.96	14.91196	0.087334	0.201201	0.225144	0.243001	0.137215	0.118212	0.0963021	0.101692	0.0863037	0.0827028	0.0592186	0.0240863	0.0125598	0.191873	0.267014	0.132434	0.0627747	0.314594	0.0313099	0.267343	0.298256	0.148865	0.285535	1.474971
1500	-4273.496	-4288.575	15.07899	0.115126	0.187531	0.223011	0.189492	0.156783	0.128363	0.0935204	0.118225	0.0712797	0.0710452	0.0654576	0.0348509	0.0035842	0.225757	0.273422	0.125071	0.0539026	0.281486	0.0403619	0.290282	0.27263	0.155214	0.281874	1.458268
1510	-4277.375	-4293.215	15.84013	0.100449	0.222265	0.166938	0.174037	0.137338	0.094988	0.105407	0.147088	0.0767792	0.0390064	0.0599913	0.0485255	0.00934134	0.206131	0.258034	0.150649	0.0645857	0.292534	0.028066	0.277431	0.264799	0.166654	0.291115	1.382154
1520	-4269.438	-4284.902	15.46378	0.108251	0.184223	0.2184	0.203881	0.149794	0.118365	0.10417	0.112863	0.0448779	0.0568037	0.0526972	0.0396274	0.0258371	0.199371	0.252802	0.125737	0.0617805	0.338928	0.0213814	0.275981	0.253499	0.196932	0.273588	1.419789
1530	-4270.309	-4285.477	15.16806	0.0854043	0.176069	0.225167	0.224696	0.131618	0.102369	0.0983915	0.147036	0.0364273	0.0951186	0.0704359	0.0272241	0.0294042	0.190527	0.275632	0.137634	0.0608855	0.30111	0.0342121	0.283313	0.264091	0.170168	0.282428	1.449361
1540	-4267.348	-4282.204	14.85619	0.0946125	0.188298	0.239669	0.235353	0.163761	0.117264	0.0952459	0.131733	0.0398303	0.0637476	0.0542475	0.0324387	0.0243483	0.207877	0.24329	0.123663	0.0518029	0.322531	0.0508362	0.272378	0.273833	0.166138	0.287651	1.480548
1550	-4273.157	-4288.017	14.85915	0.12373	0.184125	0.193657	0.192794	0.178628	0.151722	0.088434	0.125989	0.0691257	0.0546146	0.0689383	0.0249716	0.023523	0.195469	0.231755	0.126422	0.0424309	0.361436	0.042486	0.273726	0.257413	0.189114	0.279747	1.480252
1560	-4276.108	-4291.186	15.07811	0.0860448	0.187326	0.280962	0.165351	0.148646	0.0958716	0.0963378	0.133707	0.0529955	0.0832198	0.0653	0.018465	0.0441298	0.201488	0.211962	0.13304	0.0396109	0.372566	0.0413335	0.290586	0.248179	0.176579	0.284656	1.458356
1570	-4276.719	-4291.98	15.26073	0.117557	0.187326	0.247789	0.216338	0.142656	0.0842634	0.0715039	0.117209	0.065433	0.0551805	0.0672572	0.0165583	0.0510226	0.181723	0.252874	0.148161	0.0644719	0.29537	0.0574003	0.293169	0.278784	0.142817	0.285229	1.440095
1580	-4270.731	-4285.927	15.19615	0.104794	0.21276	0.227748	0.218613	0.142692	0.103301	0.0930214	0.130182	0.0557611	0.0674371	0.025427	0.0137928	0.0510226	0.207469	0.263434	0.123231	0.0478619	0.326597	0.0314078	0.277371	0.282328	0.165855	0.274446	1.446552
1590	-4271.641	-4286.837	15.19593	0.114111	0.158338	0.172426	0.18838	0.140879	0.128275	0.120728	0.15838	0.0289796	0.0687211	0.0775288	0.0282565	0.0615715	0.183493	0.25318	0.138718	0.0493488	0.336743	0.0385183	0.288446	0.274511	0.162822	0.274221	1.446574
1600	-4266.154	-4281.661	15.50703	0.0962053	0.187998	0.206196	0.211491	0.139534	0.113251	0.0975845	0.124627	0.0268051	0.0519628	0.070017	0.0270742	0.0627175	0.209372	0.222999	0.149751	0.0513683	0.326695	0.0398148	0.287123	0.260098	0.171089	0.28169	1.415464
1610	-4273.135	-4289.247	16.11188	0.091633	0.198493	0.213772	0.184895	0.115501	0.109641	0.100244	0.124627	0.0227191	0.0669921	0.0515555	0.0275819	0.0473233	0.176467	0.234066	0.1341	0.0623286	0.357291	0.0357465	0.298033	0.266277	0.162548	0.273142	1.35498
1620	-4268.866	-4284.082	15.21595	0.112089	0.17357	0.245364	0.18753	0.132123	0.124687	0.0983243	0.129458	0.018859	0.0838969	0.0645599	0.0402302	0.0338798	0.202218	0.254026	0.135358	0.0373457	0.34354	0.0275122	0.272804	0.259507	0.187053	0.280637	1.444572
1630	-4268.222	-4283.214	14.9921	0.115516	0.192016	0.23428	0.201592	0.14494	0.0962094	0.0798997	0.146302	0.0262938	0.0917169	0.0581161	0.0406468	0.0394283	0.20974	0.264535	0.123779	0.0421678	0.328635	0.0311438	0.268271	0.283777	0.168852	0.2791	1.466957
1640	-4274.331	-4288.522	14.19069	0.103171	0.208165	0.213598	0.178354	0.155218	0.162279	0.126017	0.147101	0.0232254	0.0577788	0.0775506	0.0259267	0.0687142	0.188089	0.237741	0.151137	0.0442327	0.3371	0.0417011	0.263108	0.283694	0.173454	0.279745	1.547098
1650	-4269.637	-4284.681	15.04395	0.103745	0.222928	0.210004	0.193882	0.166077	0.124446	0.105346	0.119675	0.0192155	0.0694195	0.0811894	0.0110202	0.0348252	0.2103	0.251555	0.126388	0.0531585	0.328112	0.0304872	0.275527	0.272651	0.168082	0.28374	1.461772
1660	-4276.803	-4291.188	14.38492	0.111034	0.202715	0.281282	0.208789	0.110445	0.11682	0.0982625	0.142833	0.0621919	0.0787343	0.0697927	0.0163513	0.0284249	0.19977	0.231953	0.111421	0.0547099	0.334687	0.0674589	0.286571	0.266406	0.15877	0.288252	1.527675
1670	-4273.494	-4288.113	14.61905	0.109489	0.193329	0.258893	0.197866	0.128651	0.117721	0.0853931	0.14434	0.021377	0.0766699	0.0938587	0.0401754	0.0364996	0.18137	0.243971	0.135058	0.0453034	0.333141	0.0611557	0.304567	0.263638	0.158571	0.273224	1.504262
1680	-4274.931	-4290.238	15.30746	0.0933267	0.165376	0.232434	0.185342	0.124832	0.135693	0.099236	0.137307	0.0359638	0.0691964	0.0948064	0.0301791	0.0317288	0.197827	0.265054	0.146621	0.049416	0.306105	0.0349775	0.259024	0.304401	0.167669	0.268907	1.435421
1690	-4274.461	-4288.405	13.94351	0.120637	0.254195	0.275469	0.176964	0.1439	0.106759	0.0788241	0.15666	0.0556243	0.0486004	0.0827418	0.0326239	0.0388164	0.189706	0.265137	0.146483	0.0417131	0.322939	0.0340216	0.267336	0.294165	0.160184	0.278315	1.571816
1700	-4273.927	-4288.807	14.87991	0.120281	0.192489	0.23309	0.204142	0.134398	0.103977	0.0803467	0.163857	0.0221836	0.0585028	0.0370711	0.0644014	0.0634363	0.186404	0.230063	0.143933	0.0421633	0.348879	0.0485586	0.297213	0.280248	0.16149	0.261049	1.478176
1710	-4272.143	-4287.047	14.90418	0.11055	0.18118	0.250669	0.161385	0.134398	0.144803	0.0911273	0.149955	0.0249379	0.0585028	0.0940357	0.0391076	0.0350958	0.179893	0.236493	0.140294	0.0410972	0.350599	0.0516246	0.285008	0.277547	0.173413	0.264032	1.475749
1720	-4269.417	-4284.413	14.99632	0.105789	0.181895	0.243228	0.186159	0.128975	0.133021	0.108483	0.114928	0.0259132	0.109739	0.0601124	0.0275821	0.0407101	0.21027	0.250236	0.145051	0.0544143	0.303106	0.0369226	0.280379	0.261879	0.166066	0.291676	1.466535
1730	-4272.246	-4288.002	15.75654	0.119607	0.167564	0.208426	0.175485	0.126386	0.110011	0.0937631	0.145861	0.0186988	0.056969	0.104418	0.0298136	0.0335127	0.192574	0.24241	0.155096	0.0670281	0.304189	0.0387029	0.290159	0.271013	0.163863	0.274965	1.390513
1740	-4271.317	-4287.273	15.95602	0.10081	0.129606	0.2267	0.204723	0.157789	0.0980266	0.0926288	0.12004	0.0398068	0.0636895	0.0603385	0.0238111	0.0525965	0.202094	0.260347	0.127459	0.0609251	0.301086	0.0480884	0.277594	0.262196	0.15974	0.30047	1.370565
1750	-4274.278	-4288.684	14.40533	0.134022	0.203138	0.2267	0.203348	0.171259	0.104089	0.0705379	0.132886	0.0212171	0.0502798	0.0943261	0.0504594	0.0633723	0.19401	0.238806	0.114114	0.0540115	0.349828	0.0492305	0.277423	0.284134	0.169497	0.268945	1.525634
1760	-4277.415	-4293.102	15.6871	0.0987466	0.172758	0.200533	0.186037	0.111635	0.109813	0.0944083	0.168898	0.00649198	0.0549612	0.0715672	0.0559597	0.0656473	0.200911	0.220197	0.169501	0.0539463	0.305137	0.0503087	0.27647	0.284656	0.177092	0.261782	1.397457
