Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
790	-4085.876	-4082.176	-3.699411	0.3225162	0.142073	0.523513	0.508304	0.380154	0.345638	0.140636	0.142227	0.259195	0.174207	0.0955452	0.159692	0.165355	0.0693124	0.0887182	0.249639	0.0660692	0.0607665	0.522778	0.0120296	0.358594	0.270374	0.120404	0.250627	0.0072985	0.122086	0.631748	3.23887	3.10585
800	-4085.984	-4085.375	-0.6092424	0.3540633	0.17157	0.504174	0.406574	0.449636	0.27405	0.147227	0.0728353	0.153527	0.0989781	0.0972672	0.268934	0.0835479	0.0685118	0.0922793	0.222491	0.0929535	0.084053	0.500859	0.00736443	0.312046	0.295861	0.136668	0.255425	0.0106829	0.146711	0.676373	3.16623	2.796833
810	-4084.871	-4083.111	-1.760502	0.2971464	0.130818	0.501183	0.464724	0.375852	0.277991	0.191841	0.0755946	0.230403	0.101691	0.0451898	0.217251	0.195479	0.103942	0.126548	0.236654	0.0769708	0.060394	0.480084	0.019349	0.328869	0.303457	0.125365	0.242308	0.00506669	0.102277	0.590979	3.30168	2.911959
820	-4083.889	-4085.276	1.387303	0.4079831	0.154005	0.423409	0.400862	0.339087	0.239709	0.195243	0.112689	0.294867	0.0621953	0.0284321	0.140057	0.195479	0.0111444	0.0875457	0.206293	0.106308	0.0391242	0.54543	0.0152992	0.344105	0.294138	0.14786	0.213897	0.0178828	0.187694	0.739777	3.05465	2.597178
830	-4076.354	-4078.047	1.692657	0.3816783	0.16924	0.445518	0.488137	0.350021	0.219712	0.199548	0.129874	0.174491	0.106949	0.0319433	0.127436	0.0649793	0.0587948	0.102519	0.195279	0.0976703	0.0602839	0.529203	0.0150446	0.335799	0.29733	0.131742	0.235129	0.0141624	0.167942	0.710668	3.10723	2.566643
840	-4084.695	-4086.298	1.602644	0.3661768	0.1119	0.480831	0.539138	0.302998	0.306258	0.209485	0.0849849	0.174491	0.109424	0.0410145	0.122456	0.0616042	0.0310601	0.0948602	0.207541	0.0878035	0.072168	0.480621	0.0570058	0.332916	0.28978	0.14748	0.229824	0.0121525	0.156077	0.691923	3.13985	2.575644
850	-4081.259	-4082.828	1.569482	0.3872268	0.190532	0.436926	0.436226	0.326888	0.303985	0.168009	0.0824904	0.173433	0.102215	0.0364994	0.165171	0.0773394	0.079246	0.118851	0.207339	0.0964983	0.062765	0.475874	0.0386725	0.335863	0.286675	0.134878	0.242584	0.0149156	0.172152	0.71708	3.09585	2.578961
860	-4080.55	-4080.032	-0.5173243	0.3282082	0.14074	0.410347	0.52094	0.365403	0.183295	0.247922	0.152497	0.220757	0.103155	0.0228957	0.125373	0.187716	0.106599	0.0741226	0.243613	0.0960841	0.0544158	0.475826	0.0559381	0.338614	0.314556	0.129508	0.217322	0.00786021	0.126542	0.640271	3.22533	2.787641
870	-4086.79	-4084.089	-2.701617	0.3723809	0.157789	0.618002	0.618194	0.342567	0.172349	0.248063	0.15602	0.280867	0.0247282	0.0292149	0.166535	0.153827	0.0379144	0.120472	0.244791	0.0623682	0.0527773	0.493787	0.0258049	0.320516	0.283513	0.137966	0.258006	0.0129399	0.160843	0.699576	3.12664	3.00607
880	-4082.524	-4086.202	3.677349	0.3608521	0.15437	0.352521	0.326633	0.359616	0.185783	0.176238	0.166636	0.193026	0.0983849	0.0615686	0.130884	0.153827	0.00868726	0.101779	0.257396	0.0817544	0.0832775	0.45445	0.0213431	0.32555	0.275831	0.126412	0.272206	0.0114953	0.151969	0.685189	3.15135	2.368174
890	-4085.773	-4088.088	2.315715	0.3274911	0.193207	0.440781	0.388734	0.335102	0.241194	0.154933	0.126345	0.18596	0.0983849	0.0398139	0.133803	0.153827	0.0122529	0.0849695	0.241772	0.159277	0.0430649	0.423305	0.0476118	0.307719	0.308543	0.138508	0.245229	0.00778823	0.125981	0.639209	3.22702	2.504337
900	-4081.539	-4081.781	0.242384	0.3702262	0.173202	0.434346	0.545891	0.301996	0.187414	0.186245	0.148498	0.189901	0.213259	0.092553	0.125648	0.0846799	0.0280382	0.105067	0.208945	0.111963	0.0442721	0.482602	0.0471509	0.304184	0.31101	0.134537	0.250269	0.0126638	0.15919	0.696942	3.1312	2.71167
910	-4086.596	-4088.107	1.511455	0.385432	0.177518	0.315718	0.369049	0.313876	0.195077	0.246204	0.124613	0.317459	0.198537	0.0995048	0.125648	0.0700374	0.0315213	0.0786522	0.255757	0.0972282	0.0304284	0.47594	0.0619949	0.332362	0.306464	0.132427	0.228748	0.0146701	0.170792	0.715022	3.09952	2.584763
920	-4086.169	-4086.687	0.5177376	0.4087466	0.173834	0.30946	0.424133	0.484837	0.20645	0.170151	0.124613	0.240157	0.0882555	0.0876468	0.164894	0.158387	0.0513164	0.101997	0.29733	0.0869507	0.0411458	0.416294	0.0562825	0.339918	0.307341	0.107066	0.245674	0.0179962	0.188259	0.740575	3.05317	2.684135
930	-4081.341	-4080.997	-0.3433361	0.3298109	0.151293	0.468367	0.534656	0.334871	0.140922	0.220912	0.144911	0.21148	0.101681	0.11085	0.288414	0.0320443	0.0298418	0.0898846	0.274549	0.104367	0.044745	0.44138	0.0450749	0.324382	0.310322	0.130436	0.23486	0.00802232	0.127797	0.642632	3.22155	2.770242
940	-4088.078	-4083.012	-5.065541	0.3400944	0.124389	0.47192	0.510007	0.583262	0.162367	0.188883	0.169017	0.234676	0.126418	0.11085	0.214007	0.20622	0.140447	0.0939785	0.268058	0.0969875	0.0550325	0.450749	0.0351954	0.327301	0.287499	0.130011	0.255188	0.00910342	0.135836	0.657383	3.19768	3.242463
950	-4079.847	-4081.908	2.06075	0.3600368	0.143135	0.398195	0.381567	0.413933	0.241567	0.16973	0.151958	0.238352	0.0490396	0.000550458	0.168926	0.0947506	0.0781297	0.0943433	0.256166	0.0966392	0.0539983	0.430753	0.0681002	0.339424	0.30036	0.123879	0.236337	0.0113962	0.151339	0.684144	3.15312	2.529834
960	-4083.557	-4084.821	1.263864	0.3670433	0.182093	0.420203	0.466938	0.338311	0.171689	0.1738	0.164982	0.224677	0.11288	0.000511343	0.153547	0.138834	0.0610561	0.0885619	0.280706	0.0833848	0.0362827	0.442567	0.0684977	0.357754	0.30745	0.116855	0.217941	0.0122611	0.156744	0.693005	3.13799	2.609522
970	-4087.172	-4077.76	-9.412329	0.3145031	0.179264	0.711816	0.643962	0.475968	0.318311	0.154984	0.168601	0.373445	0.118067	0.00751781	0.165294	0.141822	0.218089	0.10399	0.239517	0.0387521	0.0519222	0.519666	0.046153	0.345875	0.292818	0.121714	0.239593	0.00654531	0.115814	0.619374	3.25827	3.677142
980	-4083.948	-4074.522	-9.42611	0.3283209	0.153896	0.709932	0.660582	0.536864	0.28018	0.24487	0.154422	0.258951	0.149454	0.0321567	0.292323	0.0893818	0.115507	0.0735966	0.239915	0.0778495	0.045282	0.517792	0.0455649	0.32408	0.290761	0.128897	0.256263	0.00787154	0.126631	0.640438	3.22506	3.67852
990	-4087.767	-4084.945	-2.821273	0.3773936	0.194695	0.749787	0.381292	0.396282	0.278513	0.173847	0.14705	0.287572	0.0335848	0.0139682	0.229991	0.0893818	0.0420722	0.0847829	0.278719	0.112538	0.0556428	0.423102	0.0452155	0.333879	0.304648	0.128188	0.233285	0.0135927	0.164678	0.705611	3.11612	3.018036
1000	-4083.928	-4085.746	1.817565	0.3921563	0.127487	0.493974	0.401738	0.270587	0.174609	0.219558	0.114365	0.232222	0.113538	0.108013	0.121701	0.0893818	0.0869788	0.113083	0.249036	0.095789	0.05643	0.472581	0.0130814	0.323917	0.305821	0.11754	0.252722	0.0155993	0.175873	0.722651	3.08588	2.554152
1010	-4084.225	-4083.125	-1.099962	0.3553517	0.158936	0.517429	0.510083	0.328337	0.158614	0.166083	0.13942	0.301163	0.0440345	0.168298	0.220555	0.091498	0.0414566	0.138289	0.226829	0.088925	0.0397501	0.467312	0.0388951	0.312654	0.291813	0.139227	0.256307	0.0108349	0.147711	0.678067	3.16339	2.845905
1020	-4091.507	-4085.573	-5.933871	0.356165	0.173442	0.690481	0.492249	0.476013	0.247603	0.22485	0.162721	0.225309	0.0702247	0.174304	0.298049	0.0727371	0.0213141	0.121677	0.287069	0.0572784	0.0576367	0.430669	0.0456706	0.332991	0.282814	0.131477	0.252718	0.0109313	0.148341	0.67913	3.1616	3.329296
1030	-4078.724	-4080.767	2.043838	0.4014213	0.137183	0.406633	0.399672	0.29405	0.236939	0.245687	0.150718	0.186589	0.127191	0.0801773	0.181095	0.0332714	0.0523185	0.120334	0.268267	0.075841	0.0524492	0.444641	0.0384679	0.32592	0.302319	0.11855	0.253211	0.01692	0.182817	0.732814	3.06745	2.531525
1040	-4082.22	-4086.019	3.798677	0.3097053	0.134321	0.421828	0.494908	0.33115	0.16887	0.156757	0.136771	0.154422	0.0321158	0.0611892	0.170744	0.0210797	0.0718841	0.100251	0.222989	0.0848239	0.094476	0.457542	0.039918	0.349774	0.275821	0.122133	0.252272	0.00611556	0.112063	0.611747	3.27007	2.356041
1050	-4086.01	-4078.563	-7.446288	0.3193156	0.189326	0.642531	0.594099	0.433065	0.286072	0.192216	0.17445	0.369877	0.102242	0.073108	0.215427	0.0265469	0.181579	0.0748453	0.278371	0.08291	0.0607223	0.451508	0.0516427	0.309155	0.338841	0.117428	0.234577	0.00699237	0.119581	0.626859	3.24657	3.480538
1060	-4087.096	-4078.389	-8.70606	0.2914173	0.124909	0.517726	0.701263	0.53811	0.388005	0.249862	0.154194	0.274197	0.19792	0.0707832	0.192859	0.0716156	0.12507	0.0502495	0.261078	0.0737171	0.0501621	0.526798	0.0379948	0.364807	0.301012	0.111091	0.22309	0.00462497	0.0978371	0.581104	3.31643	3.606515
1070	-4090.31	-4079.001	-11.30836	0.2993206	0.165289	0.657094	0.587227	0.658714	0.306334	0.207205	0.169739	0.339226	0.178402	0.111496	0.229788	0.0938429	0.162387	0.0509734	0.244443	0.0584118	0.0394488	0.535832	0.0708912	0.361421	0.29809	0.10325	0.237238	0.00524036	0.103967	0.59466	3.29613	3.866745
1080	-4089.208	-4078.559	-10.64928	0.2803988	0.171242	0.731848	0.587227	0.450354	0.322802	0.240115	0.198364	0.332767	0.0859214	0.0739343	0.254079	0.0166139	0.335568	0.0404045	0.219199	0.0893379	0.0411714	0.539026	0.0708612	0.339552	0.309712	0.110582	0.240154	0.0038403	0.089362	0.561368	3.34543	3.800836
1090	-4087.29	-4076.458	-10.83162	0.2901557	0.232088	0.712112	0.612014	0.52939	0.38765	0.240115	0.204371	0.294145	0.0623475	0.110636	0.309621	0.0633377	0.0612429	0.0566141	0.186935	0.0754867	0.0354318	0.61293	0.0326026	0.354352	0.292824	0.130729	0.222094	0.0045308	0.0968621	0.578894	3.31971	3.819071
1100	-4087.328	-4084.71	-2.617548	0.3605364	0.125838	0.595949	0.528881	0.303153	0.320104	0.187775	0.138395	0.272635	0.188074	0.0601025	0.192317	0.00371502	0.0807242	0.066629	0.179788	0.0924075	0.0577091	0.547775	0.0556915	0.347867	0.294672	0.135085	0.222376	0.0114569	0.151725	0.684785	3.15203	2.997664
1110	-4076.354	-4078.185	1.831445	0.3778659	0.146762	0.41505	0.421998	0.377154	0.273388	0.175905	0.125605	0.196287	0.119088	0.0540892	0.131755	0.0129952	0.102688	0.0891243	0.230671	0.104678	0.0452582	0.486449	0.0438192	0.346981	0.293315	0.125892	0.233812	0.013655	0.165038	0.706173	3.11513	2.552764
1120	-4080.643	-4080.833	0.1894538	0.3450197	0.17549	0.505941	0.445758	0.312289	0.20608	0.210898	0.178995	0.180283	0.0482033	0.0825458	0.273644	0.0171442	0.0796925	0.0864266	0.187154	0.100545	0.0493639	0.541327	0.035183	0.34703	0.297722	0.135162	0.220086	0.00964594	0.139678	0.664213	3.18646	2.716963
1130	-4082.371	-4078.988	-3.383317	0.3742238	0.150099	0.609132	0.52155	0.358366	0.260338	0.254374	0.137631	0.189831	0.0814982	0.0769643	0.316858	0.015527	0.102072	0.0931416	0.209683	0.0976638	0.0433112	0.529287	0.0269137	0.338646	0.291115	0.125392	0.244847	0.0131782	0.162255	0.70181	3.12276	3.07424
1140	-4085.539	-4086.879	1.340489	0.350763	0.125275	0.478944	0.450187	0.403896	0.154495	0.206947	0.147404	0.204031	0.0213417	0.0376851	0.219245	0.0828648	0.0695427	0.100989	0.25028	0.0842683	0.0552318	0.44735	0.0618814	0.366445	0.263859	0.12846	0.241235	0.0102984	0.144148	0.671992	3.17356	2.60186
1150	-4083.736	-4086.546	2.810316	0.391236	0.179036	0.450778	0.315513	0.318464	0.183447	0.187211	0.141645	0.159261	0.0841014	0.0831678	0.255597	0.0828648	0.013792	0.120837	0.225302	0.0977432	0.021767	0.481044	0.0533075	0.320023	0.296792	0.158954	0.224231	0.0154706	0.175179	0.72162	3.08773	2.454877
1160	-4087.915	-4085.154	-2.760925	0.3560539	0.1211	0.611166	0.49971	0.291388	0.222816	0.17329	0.195698	0.296775	0.0954205	0.109584	0.262555	0.068524	0.063973	0.0762756	0.241825	0.113189	0.0583377	0.481557	0.0288154	0.330817	0.290536	0.127928	0.250719	0.0109181	0.148255	0.678985	3.16184	3.012001
1170	-4078.772	-4083.594	4.821939	0.4526932	0.135805	0.433477	0.372251	0.313496	0.162392	0.167281	0.0969769	0.147389	0.111993	0.0992825	0.117815	0.068524	0.0270326	0.13696	0.231477	0.118054	0.025672	0.446959	0.0408778	0.314088	0.299068	0.142743	0.244101	0.0249918	0.219915	0.782542	2.97255	2.253715
1180	-4084.182	-4088.639	4.456723	0.3663782	0.123839	0.437274	0.325147	0.26563	0.152792	0.134812	0.123806	0.217925	0.109493	0.0475254	0.15457	0.060993	0.136431	0.117632	0.310973	0.102683	0.0363262	0.388763	0.0436219	0.329211	0.298444	0.137393	0.234952	0.0121777	0.156232	0.692175	3.13942	2.290236
1190	-4090.308	-4090.513	0.2052424	0.3710966	0.129182	0.512541	0.541346	0.394513	0.252738	0.12779	0.125432	0.160787	0.137627	0.0181048	0.0834677	0.185683	0.0461731	0.0704052	0.261058	0.175589	0.0313745	0.404362	0.0572119	0.302528	0.322667	0.134839	0.239966	0.012775	0.159858	0.698009	3.12936	2.715384
1200	-4083.784	-4086.734	2.949083	0.3423459	0.120595	0.342971	0.457533	0.376387	0.214598	0.154877	0.135995	0.191509	0.0837406	0.0116456	0.151365	0.125589	0.0741962	0.070684	0.283869	0.110447	0.0755865	0.405191	0.0542234	0.325742	0.316014	0.128673	0.229571	0.00934946	0.137593	0.660524	3.19253	2.441
1210	-4078.978	-4077.714	-1.263195	0.3214734	0.113165	0.554381	0.50898	0.382413	0.18399	0.214859	0.157722	0.223006	0.0715136	0.0439431	0.216113	0.111499	0.0806438	0.0795106	0.277462	0.11661	0.0400322	0.43343	0.0529546	0.328138	0.29905	0.13573	0.237082	0.00719798	0.12127	0.630163	3.24137	2.862228
1220	-4081.776	-4082.403	0.6276847	0.3639324	0.166303	0.440213	0.437626	0.373571	0.163669	0.227868	0.103359	0.228854	0.136631	0.0430629	0.131521	0.12585	0.0946132	0.1357	0.270884	0.0811437	0.0354736	0.434098	0.0426999	0.340588	0.291159	0.116693	0.25156	0.0118734	0.154347	0.689104	3.14468	2.67314
1230	-4085.701	-4086.954	1.253012	0.4057336	0.127423	0.403733	0.459765	0.321314	0.141281	0.257966	0.17409	0.228854	0.169748	0.00880295	0.157788	0.0855994	0.0742443	0.114375	0.295963	0.0735599	0.0257534	0.405886	0.0844625	0.335276	0.302451	0.121903	0.240369	0.0175502	0.186026	0.737411	3.05901	2.610608
1240	-4086.995	-4083.548	-3.447278	0.3551039	0.227371	0.480889	0.549786	0.47486	0.224268	0.207326	0.161375	0.235405	0.0829578	0.0983009	0.225775	0.0219232	0.0904006	0.068457	0.291649	0.132559	0.0186909	0.407817	0.0808272	0.31499	0.311739	0.132002	0.241269	0.0108056	0.147519	0.677742	3.16393	3.080636
1250	-4085.515	-4079.066	-6.448769	0.3267	0.172512	0.566797	0.601341	0.524554	0.308052	0.201246	0.161375	0.307291	0.0961076	0.113894	0.209091	0.0108539	0.10767	0.0708462	0.248287	0.100286	0.0425515	0.483306	0.0547233	0.336213	0.29055	0.121861	0.251376	0.00770923	0.125362	0.638034	3.2289	3.380786
1260	-4093.586	-4082.237	-11.34908	0.2730155	0.146751	0.773393	0.718088	0.420763	0.308134	0.24871	0.267822	0.331661	0.107359	0.176706	0.233265	0.0843818	0.0537819	0.0443321	0.297049	0.102645	0.0673863	0.426292	0.0622953	0.309069	0.339919	0.109077	0.241935	0.0033621	0.0837443	0.547577	3.36532	3.870817
1270	-4086.479	-4080.074	-6.404879	0.3267262	0.196857	0.517788	0.603818	0.33901	0.295534	0.171899	0.162214	0.359222	0.148961	0.145638	0.175137	0.206534	0.0537819	0.0657871	0.266255	0.0714701	0.0324929	0.50363	0.0603651	0.357505	0.303755	0.120871	0.217869	0.00771184	0.125382	0.638073	3.22883	3.376397
1280	-4089.859	-4084.146	-5.713435	0.2906299	0.223323	0.504356	0.839186	0.436902	0.307251	0.235844	0.107769	0.229719	0.0516296	0.0332608	0.192718	0.103024	0.0422686	0.0851681	0.232583	0.111873	0.0312424	0.48707	0.0520632	0.313704	0.304926	0.131951	0.249419	0.00456606	0.0972284	0.579726	3.31848	3.307252
1290	-4088.537	-4085.733	-2.803774	0.3484765	0.186442	0.567332	0.652803	0.343527	0.274951	0.165316	0.145706	0.193566	0.202635	0.00164488	0.137706	0.127519	0.0171401	0.0741682	0.241258	0.128385	0.0621762	0.468392	0.025621	0.334879	0.293046	0.131413	0.240662	0.0100361	0.14237	0.668919	3.17868	3.016286
1300	-4084.903	-4079.61	-5.293068	0.3234972	0.130618	0.533652	0.614099	0.381687	0.310329	0.272464	0.171555	0.270991	0.0884627	0.0297342	0.244711	0.127519	0.0893938	0.0539964	0.205982	0.0961343	0.0767536	0.531287	0.0358471	0.345627	0.308281	0.110496	0.235596	0.00739373	0.122854	0.633233	3.23652	3.265216
1310	-4078.751	-4078.627	-0.1240198	0.368267	0.142241	0.483993	0.482112	0.414353	0.177437	0.181681	0.176849	0.227605	0.0871046	0.0268264	0.202902	0.0692873	0.0759191	0.0843008	0.296394	0.0992686	0.041634	0.449295	0.0291076	0.338187	0.286427	0.123565	0.25182	0.0124152	0.157685	0.694525	3.13538	2.748311
1320	-4086.282	-4087.618	1.335821	0.346991	0.128898	0.324049	0.536357	0.456978	0.219075	0.199789	0.116195	0.164003	0.146207	0.0659721	0.151986	0.0692873	0.0235327	0.114561	0.263967	0.088437	0.0492906	0.442962	0.0407819	0.319842	0.293281	0.115287	0.27159	0.0098675	0.141214	0.666905	3.18201	2.602327
1330	-4084.313	-4088.203	3.890315	0.3916386	0.137407	0.401773	0.483986	0.309509	0.14886	0.204531	0.116118	0.164003	0.0412258	0.0348132	0.0854804	0.169005	0.0501661	0.118362	0.239184	0.0889751	0.0654362	0.47001	0.0180326	0.317225	0.308109	0.128397	0.246268	0.0155269	0.175483	0.722072	3.08692	2.346877
1340	-4087.047	-4092.195	5.147443	0.3712809	0.138195	0.239911	0.463838	0.360612	0.210869	0.16066	0.130872	0.130823	0.0873486	0.0388605	0.0475427	0.169005	0.0426281	0.111908	0.316915	0.0960714	0.044149	0.407151	0.0238048	0.343617	0.271516	0.138859	0.246008	0.0127986	0.16	0.698234	3.12897	2.221164
1350	-4083.989	-4086.765	2.776106	0.365827	0.149425	0.282906	0.534173	0.35961	0.20639	0.182609	0.133117	0.193162	0.0744699	0.0298311	0.124001	0.17579	0.0128149	0.116838	0.23554	0.0914234	0.0194325	0.473216	0.0635512	0.302114	0.30287	0.153583	0.241433	0.0121088	0.155807	0.691486	3.1406	2.458298
1360	-4086.371	-4087.504	1.132289	0.3884449	0.12094	0.514386	0.534173	0.411433	0.131135	0.106747	0.115131	0.216311	0.0790862	0.0681511	0.0779269	0.17579	0.0714703	0.122816	0.264486	0.119993	0.0359408	0.408823	0.0479412	0.332643	0.294948	0.138277	0.234131	0.0150833	0.173073	0.718468	3.09338	2.62268
1370	-4080.289	-4084.656	4.366736	0.3859022	0.186803	0.348024	0.404664	0.307267	0.144279	0.18593	0.100782	0.252843	0.0790862	0.0404749	0.0891717	0.0764163	0.0834925	0.117194	0.206187	0.110519	0.0358366	0.474029	0.0562354	0.325924	0.294042	0.141109	0.238926	0.0147342	0.171149	0.715563	3.09855	2.299235
1380	-4080.561	-4080.587	0.02589359	0.2993959	0.153202	0.387007	0.5081	0.409616	0.216448	0.249315	0.115131	0.253812	0.114116	0.0221131	0.0722935	0.148686	0.0834793	0.110839	0.230721	0.0677143	0.0257785	0.531782	0.033165	0.354515	0.275439	0.130751	0.239296	0.00524643	0.104025	0.594787	3.29594	2.733319
1390	-4076.649	-4079.038	2.388157	0.3939408	0.129996	0.407132	0.44516	0.369276	0.187881	0.185614	0.150298	0.169645	0.0318894	0.0402744	0.0767772	0.189938	0.113213	0.116971	0.235377	0.0965632	0.0540168	0.439113	0.0579585	0.320729	0.297266	0.135911	0.246094	0.0158501	0.177215	0.72464	3.08229	2.497093
1400	-4082.484	-4083.508	1.024333	0.4074947	0.14069	0.427767	0.485152	0.361434	0.198857	0.127117	0.144809	0.318335	0.0122589	0.0501939	0.0847512	0.189938	0.0921723	0.101289	0.238056	0.102218	0.0287773	0.477149	0.052511	0.319976	0.293255	0.137473	0.249297	0.0178103	0.187332	0.739265	3.05559	2.633475
1410	-4080.971	-4086.608	5.637145	0.4356617	0.129776	0.315992	0.385443	0.364818	0.168842	0.21537	0.120539	0.100219	0.0657733	0.0739653	0.00491684	0.148985	0.0775535	0.102756	0.230647	0.138727	0.0337721	0.44073	0.0533686	0.325778	0.296464	0.147523	0.230235	0.0221773	0.207858	0.767157	3.00281	2.172194
1420	-4083.158	-4084.112	0.9535684	0.3634345	0.17425	0.537116	0.518987	0.367132	0.143963	0.17899	0.141831	0.202449	0.0424513	0.0706069	0.00350863	0.148985	0.110282	0.144747	0.223741	0.0827751	0.0439662	0.47557	0.0292004	0.323217	0.292702	0.156681	0.2274	0.0118119	0.153963	0.688475	3.14575	2.640552
1430	-4079.532	-4080.296	0.7630404	0.3355693	0.134292	0.455431	0.484149	0.35831	0.239729	0.225822	0.124724	0.164902	0.116975	0.0531349	0.0222965	0.148985	0.130853	0.109182	0.179472	0.0914069	0.0309848	0.542916	0.0460383	0.31418	0.278207	0.156137	0.251476	0.00861903	0.132301	0.650975	3.2081	2.659605
1440	-4083.797	-4079.87	-3.92702	0.3602102	0.147143	0.637651	0.459893	0.408349	0.204742	0.290868	0.11173	0.261934	0.167243	0.0416867	0.0836736	0.148985	0.164711	0.0992817	0.238684	0.108001	0.0182388	0.477972	0.0578228	0.332822	0.294614	0.142165	0.230399	0.0114173	0.151473	0.684367	3.15274	3.128611
1450	-4088.497	-4082.901	-5.596514	0.37926	0.19767	0.513642	0.654214	0.492712	0.190032	0.230445	0.190969	0.164591	0.162205	0.0145158	0.100712	0.169559	0.214292	0.0985339	0.213883	0.0737512	0.0248025	0.497133	0.0918956	0.348389	0.304117	0.120509	0.226985	0.0138396	0.166101	0.707825	3.11223	3.29556
1460	-4085.231	-4087.193	1.961954	0.3578121	0.131171	0.545253	0.37634	0.289465	0.165385	0.239419	0.116605	0.210387	0.14245	0.0385548	0.0776621	0.169559	0.037461	0.131936	0.285578	0.0584169	0.0312537	0.450083	0.0427323	0.316746	0.301903	0.132929	0.248422	0.011128	0.149617	0.681274	3.15798	2.539713
1470	-4080.715	-4084.595	3.879826	0.3855981	0.138724	0.505087	0.375314	0.358368	0.181418	0.176664	0.091682	0.217756	0.0293686	0.0205695	0.0480159	0.11637	0.0885889	0.142132	0.21474	0.0875699	0.0276352	0.47174	0.0561832	0.320583	0.299588	0.141024	0.238805	0.0146927	0.170918	0.715214	3.09918	2.347926
1480	-4081.671	-4086.342	4.670604	0.42746	0.126978	0.420343	0.358834	0.320464	0.157541	0.200966	0.128951	0.131335	0.0751152	0.0627228	0.0442925	0.204747	0.0365587	0.0902033	0.243317	0.0940577	0.0810504	0.4575	0.0338714	0.338843	0.308111	0.128021	0.225025	0.0208671	0.201954	0.759364	3.01781	2.268848
1490	-4083.311	-4081.709	-1.601994	0.3588422	0.131609	0.544457	0.444649	0.286954	0.265452	0.23203	0.0991354	0.298221	0.0332466	0.106989	0.0661398	0.209979	0.177245	0.0847805	0.212218	0.0827024	0.0604149	0.501453	0.0584311	0.356353	0.290476	0.123155	0.230015	0.0112518	0.150415	0.682606	3.15573	2.896108
