Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
2610	-4077.706	-4076.087	-1.618345	1.066922	0.137371	0.466253	0.556706	0.401979	0.315798	0.180071	0.115526	0.129737	0.163647	0.064411	0.0806693	0.0972	0.188375	0.0810958	0.192922	0.111432	0.0468331	0.517301	0.0504158	0.3600243	0.339407	0.297105	0.129195	0.234293	0.15011	0.495982	1.01026	2.34365	2.897743
2620	-4077.134	-4076.238	-0.896	0.7773513	0.18677	0.486005	0.425801	0.401979	0.274085	0.187644	0.158036	0.233923	0.146375	0.0443749	0.0156118	0.146562	0.118341	0.0672835	0.223897	0.0870962	0.0557803	0.49328	0.0726634	0.3186275	0.346911	0.291833	0.122217	0.239039	0.090731	0.397853	0.950476	2.56094	2.825509
2630	-4078.2	-4079.086	0.8861597	0.7936166	0.128393	0.466001	0.397692	0.42809	0.220977	0.141629	0.16436	0.161791	0.119568	0.0318967	0.050699	0.0889724	0.247224	0.0903093	0.27199	0.0840096	0.0718278	0.44414	0.0377231	0.2775902	0.349428	0.289928	0.127506	0.233138	0.0941997	0.404551	0.95517	2.54608	2.647293
2640	-4087.616	-4084.426	-3.189893	0.740875	0.154005	0.456887	0.488853	0.21459	0.293771	0.244998	0.152298	0.306558	0.164761	0.0285909	0.0569582	0.207976	0.284652	0.082968	0.238512	0.0648379	0.0788663	0.468874	0.0659418	0.300295	0.355847	0.273887	0.123242	0.247024	0.0829319	0.382194	0.939122	2.59575	3.054898
2650	-4082.215	-4080.493	-1.721875	1.381497	0.123614	0.428097	0.501216	0.391587	0.215543	0.285661	0.15892	0.198029	0.099452	0.0720408	0.128061	0.166406	0.139468	0.0919689	0.261865	0.0711676	0.0513724	0.45366	0.0699665	0.3823694	0.330765	0.297728	0.123532	0.247975	0.206422	0.567565	1.04263	2.18338	2.908096
2660	-4076.816	-4077.708	0.8924505	0.9410668	0.166716	0.496435	0.451504	0.380146	0.2306	0.148722	0.111273	0.177984	0.0680616	0.0409595	0.0913801	0.0793959	0.203487	0.118626	0.253391	0.0959459	0.0119161	0.474924	0.045197	0.3391534	0.331233	0.287565	0.140863	0.240338	0.12505	0.458292	0.989505	2.42715	2.646664
2670	-4079.279	-4077.417	-1.861611	1.378019	0.191192	0.470969	0.55565	0.327281	0.21514	0.221268	0.141089	0.185169	0.117817	0.0376071	0.105516	0.1433	0.210072	0.0808488	0.247648	0.108437	0.0228069	0.475762	0.0644969	0.376776	0.342094	0.293228	0.122631	0.242047	0.205849	0.566908	1.04238	2.18487	2.92207
2680	-4078.414	-4081.108	2.693541	1.597194	0.169291	0.411948	0.408557	0.357608	0.205575	0.166524	0.144695	0.154503	0.10612	0.0227728	0.0851905	0.0297325	0.204038	0.0837028	0.258712	0.110502	0.0273047	0.475121	0.0446578	0.3846677	0.333531	0.314601	0.131149	0.220719	0.239954	0.603974	1.05565	2.10042	2.466555
2690	-4077.903	-4077.912	0.009055059	0.9526272	0.157952	0.483288	0.51944	0.352507	0.201558	0.244324	0.11	0.210327	0.0602464	0.0299843	0.111048	0.156331	0.0979974	0.0941558	0.186994	0.0749299	0.0476612	0.534455	0.0618045	0.3753322	0.354492	0.278101	0.137986	0.229422	0.127407	0.462034	0.991684	2.41887	2.735003
2700	-4079.846	-4078.904	-0.9422626	0.7644678	0.205603	0.515006	0.409832	0.495128	0.24809	0.213625	0.176928	0.167711	0.025857	0.0327367	0.113557	0.0835648	0.142498	0.110909	0.220892	0.0780885	0.0360963	0.511438	0.0425763	0.2820357	0.308799	0.288662	0.14389	0.258648	0.0879787	0.392425	0.946601	2.57299	2.830135
2710	-4081.228	-4082.437	1.209575	0.7651427	0.129244	0.505089	0.43001	0.432432	0.17777	0.174689	0.148795	0.126522	0.0635368	0.0250084	0.147862	0.0835648	0.170431	0.0942899	0.203667	0.101725	0.0261338	0.483576	0.0906085	0.2223534	0.308472	0.319729	0.146065	0.225734	0.088123	0.392712	0.946808	2.57236	2.614951
2720	-4086.134	-4079.656	-6.477802	0.5925876	0.237128	0.642641	0.434737	0.542546	0.360683	0.125412	0.132099	0.311784	0.128995	0.029748	0.115458	0.0557791	0.266678	0.0794607	0.1856	0.0831869	0.0202923	0.558114	0.0733458	0.2417149	0.328671	0.304838	0.125526	0.240965	0.0515829	0.308127	0.87749	2.7628	3.383689
2730	-4083.424	-4078.247	-5.177412	0.7193128	0.195627	0.586433	0.457237	0.381497	0.265113	0.169321	0.155015	0.306125	0.141195	0.00450407	0.149725	0.124338	0.31752	0.0887693	0.223726	0.0594051	0.0472865	0.532825	0.0479882	0.3289774	0.370568	0.291059	0.114338	0.224035	0.0783173	0.372502	0.93182	2.61736	3.25365
2740	-4088.585	-4080.179	-8.405583	0.6972383	0.225887	0.444258	0.457517	0.520161	0.295807	0.225037	0.199143	0.398439	0.318702	0.0175634	0.0606825	0.18124	0.232029	0.11302	0.223523	0.06098	0.0278791	0.532342	0.0422562	0.2993742	0.330039	0.292869	0.133225	0.243867	0.0735985	0.362224	0.923841	2.64034	3.576467
2750	-4083.499	-4080.648	-2.850906	0.933233	0.150651	0.572074	0.412052	0.35649	0.282101	0.159694	0.0655687	0.382315	0.178532	0.12062	0.0443474	0.124353	0.172202	0.106634	0.266015	0.0902484	0.0193446	0.483309	0.0344491	0.303402	0.331547	0.302689	0.133381	0.232384	0.123447	0.455721	0.987992	2.43284	3.020999
2760	-4084.871	-4081.825	-3.045807	0.8090904	0.156263	0.599076	0.547578	0.562312	0.248082	0.200493	0.0394821	0.185573	0.134053	0.0220981	0.0907528	0.115716	0.13901	0.0828773	0.218507	0.10306	0.0434914	0.5064	0.0456645	0.2760433	0.338875	0.324038	0.122581	0.214507	0.0974916	0.410768	0.959442	2.5323	3.040489
2770	-4082.453	-4074.683	-7.769434	0.4936919	0.179894	0.6723	0.665712	0.378831	0.310259	0.189227	0.166291	0.376929	0.138409	0.037512	0.0704422	0.0588433	0.268202	0.0780978	0.305461	0.0818084	0.0468015	0.439748	0.0480835	0.2053507	0.331712	0.307865	0.134573	0.22585	0.0322246	0.247778	0.815624	2.90437	3.512852
2780	-4076.724	-4074.319	-2.404988	0.5415852	0.171218	0.623833	0.498286	0.355039	0.231465	0.176682	0.138157	0.242161	0.141239	0.0261791	0.0675996	0.111143	0.193407	0.0755673	0.258798	0.094796	0.0593759	0.47404	0.0374229	0.2373537	0.339683	0.300555	0.110328	0.249434	0.0413306	0.278199	0.848318	2.83215	2.976408
2790	-4087.487	-4082.816	-4.67151	0.5084654	0.211956	0.554441	0.348675	0.414895	0.350113	0.146821	0.118122	0.403925	0.228691	0.0686845	0.0535926	0.0790775	0.224065	0.084339	0.269561	0.0865783	0.0723556	0.458885	0.0282812	0.2065066	0.339293	0.293633	0.122636	0.244438	0.0349673	0.257406	0.826332	2.88129	3.20306
2800	-4084.328	-4079.473	-4.855421	0.5393298	0.146536	0.477047	0.705481	0.346576	0.250434	0.239456	0.0746232	0.292518	0.186983	0.0977138	0.131838	0.132639	0.139604	0.089873	0.268433	0.0911571	0.0347577	0.45498	0.0607988	0.1904362	0.332547	0.315694	0.125976	0.225783	0.0408888	0.276818	0.846903	2.83539	3.221451
2810	-4086.809	-4079.501	-7.308045	0.637736	0.137736	0.595018	0.529039	0.61548	0.274563	0.253626	0.139653	0.319484	0.203698	0.0797877	0.0851141	0.0224033	0.211111	0.0778727	0.212236	0.119798	0.0401852	0.510066	0.039843	0.1912781	0.33747	0.302836	0.129377	0.230317	0.0609727	0.332609	0.899414	2.707	3.466713
2820	-4082.368	-4077.739	-4.628889	0.5280174	0.135282	0.545873	0.481925	0.446014	0.258872	0.262318	0.0682337	0.348853	0.135264	0.127695	0.0895691	0.0852531	0.213645	0.0675668	0.191341	0.103943	0.0686906	0.527294	0.0411642	0.1963882	0.335956	0.302318	0.132069	0.229657	0.0386908	0.269813	0.839631	2.85187	3.198798
2830	-4082.141	-4082.801	0.6598552	0.8008153	0.144026	0.421385	0.469812	0.369309	0.237359	0.246245	0.0492515	0.248595	0.0852548	0.0832194	0.0252985	0.113988	0.176179	0.114575	0.251698	0.105824	0.0517355	0.428963	0.0472038	0.2593652	0.317662	0.286694	0.142204	0.253439	0.0957322	0.407462	0.957181	2.53963	2.669923
2840	-4089.708	-4094.471	4.763965	0.956177	0.143661	0.343771	0.362491	0.363487	0.231864	0.165128	0.0213268	0.127624	0.169404	0.0586089	0.0713601	0.0239404	0.176848	0.0958728	0.2693	0.0695951	0.0974256	0.392759	0.0750473	0.3203544	0.339997	0.298989	0.118328	0.242686	0.128129	0.463171	0.992341	2.41636	2.259512
2850	-4084.359	-4089.178	4.818985	1.065062	0.130579	0.379624	0.319362	0.271335	0.246479	0.147945	0.0506241	0.185329	0.16028	0.109376	0.0278371	0.15284	0.0723995	0.105227	0.288114	0.122248	0.0339905	0.375035	0.0753849	0.352218	0.314304	0.300095	0.133143	0.252458	0.14975	0.495471	1.01	2.34478	2.25401
2860	-4089.624	-4091.517	1.893607	1.15139	0.131657	0.51007	0.39154	0.482118	0.244051	0.153656	0.125291	0.150814	0.070066	0.0471664	0.00289314	0.0566482	0.180576	0.0784714	0.201897	0.104865	0.0138868	0.48817	0.11271	0.322487	0.303491	0.296409	0.153152	0.246948	0.166134	0.517963	1.02117	2.29474	2.546548
2870	-4083.018	-4082.356	-0.662645	0.9595165	0.165953	0.518381	0.464508	0.363039	0.287858	0.167073	0.135644	0.179128	0.0867855	0.030515	0.00585247	0.138097	0.25934	0.0852853	0.262228	0.0873099	0.00531307	0.478137	0.0817259	0.3181141	0.336182	0.31937	0.121098	0.22335	0.128807	0.464236	0.992954	2.414	2.802173
2880	-4087.277	-4090.985	3.707691	0.9357177	0.199457	0.373978	0.3034	0.355148	0.216891	0.156871	0.102596	0.179603	0.112096	0.0401986	0.0676137	0.0787413	0.178545	0.140619	0.274033	0.0884798	0.0167861	0.446911	0.0331718	0.2872827	0.31414	0.286949	0.155295	0.243617	0.123956	0.456539	0.988475	2.43103	2.36514
2890	-4083.301	-4079.279	-4.022055	0.8882374	0.14419	0.643602	0.500829	0.396928	0.281806	0.175699	0.176428	0.292241	0.143495	0.00112361	0.138673	0.058379	0.18472	0.134942	0.211331	0.0750918	0.0227869	0.490597	0.0652515	0.317368	0.338936	0.293257	0.129192	0.238614	0.114151	0.440375	0.978696	2.46678	3.138114
2900	-4080.214	-4080.961	0.746577	0.7156982	0.19082	0.418018	0.414042	0.359796	0.307132	0.11475	0.125754	0.257333	0.172904	0.00723364	0.0699285	0.107894	0.115644	0.103774	0.243671	0.0835788	0.0667075	0.457312	0.0449565	0.317368	0.349246	0.298311	0.130274	0.22217	0.0775441	0.370844	0.93055	2.62106	2.661251
2910	-4078.994	-4078.98	-0.01330432	0.7595423	0.145789	0.461007	0.536764	0.30546	0.189519	0.172022	0.136617	0.252373	0.0817582	0.0405529	0.0532438	0.146831	0.215302	0.105018	0.221028	0.076752	0.0454277	0.506517	0.0452573	0.3579982	0.347507	0.282724	0.125973	0.243796	0.0869257	0.390321	0.945082	2.57767	2.737239
2920	-4083.149	-4079.989	-3.159807	0.8669599	0.190232	0.45164	0.532285	0.461736	0.218461	0.261092	0.0888341	0.158871	0.089262	0.0386642	0.101813	0.20477	0.254229	0.0769248	0.236221	0.0927072	0.0447258	0.526733	0.0226877	0.3653403	0.339947	0.2831	0.135508	0.241445	0.109707	0.432758	0.973912	2.48362	3.051889
2930	-4084.587	-4077.276	-7.310684	0.9870233	0.14381	0.563063	0.660011	0.489969	0.300766	0.274548	0.15372	0.239786	0.0371177	0.0396485	0.120645	0.199911	0.243981	0.0480654	0.265762	0.133603	0.0251685	0.460979	0.0664224	0.3440747	0.323132	0.315364	0.125588	0.235916	0.134357	0.472816	0.997816	2.39501	3.466977
2940	-4081.054	-4075.551	-5.502411	1.075049	0.178245	0.716955	0.529956	0.376869	0.336171	0.213966	0.092308	0.307929	0.0346405	0.0621051	0.131822	0.106197	0.198984	0.0767996	0.251342	0.126354	0.0213199	0.468511	0.0556728	0.3608673	0.330231	0.314368	0.122588	0.232813	0.15168	0.498203	1.0114	2.33872	3.28615
2950	-4088.515	-4083.674	-4.841324	1.39489	0.150459	0.593292	0.639511	0.459332	0.42284	0.177695	0.137936	0.210959	0.0419982	0.0787076	0.0344897	0.0855137	0.187308	0.0751444	0.216523	0.106599	0.0324274	0.513304	0.0560028	0.4311663	0.343437	0.312603	0.126451	0.217508	0.208619	0.570071	1.0436	2.17771	3.220041
2960	-4080.023	-4078.037	-1.986167	0.5836566	0.138613	0.529977	0.434655	0.512694	0.238514	0.213997	0.173242	0.245285	0.0375789	0.0981759	0.0768789	0.015488	0.219427	0.0704859	0.216275	0.0936324	0.050346	0.534689	0.034571	0.2151263	0.322279	0.300498	0.13034	0.246883	0.0497556	0.303065	0.872746	2.77443	2.934525
2970	-4081.133	-4079.2	-1.933314	0.5561163	0.183031	0.44296	0.50556	0.465336	0.215184	0.227176	0.153615	0.191634	0.00709333	0.190002	0.0559557	0.0940582	0.197635	0.109897	0.189254	0.103465	0.047192	0.498471	0.0517211	0.2430264	0.334902	0.304884	0.136388	0.223825	0.0442027	0.286981	0.857166	2.81165	2.92924
2980	-4086.502	-4082	-4.502377	0.8060596	0.228436	0.57242	0.37991	0.449339	0.313521	0.225729	0.197838	0.297152	0.0148331	0.238934	0.0271612	0.104103	0.13677	0.0765296	0.147368	0.0764237	0.0325345	0.612798	0.0543465	0.3203264	0.359398	0.281708	0.146061	0.212834	0.0968475	0.409562	0.95862	2.53497	3.186146
2990	-4082.189	-4082.276	0.08736758	0.6681274	0.197989	0.498224	0.384538	0.344639	0.214188	0.194982	0.150775	0.230251	0.0486382	0.106483	0.0651331	0.0972209	0.194109	0.097924	0.189278	0.12884	0.0517271	0.487026	0.0452045	0.2529545	0.315756	0.320849	0.153311	0.210083	0.0673976	0.348095	0.91246	2.67205	2.727172
3000	-4077.177	-4080.062	2.884173	0.6167857	0.133983	0.478041	0.488771	0.314478	0.170473	0.163499	0.102026	0.201724	0.0486382	0.0984166	0.0228262	0.0287483	0.195868	0.102958	0.227241	0.0880133	0.0507288	0.478458	0.0526014	0.2729611	0.337561	0.287561	0.136861	0.238018	0.0565875	0.321475	0.889647	2.73229	2.447491
3010	-4074.819	-4078.752	3.933753	0.6302774	0.112735	0.385971	0.379968	0.357508	0.203088	0.175886	0.128832	0.148774	0.0625461	0.1302	0.0420122	0.090344	0.124669	0.109528	0.270679	0.101294	0.0490204	0.435493	0.033985	0.2370627	0.329869	0.296783	0.134799	0.23855	0.0594068	0.328689	0.896013	2.71589	2.342533
3020	-4084.47	-4085.485	1.014611	0.7683713	0.121374	0.499388	0.441784	0.37249	0.167556	0.218877	0.1483	0.249689	0.0944126	0.108057	0.0301699	0.0162261	0.166123	0.165104	0.238717	0.0940688	0.0466503	0.439508	0.0159521	0.2432072	0.316157	0.281897	0.145397	0.256549	0.088813	0.394081	0.94779	2.56932	2.634448
3030	-4084.314	-4085.715	1.40113	0.9519754	0.192086	0.313408	0.554859	0.309384	0.158486	0.241965	0.132189	0.246315	0.0511213	0.0893	0.0176958	0.15353	0.135457	0.13595	0.178976	0.11541	0.0266185	0.513887	0.029158	0.3220408	0.309445	0.287548	0.16507	0.237937	0.127275	0.461825	0.991563	2.41934	2.595796
3040	-4088.463	-4086.997	-1.465575	1.265326	0.135962	0.451084	0.503738	0.420449	0.209769	0.177355	0.145304	0.163911	0.0698099	0.145674	0.129621	0.217469	0.112319	0.118697	0.155544	0.0803562	0.0308592	0.552553	0.0619896	0.3085689	0.340097	0.268947	0.167537	0.223418	0.186692	0.544184	1.03305	2.23607	2.882466
3050	-4079.103	-4076.758	-2.345413	0.6785272	0.109428	0.587492	0.522268	0.443266	0.218828	0.259108	0.141796	0.309111	0.0369171	0.0555862	0.0682722	0.0306208	0.187756	0.0764003	0.253737	0.113981	0.0552769	0.478078	0.0225276	0.2681737	0.318929	0.319285	0.127003	0.234783	0.0696088	0.35322	0.916644	2.66053	2.97045
3060	-4077.249	-4077.297	0.04807313	0.6579698	0.157127	0.438874	0.449856	0.424418	0.207283	0.233298	0.138735	0.157997	0.0683658	0.0574507	0.109867	0.114014	0.173814	0.0667739	0.1988	0.110723	0.0479738	0.526225	0.0495047	0.2217358	0.352153	0.27267	0.146314	0.228863	0.0652434	0.343005	0.908239	2.68351	2.731101
3070	-4090.888	-4088.438	-2.450162	0.8607016	0.157127	0.466055	0.463479	0.277843	0.322974	0.241135	0.184473	0.439652	0.147701	0.00385196	0.0511541	0.0931521	0.132327	0.0780895	0.208168	0.0930506	0.0791836	0.49786	0.0436487	0.2509892	0.351772	0.298925	0.127851	0.221451	0.108395	0.430471	0.972453	2.48868	2.980925
3080	-4079.201	-4077.486	-1.714998	0.5638036	0.123147	0.483693	0.530664	0.392214	0.305321	0.158659	0.140569	0.26198	0.173752	0.0790766	0.0443586	0.108973	0.105	0.072503	0.306137	0.0751627	0.0454506	0.435722	0.065024	0.2040547	0.337464	0.318162	0.112058	0.232316	0.0457391	0.291543	0.861666	2.80105	2.907408
3090	-4087.038	-4083.046	-3.991838	0.5345372	0.133341	0.62771	0.47451	0.431618	0.255937	0.158059	0.151838	0.212995	0.221196	0.127459	0.0227875	0.108973	0.208668	0.0543259	0.235326	0.134878	0.0474708	0.450964	0.0770348	0.200561	0.342499	0.304626	0.128939	0.223937	0.039954	0.273866	0.843858	2.84232	3.135093
3100	-4083.725	-4079.773	-3.951875	0.8697756	0.210423	0.574526	0.480539	0.416691	0.266338	0.205636	0.161616	0.150711	0.0146699	0.131651	0.114466	0.151727	0.252104	0.0512892	0.179365	0.105778	0.0511009	0.556472	0.0559954	0.3315271	0.366258	0.281966	0.128491	0.223285	0.110297	0.43378	0.97456	2.48136	3.131096
3110	-4080.434	-4081.613	1.178656	1.09393	0.145951	0.54388	0.422085	0.371746	0.28099	0.162172	0.165042	0.23147	0.0194265	0.131651	0.0213258	0.00835638	0.113948	0.102615	0.222977	0.125085	0.0421338	0.467772	0.0394167	0.3046217	0.329425	0.2948	0.146869	0.228905	0.155305	0.503272	1.01397	2.32745	2.618043
3120	-4089.039	-4089.183	0.1443785	2.067935	0.187535	0.467015	0.42472	0.40005	0.175051	0.235026	0.098566	0.264467	0.00971835	0.205648	0.041386	0.111139	0.10115	0.108582	0.207638	0.0907085	0.0561757	0.503109	0.033786	0.3582906	0.335466	0.316061	0.123204	0.22527	0.301251	0.662049	1.0716	1.9651	2.721471
3130	-4078.849	-4081.195	2.346033	0.9385663	0.128752	0.35727	0.497871	0.357912	0.254807	0.192292	0.13736	0.229619	0.0240154	0.0992566	0.039049	0.0740638	0.109036	0.106523	0.210082	0.120193	0.0209179	0.493567	0.0487175	0.2970623	0.292822	0.314046	0.155908	0.237224	0.124539	0.457474	0.989025	2.42896	2.501305
3140	-4076.481	-4075.367	-1.113998	0.6893945	0.12545	0.611723	0.521775	0.357912	0.171149	0.225873	0.159108	0.198702	0.0654295	0.0709664	0.0598631	0.0566193	0.222739	0.0953266	0.21228	0.108538	0.0515868	0.502219	0.0300499	0.2792515	0.333037	0.28463	0.140093	0.24224	0.0719245	0.358483	0.920874	2.64872	2.847309
3150	-4083.155	-4082.005	-1.150373	0.8267317	0.163041	0.449326	0.393083	0.345965	0.257522	0.21247	0.172335	0.233967	0.0829395	0.258401	0.0180869	0.0916288	0.172182	0.0912498	0.230755	0.126093	0.0639164	0.46362	0.0243657	0.3051075	0.305381	0.310131	0.147677	0.236811	0.101233	0.417678	0.964095	2.51699	2.850946
3160	-4086.315	-4082.506	-3.809759	0.6523368	0.256385	0.555905	0.643107	0.443233	0.199542	0.163003	0.0986142	0.148764	0.126653	0.0918733	0.0523487	0.159025	0.178431	0.0973867	0.171115	0.0901545	0.0633456	0.558134	0.019865	0.2722191	0.319101	0.306269	0.151854	0.222775	0.0640515	0.340146	0.905839	2.68996	3.116885
3170	-4082.138	-4083.144	1.00583	0.6047366	0.134366	0.489299	0.393499	0.333462	0.205461	0.191733	0.122667	0.25248	0.181511	0.104739	0.0202136	0.136246	0.0696499	0.104069	0.29743	0.0630134	0.0741504	0.422359	0.0389777	0.2211424	0.32318	0.29835	0.115105	0.263365	0.0540864	0.314895	0.883716	2.7473	2.635326
3180	-4079.482	-4076.944	-2.538007	0.5254481	0.1581	0.605142	0.495969	0.473422	0.211046	0.222768	0.173583	0.179012	0.0842936	0.0162042	0.0862252	0.0326486	0.251294	0.0845502	0.305521	0.0729797	0.0393934	0.438555	0.059001	0.2528511	0.324594	0.302945	0.114089	0.258372	0.0381959	0.268205	0.837937	2.85566	2.989709
3190	-4074.376	-4074.673	0.2962237	0.6218603	0.143923	0.529147	0.486839	0.367563	0.157478	0.222768	0.137795	0.191345	0.131745	0.0281569	0.0862252	0.087673	0.135627	0.10199	0.254431	0.0929871	0.0282074	0.462078	0.0603066	0.2310257	0.343857	0.282573	0.129834	0.243736	0.0576458	0.324207	0.892074	2.72607	2.706286
3200	-4081.838	-4081.459	-0.37856	0.8322429	0.14259	0.509607	0.536198	0.394747	0.206692	0.13181	0.14818	0.324647	0.0480503	0.00849199	0.0862252	0.116879	0.119648	0.100801	0.193806	0.0790069	0.0411935	0.510758	0.0744344	0.3527237	0.323565	0.309907	0.130587	0.235941	0.102399	0.419798	0.965504	2.5123	2.773765
3210	-4078.51	-4077.538	-0.9717942	0.9721379	0.151312	0.39029	0.474495	0.334507	0.295351	0.227878	0.0823145	0.197751	0.0815643	0.0457616	0.143848	0.15251	0.255504	0.10507	0.24519	0.0953302	0.0248512	0.476085	0.0534733	0.2930248	0.324472	0.300578	0.13574	0.23921	0.131362	0.468214	0.995225	2.4052	2.833088
3220	-4079.32	-4082.354	3.03441	0.663726	0.165262	0.324737	0.484281	0.352357	0.254224	0.158958	0.0865369	0.19036	0.0344826	0.0454003	0.074842	0.0474031	0.213625	0.0876973	0.249544	0.0999672	0.0542921	0.464799	0.0437004	0.2088113	0.341962	0.282626	0.138607	0.236806	0.0664634	0.3459	0.910647	2.67699	2.432468
3230	-4081.056	-4079.773	-1.283468	0.8708372	0.122131	0.48801	0.382594	0.473444	0.254224	0.174894	0.135021	0.161653	0.0716909	0.0662546	0.150516	0.24742	0.136403	0.102202	0.246909	0.0857422	0.0545354	0.469411	0.0412011	0.3347765	0.353714	0.290756	0.114022	0.241508	0.110519	0.434164	0.974803	2.48051	2.864256
3240	-4082.287	-4081.475	-0.8126696	1.265023	0.202858	0.434185	0.518452	0.371608	0.186837	0.204708	0.0717488	0.22599	0.0770702	0.0748664	0.0852389	0.117087	0.246527	0.0628708	0.174266	0.113297	0.0446823	0.563784	0.0410999	0.3631841	0.341084	0.280332	0.148311	0.230274	0.186639	0.544119	1.03302	2.23622	2.817176
3250	-4087.446	-4083.006	-4.440365	1.46339	0.245456	0.471216	0.544559	0.414127	0.218826	0.16235	0.0900623	0.399839	0.0770702	0.0748664	0.112675	0.117087	0.251812	0.0971468	0.18572	0.0743968	0.0556983	0.534831	0.0522067	0.3761783	0.350221	0.288416	0.130684	0.230678	0.219611	0.582347	1.0482	2.14984	3.179945
3260	-4079.021	-4076.856	-2.165103	1.235304	0.179353	0.366924	0.509193	0.578118	0.263583	0.175222	0.100388	0.212139	0.0620941	0.0611063	0.125624	0.117087	0.201588	0.0777354	0.229378	0.104689	0.0494081	0.505969	0.0328203	0.369338	0.345066	0.301056	0.119437	0.234442	0.181392	0.537619	1.03019	2.2508	2.952419
3270	-4079.34	-4079.955	0.6150352	1.381643	0.174868	0.42524	0.464258	0.38017	0.299653	0.20907	0.154279	0.132364	0.00854894	0.0913565	0.0726956	0.0884672	0.173436	0.0888319	0.194761	0.100369	0.0193806	0.517222	0.0794356	0.3625484	0.336854	0.29569	0.137704	0.229752	0.206446	0.567592	1.04264	2.18332	2.674405
3280	-4078.689	-4078.85	0.1612846	0.7288661	0.163778	0.442662	0.527508	0.34208	0.186555	0.171945	0.12223	0.22349	0.0718861	0.148004	0.0743494	0.0718566	0.173436	0.0680338	0.190265	0.0970939	0.051109	0.567009	0.0264887	0.2522235	0.342124	0.300316	0.14278	0.214779	0.0803616	0.376837	0.935113	2.60769	2.71978
3290	-4081.78	-4081.724	-0.05575682	0.7299511	0.179437	0.492338	0.542534	0.268667	0.192615	0.218427	0.114356	0.244049	0.132801	0.0673839	0.0331832	0.112297	0.143396	0.11982	0.19655	0.110054	0.0280272	0.52321	0.0223389	0.2805492	0.358437	0.278431	0.140625	0.222507	0.0805939	0.377326	0.935481	2.6066	2.741484
3300	-4079.587	-4077.513	-2.074259	0.4980361	0.15996	0.408138	0.534961	0.491798	0.204395	0.217345	0.199999	0.184968	0.0274262	0.101126	0.0669892	0.143585	0.202644	0.073585	0.281749	0.0921204	0.0526169	0.473629	0.0262997	0.1590953	0.31486	0.319853	0.12237	0.242916	0.0330243	0.250632	0.818834	2.89751	2.943335
