Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]	sr[1]	sr[2]	sr[3]	sr[4]	TL
7570	-4081.01	-4080.723	-0.2877485	0.3298268	0.119277	0.532766	0.581151	0.335389	0.215911	0.162071	0.140411	0.284322	0.203083	0.0378194	0.0424679	0.0878589	0.0221569	0.308334	0.306664	0.125296	0.259705	0.102402	0.275635	0.0974758	0.0409714	0.454525	0.0289913	0.00802394	0.127809	0.642655	3.22151	2.764684
7580	-4078.573	-4079.104	0.5307334	0.3107656	0.165314	0.470659	0.423995	0.380908	0.244132	0.193416	0.102044	0.199958	0.129734	0.0711839	0.103363	0.0482741	0.149855	0.342143	0.291998	0.119304	0.246555	0.0929724	0.250254	0.0885002	0.0495697	0.492382	0.0263218	0.00620915	0.112892	0.613447	3.26745	2.682835
7590	-4079.182	-4083.421	4.239663	0.3933543	0.13628	0.39299	0.357765	0.319229	0.222949	0.206735	0.102054	0.172647	0.16027	0.0385479	0.11706	0.0295457	0.0558693	0.313819	0.298055	0.121778	0.266348	0.106094	0.292859	0.100991	0.0565657	0.373325	0.0701655	0.0157674	0.176774	0.723988	3.08347	2.311942
7600	-4086.711	-4088.357	1.646132	0.4032044	0.151095	0.436739	0.409604	0.365576	0.203363	0.116885	0.12279	0.259379	0.0998947	0.108093	0.124235	0.0709995	0.102642	0.320316	0.300999	0.122981	0.255703	0.108512	0.269542	0.110839	0.0620818	0.372017	0.0770077	0.0171794	0.184146	0.734725	3.06395	2.571296
7610	-4082.238	-4085.489	3.250979	0.31867	0.129462	0.327483	0.442109	0.298406	0.196198	0.185572	0.113118	0.216436	0.19054	0.0501647	0.0880968	0.0495044	0.123719	0.320316	0.300999	0.122981	0.255703	0.105845	0.304071	0.112615	0.0605557	0.362873	0.054041	0.00693146	0.119075	0.625864	3.24813	2.410811
7620	-4082.492	-4085.045	2.553572	0.3832352	0.122043	0.39722	0.513773	0.298928	0.251358	0.138218	0.105306	0.238626	0.162638	0.0455873	0.0778959	0.0607715	0.0681874	0.343184	0.294464	0.119776	0.242575	0.108009	0.307172	0.105755	0.0536233	0.370294	0.0551461	0.014372	0.169126	0.712483	3.10402	2.480552
7630	-4082.286	-4084.6	2.314111	0.3502045	0.115729	0.394429	0.439687	0.367745	0.243893	0.114602	0.154475	0.217853	0.195367	0.0655709	0.0862129	0.0214252	0.087507	0.324334	0.305496	0.113197	0.256972	0.0812373	0.316392	0.108929	0.0552328	0.381408	0.0568013	0.010234	0.143714	0.671244	3.17481	2.504498
7640	-4089.846	-4087.057	-2.789326	0.2981106	0.0962371	0.545775	0.468198	0.353072	0.198324	0.261586	0.119948	0.228135	0.42332	0.0441779	0.138471	0.0787956	0.0588005	0.346881	0.299827	0.108036	0.245256	0.0555448	0.304662	0.0852776	0.0589106	0.451137	0.0444681	0.00514329	0.103026	0.592616	3.29921	3.014841
7650	-4084.907	-4084.775	-0.1320565	0.3235677	0.17988	0.422447	0.4859	0.403618	0.205383	0.232832	0.177835	0.188674	0.188469	0.0278663	0.0447077	0.107059	0.0844441	0.333053	0.299091	0.120503	0.247354	0.0522228	0.285466	0.141553	0.0595972	0.429011	0.0321504	0.0074006	0.122909	0.633339	3.23635	2.749114
7660	-4086.167	-4085.492	-0.6748591	0.3852368	0.100259	0.568437	0.573022	0.440503	0.194408	0.262889	0.135525	0.185656	0.137136	0.0418169	0.0722113	0.0427045	0.0488276	0.314441	0.307437	0.123865	0.254256	0.0629661	0.273798	0.135768	0.0599754	0.436295	0.0311973	0.0146435	0.170644	0.714798	3.09991	2.803395
7670	-4081.005	-4085.908	4.902039	0.4264566	0.116761	0.318768	0.458486	0.348042	0.13865	0.172567	0.141162	0.154471	0.158337	0.0217052	0.0564063	0.0831191	0.0772308	0.310063	0.303157	0.141445	0.245335	0.111863	0.260947	0.129395	0.0522433	0.415818	0.029733	0.0207089	0.201228	0.758393	3.01967	2.245705
7680	-4089.376	-4088.339	-1.036786	0.3863419	0.13102	0.439154	0.382777	0.43991	0.212657	0.20517	0.122761	0.178873	0.23424	0.0352832	0.170238	0.117954	0.169549	0.305688	0.298879	0.153559	0.241873	0.114556	0.267229	0.13251	0.0535009	0.425827	0.00637672	0.0147943	0.171482	0.716068	3.09766	2.839587
7690	-4086.812	-4093.104	6.292035	0.4191906	0.127665	0.300267	0.332291	0.292885	0.190162	0.176734	0.123335	0.16775	0.211235	0.0085925	0.0429751	0.0532867	0.0795267	0.323744	0.28517	0.134927	0.25616	0.115667	0.269821	0.124726	0.079754	0.403594	0.00643856	0.0195775	0.19594	0.751239	3.03324	2.106705
7700	-4079.304	-4086.143	6.838441	0.394434	0.119209	0.313778	0.310419	0.3208	0.15372	0.167478	0.116411	0.151454	0.140611	0.0314976	0.0803708	0.0668098	0.0795078	0.30918	0.291311	0.137832	0.261677	0.109053	0.254392	0.117594	0.068107	0.444784	0.0060704	0.0159197	0.177586	0.725187	3.08131	2.052065
7710	-4085.743	-4086.573	0.8298304	0.3645531	0.15781	0.460952	0.554821	0.355595	0.244566	0.185928	0.106545	0.157258	0.142846	0.0460462	0.0623023	0.0801455	0.0981103	0.318872	0.314387	0.132866	0.233875	0.120621	0.277872	0.0764074	0.0756967	0.442689	0.00671429	0.0119503	0.154826	0.689886	3.14334	2.652926
7720	-4089.968	-4087.797	-2.171113	0.3657859	0.189805	0.435881	0.475554	0.574547	0.296721	0.143685	0.194621	0.14478	0.161753	0.0115902	0.0538168	0.131353	0.138914	0.319471	0.305411	0.125335	0.249783	0.109215	0.251596	0.0691822	0.0685387	0.477585	0.0238828	0.0121037	0.155776	0.691434	3.14069	2.95302
7730	-4084.654	-4079.3	-5.353668	0.3222801	0.200033	0.56837	0.667295	0.454137	0.247453	0.189089	0.198205	0.240258	0.165501	0.0240364	0.156419	0.0723144	0.0881636	0.350849	0.289471	0.122933	0.236747	0.125063	0.198397	0.0792214	0.0230814	0.546889	0.0273485	0.00727567	0.121901	0.63139	3.23943	3.271276
7740	-4084.573	-4082.039	-2.534041	0.3096976	0.185927	0.460361	0.547251	0.606124	0.197903	0.228423	0.116229	0.21079	0.114748	0.0522409	0.170039	0.0559358	0.0433413	0.340213	0.282673	0.138715	0.2384	0.0945846	0.214293	0.077795	0.0494287	0.537042	0.0268561	0.00611488	0.112057	0.611735	3.27009	2.989313
7750	-4081.205	-4084.159	2.953369	0.3869426	0.123934	0.271513	0.421525	0.347118	0.208986	0.23244	0.138158	0.268222	0.105032	0.0412326	0.0650387	0.0628682	0.154505	0.340213	0.282673	0.138715	0.2384	0.114532	0.213773	0.0776062	0.0493087	0.502752	0.0420278	0.0148766	0.171936	0.716755	3.09643	2.440572
7760	-4078.862	-4081.951	3.088336	0.3509642	0.146663	0.400972	0.514867	0.323332	0.154634	0.149253	0.134635	0.166098	0.128715	0.0533965	0.0850134	0.110361	0.0591366	0.334886	0.290779	0.137692	0.236643	0.110248	0.224628	0.0776241	0.0600297	0.464156	0.0633143	0.0103217	0.144305	0.672261	3.17311	2.427075
7770	-4086.269	-4084.125	-2.143635	0.3335259	0.210429	0.6407	0.525932	0.332356	0.170721	0.165509	0.127761	0.243376	0.164894	0.142115	0.0600299	0.0289309	0.137518	0.319151	0.298136	0.141176	0.241537	0.123723	0.233234	0.0805984	0.0355103	0.512575	0.0143588	0.00840475	0.130703	0.648039	3.21285	2.950272
7780	-4086.52	-4083.87	-2.650587	0.3244558	0.200439	0.622438	0.367192	0.410935	0.243076	0.16591	0.155182	0.263125	0.16346	0.0911448	0.249564	0.0100038	0.058497	0.316217	0.299421	0.141784	0.242578	0.108126	0.227576	0.0786429	0.0557933	0.515851	0.0140104	0.00748743	0.123605	0.634677	3.23423	3.000967
7790	-4085.335	-4081.467	-3.867235	0.3228355	0.123754	0.53961	0.68108	0.422684	0.246624	0.228189	0.116925	0.254677	0.141514	0.0547813	0.116686	0.0579586	0.138149	0.316217	0.299421	0.141784	0.242578	0.110185	0.224415	0.0801403	0.0408058	0.523817	0.020637	0.00732943	0.122336	0.632232	3.2381	3.122632
7800	-4089.745	-4084.242	-5.502334	0.3602778	0.170341	0.508578	0.778592	0.472744	0.230542	0.207295	0.114991	0.167317	0.240773	0.0309756	0.121412	0.0571851	0.185398	0.353201	0.285391	0.135141	0.226268	0.100111	0.215016	0.124058	0.0240422	0.515205	0.0215677	0.0114255	0.151525	0.684453	3.1526	3.286142
7810	-4090.059	-4087.238	-2.820933	0.3636023	0.156094	0.629307	0.607267	0.343251	0.250102	0.232658	0.0798309	0.196401	0.311025	0.0314952	0.0643356	0.0615314	0.0547047	0.357333	0.290908	0.121116	0.230642	0.0886261	0.318969	0.103801	0.0176391	0.437265	0.0336999	0.0118326	0.154092	0.688687	3.14539	3.018002
7820	-4096.542	-4090.111	-6.431039	0.3350428	0.140937	0.480742	0.740748	0.502605	0.261295	0.301762	0.0596696	0.317246	0.241224	0.108818	0.129313	0.017121	0.0775319	0.310026	0.312322	0.130032	0.24762	0.0570175	0.318514	0.0954651	0.0185829	0.436641	0.0737795	0.00856356	0.131889	0.650221	3.20933	3.379013
7830	-4088.133	-4085.12	-3.013851	0.319522	0.140803	0.451669	0.6764	0.444392	0.211281	0.24382	0.109082	0.193769	0.242492	0.0945237	0.0141512	0.0471785	0.167733	0.346861	0.295265	0.12181	0.236064	0.10799	0.220057	0.0912508	0.0215328	0.494398	0.0647724	0.0070119	0.119742	0.627177	3.24607	3.037294
7840	-4080.184	-4081.183	0.9988856	0.3359477	0.14719	0.429075	0.387871	0.329272	0.197571	0.200747	0.103085	0.259137	0.165283	0.157529	0.0497543	0.0689394	0.140566	0.348549	0.296702	0.122403	0.232345	0.0931268	0.212058	0.102532	0.0211788	0.486271	0.0848333	0.00865902	0.132597	0.651516	3.20723	2.63602
7850	-4083.26	-4081.411	-1.849311	0.3991017	0.173394	0.529753	0.463883	0.348257	0.232831	0.2046	0.173408	0.305005	0.127671	0.129249	0.0851709	0.0903146	0.0573031	0.344864	0.307818	0.115169	0.232148	0.0786398	0.263723	0.0865818	0.0532733	0.446146	0.0716364	0.016585	0.181085	0.730307	3.07202	2.92084
7860	-4080.341	-4082.26	1.919428	0.3416231	0.160514	0.427457	0.341078	0.357344	0.239002	0.186237	0.118341	0.237494	0.122924	0.0826687	0.0474539	0.0354936	0.187959	0.355349	0.293431	0.113256	0.237964	0.0794928	0.249268	0.0930524	0.0538512	0.480352	0.0439842	0.00927011	0.137029	0.659519	3.19418	2.543966
7870	-4083.207	-4079.403	-3.804358	0.2983107	0.186109	0.56261	0.455647	0.517692	0.26786	0.209892	0.145234	0.299037	0.156313	0.103498	0.0407281	0.0509532	0.120773	0.363222	0.299933	0.116259	0.220585	0.0683459	0.25277	0.0943599	0.0546079	0.485314	0.0446022	0.00515927	0.103182	0.592955	3.2987	3.116345
7880	-4087.34	-4086.246	-1.094122	0.3423406	0.153518	0.315306	0.481638	0.533098	0.233254	0.208234	0.139982	0.203629	0.124454	0.115425	0.170633	0.0368541	0.129295	0.353413	0.304554	0.118051	0.223983	0.0582958	0.243947	0.114584	0.0582923	0.468373	0.0565073	0.00934887	0.137589	0.660517	3.19255	2.845321
7890	-4080.99	-4084.093	3.102888	0.3974692	0.150314	0.421058	0.449344	0.340215	0.164788	0.18749	0.156348	0.209598	0.120641	0.105152	0.0213888	0.0836468	0.0156369	0.355478	0.300489	0.11874	0.225292	0.0829309	0.240897	0.104078	0.0564138	0.459879	0.0558009	0.016351	0.179863	0.728527	3.07526	2.42562
7900	-4079.961	-4079.457	-0.5045616	0.288579	0.168952	0.457563	0.451105	0.405709	0.229944	0.211675	0.102829	0.277328	0.167639	0.158749	0.035516	0.0444379	0.0749175	0.340894	0.302118	0.121141	0.235847	0.0767053	0.217369	0.096265	0.0313768	0.516075	0.0622086	0.00441469	0.0956451	0.576114	3.32383	2.786365
7910	-4085.231	-4076.843	-8.387899	0.3292998	0.149585	0.673364	0.653245	0.500369	0.214693	0.308536	0.187451	0.206965	0.328794	0.116159	0.0437906	0.173916	0.017833	0.340894	0.302118	0.121141	0.235847	0.0634414	0.268309	0.0796189	0.0379582	0.487525	0.0631476	0.00797043	0.127397	0.641881	3.22275	3.574699
7920	-4088.212	-4080.034	-8.177937	0.3002456	0.179808	0.748773	0.752395	0.424953	0.294292	0.194905	0.160727	0.246907	0.189436	0.0886933	0.101123	0.123039	0.0486518	0.332045	0.309214	0.117354	0.241387	0.0602532	0.306463	0.103577	0.0743227	0.435666	0.0197173	0.00531525	0.104686	0.596215	3.29378	3.553702
7930	-4089.091	-4089.407	0.3150655	0.3562898	0.204448	0.46964	0.355761	0.373571	0.168309	0.213216	0.13675	0.293907	0.217402	0.163067	0.0642677	0.0304316	0.0136326	0.318665	0.315408	0.119704	0.246222	0.0651734	0.27699	0.106808	0.0674478	0.454558	0.0290229	0.0109462	0.148438	0.679293	3.16132	2.704402
7940	-4085.264	-4083.885	-1.378971	0.3321245	0.199294	0.487949	0.557257	0.386045	0.277965	0.18642	0.118701	0.158329	0.171818	0.167267	0.023064	0.115298	0.0243983	0.318665	0.315408	0.119704	0.246222	0.100426	0.270258	0.104212	0.0532924	0.44351	0.0283012	0.0082594	0.129607	0.64601	3.21612	2.873806
7950	-4084.277	-4084.605	0.3281177	0.2996949	0.142606	0.542439	0.3934	0.437898	0.245228	0.174744	0.16521	0.185833	0.194743	0.101721	0.0303446	0.0227783	0.0661532	0.322417	0.313671	0.119045	0.244867	0.101579	0.273359	0.106463	0.0539041	0.4486	0.0160948	0.00527059	0.104258	0.59529	3.29518	2.703097
7960	-4087.789	-4078.419	-9.369557	0.3211868	0.228129	0.661402	0.664419	0.44357	0.349905	0.261216	0.0923943	0.288057	0.259889	0.12286	0.112349	0.0638191	0.124855	0.322013	0.30654	0.125614	0.245833	0.108757	0.260528	0.0754685	0.0577133	0.480301	0.0172321	0.00717049	0.121045	0.629726	3.24206	3.672864
7970	-4083.882	-4079.883	-3.999716	0.3473136	0.211063	0.386442	0.519524	0.38153	0.279799	0.185994	0.140857	0.339902	0.293479	0.188102	0.00499985	0.0613453	0.142841	0.323634	0.308083	0.121214	0.24707	0.090668	0.26438	0.0765841	0.0530339	0.487401	0.0279331	0.00990399	0.141465	0.667344	3.18129	3.13588
7980	-4087.124	-4079.888	-7.235994	0.3087231	0.136677	0.635494	0.503411	0.39054	0.328533	0.228076	0.193469	0.325725	0.27666	0.115549	0.050134	0.0846994	0.190541	0.333959	0.286008	0.125081	0.254953	0.0871966	0.254257	0.0818754	0.0510033	0.498804	0.0268636	0.00602956	0.111296	0.610165	3.27251	3.459508
7990	-4085.687	-4086.134	0.4473383	0.3807766	0.160308	0.461525	0.51409	0.331813	0.15232	0.143284	0.107177	0.276816	0.210188	0.0715231	0.106449	0.0822005	0.073483	0.321276	0.313123	0.120331	0.24527	0.0906666	0.264375	0.0851336	0.0853842	0.446508	0.0279327	0.0140416	0.167256	0.709611	3.10909	2.691175
8000	-4085.011	-4088.262	3.250567	0.3674867	0.139195	0.332859	0.418161	0.353039	0.192473	0.177137	0.108907	0.27941	0.1669	0.0484745	0.0183217	0.0765302	0.0994462	0.349044	0.298506	0.116662	0.235788	0.070601	0.32997	0.106256	0.0412476	0.417062	0.0348631	0.0123168	0.157085	0.693556	3.13704	2.410852
8010	-4080.895	-4080.768	-0.1274609	0.3095784	0.122851	0.576087	0.393498	0.337021	0.19626	0.192351	0.130069	0.288659	0.212569	0.0985613	0.0677329	0.0842754	0.04872	0.345727	0.300027	0.117257	0.236989	0.0781384	0.263846	0.116641	0.045279	0.457824	0.0382705	0.00610441	0.111964	0.611543	3.27039	2.748655
8020	-4081.65	-4086.918	5.268156	0.4187751	0.116021	0.33623	0.353217	0.332397	0.20798	0.193159	0.123995	0.162615	0.182941	0.0845947	0.0226962	0.0558739	0.0373729	0.347971	0.314464	0.12055	0.217016	0.0736957	0.248845	0.11001	0.0427046	0.467649	0.0570955	0.0195136	0.195637	0.750823	3.03403	2.209093
8030	-4085.458	-4083.564	-1.894142	0.2998152	0.166587	0.471824	0.440231	0.404551	0.340472	0.216973	0.0868189	0.18796	0.230599	0.0896599	0.11562	0.0653284	0.108698	0.321141	0.301765	0.128866	0.248229	0.0877876	0.267926	0.0859481	0.0312198	0.477727	0.049391	0.00528033	0.104351	0.595492	3.29488	2.925323
8040	-4084.341	-4083.264	-1.077649	0.3024897	0.11134	0.413216	0.466302	0.347457	0.33377	0.197694	0.128999	0.238155	0.279542	0.087917	0.0538109	0.100986	0.0844846	0.320677	0.301073	0.128571	0.24968	0.0861034	0.262786	0.107798	0.0281876	0.468562	0.0465627	0.00549944	0.106433	0.59996	3.28811	2.843674
8050	-4080.41	-4074.895	-5.514591	0.3205848	0.150524	0.556636	0.558572	0.441771	0.359004	0.245358	0.144178	0.295548	0.200267	0.0550304	0.0322459	0.130189	0.118043	0.318884	0.3121	0.122256	0.246759	0.0736568	0.247443	0.101504	0.0265419	0.50701	0.0438441	0.00711292	0.120574	0.628806	3.24351	3.287368
8060	-4084.81	-4079.518	-5.292101	0.3151189	0.14338	0.476556	0.645706	0.42131	0.296611	0.202265	0.144404	0.25561	0.168961	0.0728945	0.12734	0.191726	0.118356	0.318884	0.3121	0.122256	0.246759	0.0834352	0.278673	0.082893	0.0469426	0.431122	0.0769344	0.00660162	0.116296	0.620341	3.25676	3.265119
8070	-4084.257	-4081.522	-2.735179	0.3042113	0.135332	0.569123	0.637347	0.406663	0.184766	0.244201	0.13073	0.212536	0.183444	0.0507224	0.120942	0.0712199	0.0624004	0.351891	0.290615	0.127722	0.229772	0.0719459	0.313501	0.0841993	0.0631625	0.427265	0.0399271	0.00564314	0.107775	0.602808	3.28377	3.009427
8080	-4084.356	-4081.367	-2.989147	0.3428965	0.157526	0.553686	0.446724	0.415722	0.209591	0.245331	0.192343	0.219995	0.207862	0.0817149	0.0311026	0.138123	0.135102	0.353197	0.291164	0.127963	0.227676	0.075791	0.213138	0.082043	0.0939883	0.496135	0.0389046	0.00941013	0.138023	0.661287	3.19128	3.034823
8090	-4081.271	-4077.036	-4.23533	0.3027144	0.169075	0.499599	0.503947	0.413977	0.212307	0.194369	0.216599	0.296738	0.183306	0.0394897	0.10868	0.190166	0.131189	0.348192	0.295493	0.126863	0.229452	0.0864209	0.22111	0.0851114	0.0275915	0.55254	0.0272268	0.00551808	0.106608	0.600333	3.28754	3.159442
8100	-4081.262	-4078.636	-2.62673	0.2897281	0.171929	0.55414	0.637959	0.367258	0.280571	0.201937	0.127566	0.215756	0.156982	0.0379654	0.0364292	0.109697	0.100392	0.324203	0.291336	0.136884	0.247577	0.0838899	0.214634	0.102669	0.0267834	0.536358	0.0356658	0.00449914	0.0965318	0.578142	3.32083	2.998582
8110	-4085.353	-4080.987	-4.366289	0.3000591	0.121173	0.423216	0.635942	0.497088	0.243465	0.328789	0.147753	0.206341	0.222541	0.0810601	0.063129	0.0759138	0.126125	0.31824	0.30437	0.134367	0.243023	0.0705836	0.235844	0.0962364	0.0294301	0.528716	0.0391901	0.0053001	0.104541	0.595902	3.29426	3.172538
8120	-4084.623	-4077.478	-7.145488	0.3241935	0.173695	0.512748	0.771612	0.463365	0.304387	0.165782	0.152871	0.256376	0.167401	0.0428644	0.115172	0.122585	0.201599	0.329599	0.310196	0.127867	0.232338	0.0704328	0.218506	0.0960308	0.0429375	0.527587	0.0445061	0.00746173	0.123399	0.634282	3.23486	3.450457
8130	-4083.899	-4076.334	-7.564753	0.3316658	0.179457	0.59912	0.528575	0.497598	0.29336	0.271912	0.149884	0.3637	0.255562	0.153164	0.0279334	0.130102	0.0420155	0.34277	0.295324	0.120284	0.241622	0.0722607	0.224177	0.0949404	0.0216821	0.541279	0.0456612	0.00821211	0.129248	0.645343	3.2172	3.492384
8140	-4086.804	-4076.998	-9.806639	0.3191074	0.247377	0.616883	0.667828	0.487491	0.378434	0.310592	0.171641	0.243	0.223208	0.0853341	0.00695642	0.136836	0.140991	0.346011	0.299803	0.115904	0.238281	0.0527852	0.219814	0.0918663	0.072115	0.519237	0.0441827	0.00697269	0.119418	0.626539	3.24707	3.716573
8150	-4084.07	-4080.13	-3.939569	0.2931359	0.115305	0.491331	0.491504	0.451114	0.285722	0.234855	0.151283	0.237769	0.180669	0.0222325	0.0595572	0.223232	0.185292	0.339839	0.294692	0.129562	0.235908	0.0552593	0.230117	0.0839419	0.0543736	0.543575	0.0327333	0.00475505	0.099167	0.584093	3.31198	3.129866
8160	-4082.4	-4080.193	-2.206911	0.3150652	0.145647	0.469894	0.45893	0.372726	0.334545	0.250954	0.118078	0.205098	0.272304	0.0602301	0.0826997	0.0398289	0.145665	0.339839	0.294692	0.129562	0.235908	0.0712071	0.227488	0.0893773	0.0530591	0.524274	0.0345943	0.0065967	0.116254	0.620257	3.25689	2.9566
8170	-4082.308	-4076.938	-5.370243	0.3192816	0.117699	0.598292	0.5654	0.368744	0.310515	0.234861	0.162229	0.350028	0.251526	0.105125	0.0617496	0.0588766	0.0878882	0.351505	0.293841	0.129188	0.225466	0.0737938	0.199426	0.0926241	0.0549866	0.543319	0.035851	0.00698915	0.119554	0.626807	3.24665	3.272933
8180	-4083.358	-4076.788	-6.569698	0.324278	0.198866	0.718953	0.603254	0.377494	0.226124	0.23907	0.135168	0.320928	0.11394	0.135753	0.0279742	0.185802	0.109552	0.341955	0.282848	0.136671	0.238526	0.0879439	0.178661	0.0712893	0.0423211	0.592191	0.0275932	0.00747001	0.123466	0.63441	3.23465	3.392879
8190	-4096.326	-4086.602	-9.724229	0.2956019	0.171041	0.62221	0.817109	0.509678	0.275736	0.288287	0.266644	0.204854	0.110043	0.0694527	0.0148388	0.294347	0.0640923	0.327022	0.314164	0.130703	0.22811	0.0836509	0.177072	0.0706552	0.0411657	0.600108	0.0273478	0.00494533	0.101078	0.588342	3.30563	3.708332
8200	-4090.673	-4083.602	-7.070799	0.2986557	0.184351	0.656326	0.669203	0.370673	0.285125	0.284492	0.159256	0.200241	0.381185	0.0197976	0.0454895	0.083529	0.103321	0.327785	0.302901	0.128978	0.240336	0.0849577	0.164216	0.071759	0.0418088	0.609483	0.027775	0.00518689	0.10345	0.593538	3.29783	3.442989
8210	-4086.851	-4078.896	-7.955386	0.3116402	0.210757	0.693301	0.430003	0.407401	0.288231	0.280072	0.179162	0.344189	0.20809	0.115497	0.0286379	0.238686	0.107421	0.348786	0.293438	0.124948	0.232828	0.0618914	0.163425	0.0714133	0.0469407	0.606547	0.0497824	0.00628695	0.113575	0.614843	3.26529	3.531447
8220	-4088.205	-4083.871	-4.334533	0.3009803	0.158412	0.568069	0.483577	0.514944	0.250091	0.174436	0.234153	0.192397	0.154017	0.0560824	0.145174	0.161199	0.0768108	0.353391	0.267283	0.143425	0.235901	0.0754148	0.160058	0.069942	0.051778	0.59405	0.0487568	0.00537517	0.105258	0.597446	3.29192	3.169362
8230	-4083.419	-4084.191	0.7719973	0.3726142	0.189176	0.372586	0.523022	0.387106	0.226863	0.236696	0.0881438	0.117473	0.203705	0.0414306	0.0842889	0.0779836	0.110235	0.358612	0.271232	0.145544	0.224611	0.10506	0.196302	0.0920335	0.0549958	0.510517	0.041091	0.0129699	0.161022	0.69986	3.12615	2.658709
8240	-4086.268	-4087.089	0.8216789	0.4552313	0.213612	0.445765	0.443649	0.329588	0.155492	0.20863	0.139231	0.199972	0.157275	0.0331378	0.127894	0.0796227	0.119874	0.362613	0.274258	0.136012	0.227117	0.101996	0.239084	0.0700082	0.0533918	0.495628	0.0398925	0.0254215	0.221688	0.784747	2.96814	2.653741
8250	-4081.941	-4081.825	-0.1160893	0.3099551	0.146613	0.446179	0.425077	0.378361	0.282952	0.25669	0.145676	0.260269	0.184751	0.0117323	0.0876575	0.072705	0.0488542	0.35947	0.280549	0.134833	0.225148	0.0905665	0.235919	0.0766243	0.0375712	0.489067	0.0702513	0.00613754	0.112258	0.612148	3.26946	2.747518
8260	-4080.471	-4080.017	-0.454083	0.2990831	0.132688	0.45511	0.482437	0.411962	0.20198	0.202926	0.116433	0.194829	0.183068	0.0184609	0.197091	0.0814729	0.102859	0.332246	0.304671	0.119377	0.243706	0.107848	0.257823	0.0738908	0.0362309	0.47162	0.0525863	0.00522122	0.103782	0.59426	3.29674	2.781317
8270	-4078.444	-4082.367	3.922506	0.3677381	0.137214	0.335777	0.396949	0.383584	0.225043	0.156801	0.141303	0.152442	0.132581	0.0240065	0.086821	0.0570223	0.114114	0.328165	0.300929	0.117911	0.252996	0.100765	0.25987	0.0744776	0.0365185	0.475365	0.0530038	0.0123485	0.157278	0.693869	3.1365	2.343658
8280	-4082.545	-4086.302	3.756656	0.3714096	0.170405	0.380653	0.437891	0.234799	0.177093	0.212505	0.173847	0.206189	0.118173	0.0187349	0.0633421	0.0524989	0.114114	0.315803	0.307753	0.117711	0.258733	0.10867	0.268224	0.0876831	0.0709252	0.416721	0.0477765	0.0128151	0.160099	0.698391	3.12869	2.360243
8290	-4094.074	-4089.595	-4.479137	0.3400202	0.152262	0.590246	0.623917	0.381148	0.1662	0.266665	0.117752	0.272299	0.158452	0.0172198	0.195998	0.212892	0.0287725	0.315803	0.307753	0.117711	0.258733	0.103498	0.257748	0.102768	0.0681549	0.400445	0.0673867	0.00909537	0.135778	0.657279	3.19785	3.183822
8300	-4083.465	-4086.9	3.434888	0.3666655	0.132862	0.354131	0.392105	0.391612	0.155025	0.191894	0.135528	0.103992	0.216425	0.0372061	0.133895	0.0593444	0.0884011	0.346707	0.295373	0.109595	0.248325	0.105059	0.305745	0.0736721	0.0691745	0.406436	0.0399137	0.0122137	0.156453	0.692534	3.1388	2.39242
8310	-4078.456	-4080.3	1.843903	0.39855	0.145483	0.50898	0.392797	0.328122	0.212591	0.200642	0.125842	0.194005	0.179615	0.0260704	0.0958194	0.0622887	0.0792628	0.301259	0.315363	0.121858	0.26152	0.107081	0.275246	0.0909511	0.0762199	0.414257	0.0362453	0.0165058	0.180672	0.729707	3.07312	2.551518
8320	-4083.664	-4084.587	0.9230147	0.3436261	0.142396	0.485191	0.564254	0.344399	0.149744	0.124354	0.145031	0.28027	0.135906	0.07571	0.0969773	0.0666278	0.0327471	0.301513	0.315405	0.121528	0.261555	0.0948428	0.292141	0.0932843	0.0415779	0.439684	0.0384701	0.00949083	0.138592	0.662296	3.18962	2.643607
8330	-4088.066	-4086.204	-1.862593	0.3363516	0.127323	0.417925	0.532017	0.407738	0.197724	0.253196	0.109729	0.272353	0.301764	0.0322963	0.0848327	0.0654544	0.119815	0.350199	0.282543	0.115797	0.251461	0.0981124	0.286692	0.0927992	0.0467286	0.437398	0.0382701	0.0087018	0.132912	0.652092	3.20629	2.922168
8340	-4085.764	-4088.687	2.923437	0.390857	0.133858	0.363099	0.355918	0.327489	0.240477	0.139984	0.0952073	0.304168	0.206521	0.0208877	0.0325103	0.127635	0.0958117	0.316959	0.296996	0.12172	0.264324	0.0981124	0.286692	0.0927992	0.0467286	0.437398	0.0382701	0.0154178	0.174894	0.721194	3.08849	2.443565
8350	-4084.732	-4084.464	-0.2682477	0.3380678	0.130146	0.522601	0.464406	0.43001	0.199744	0.149558	0.088278	0.287085	0.242648	0.0485855	0.0683804	0.120413	0.0108773	0.311324	0.300183	0.121332	0.267161	0.0922809	0.263976	0.0854464	0.0750422	0.457376	0.0258786	0.00888481	0.134254	0.654529	3.20233	2.762734
