Iteration	Posterior	Likelihood	Prior	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
17720	-4274.472	-4289.598	15.12614	0.134976	0.197346	0.249599	0.191148	0.119838	0.121136	0.0964523	0.142625	0.0136026	0.05052	0.0598884	0.0576319	0.0187892	0.229163	0.215261	0.139389	0.0325755	0.34075	0.042862	0.297491	0.258958	0.171445	0.272106	1.453553
17730	-4276.158	-4291.454	15.2963	0.131883	0.2029	0.183179	0.226289	0.15082	0.105103	0.0765774	0.130563	0.0170246	0.0415143	0.0884129	0.060672	0.0215991	0.198468	0.316645	0.128116	0.0340037	0.289133	0.0336352	0.254024	0.291982	0.157598	0.296396	1.436537
17740	-4268.791	-4283.579	14.78743	0.12114	0.196052	0.222082	0.22473	0.161369	0.114679	0.124551	0.115177	0.0213466	0.0513454	0.069477	0.0428546	0.02262	0.223832	0.247255	0.143375	0.0408095	0.311943	0.0327863	0.274919	0.267137	0.175247	0.282697	1.487424
17750	-4273.953	-4288.896	14.94253	0.134613	0.164776	0.210248	0.221522	0.174098	0.0833167	0.0887957	0.130759	0.0232653	0.0741739	0.0834365	0.0554595	0.0274501	0.220755	0.258201	0.12477	0.0477299	0.319938	0.0286069	0.254571	0.26382	0.161533	0.320076	1.471914
17760	-4274.226	-4289.529	15.30336	0.117095	0.20163	0.19858	0.23024	0.139775	0.103911	0.0883791	0.113416	0.0240652	0.0533168	0.0673957	0.0777456	0.0202821	0.197993	0.257624	0.134927	0.0616758	0.305747	0.0420333	0.258166	0.292089	0.187214	0.262532	1.435831
17770	-4270.791	-4286.449	15.65827	0.0957653	0.201857	0.213636	0.164297	0.123471	0.106878	0.0916379	0.12701	0.0356583	0.0839567	0.0728183	0.0626784	0.0206765	0.205574	0.262595	0.14281	0.0487131	0.325452	0.0148557	0.260996	0.287706	0.166834	0.284464	1.40034
17780	-4275.83	-4291.642	15.8125	0.0927965	0.187616	0.173864	0.191535	0.11851	0.120255	0.0927766	0.131589	0.0606799	0.0829203	0.0918089	0.0242642	0.0162999	0.190255	0.291083	0.153306	0.0408903	0.308517	0.0159476	0.261242	0.289243	0.175283	0.274232	1.384917
17790	-4272.22	-4287.697	15.47654	0.101055	0.159616	0.229483	0.193299	0.130714	0.11621	0.114635	0.153058	0.0257681	0.0412418	0.070256	0.0269641	0.0562144	0.209885	0.231835	0.149572	0.0646221	0.328422	0.0156629	0.27384	0.264588	0.177954	0.283618	1.418513
17800	-4270.438	-4285.78	15.34133	0.10524	0.174757	0.254646	0.170238	0.168577	0.0951967	0.100504	0.117777	0.0385372	0.0728686	0.0595889	0.037163	0.0369398	0.222742	0.265088	0.133947	0.0487611	0.306007	0.0234541	0.255619	0.268544	0.167403	0.308433	1.432034
17810	-4278.259	-4292.498	14.23836	0.123992	0.227727	0.202248	0.169831	0.156244	0.125806	0.118353	0.169401	0.0415067	0.0728686	0.0550196	0.030747	0.0485878	0.18589	0.277179	0.140128	0.0633148	0.310584	0.0229046	0.300255	0.265102	0.156038	0.278605	1.542331
17820	-4270.181	-4285.645	15.46342	0.0884962	0.164397	0.237661	0.210893	0.139173	0.102339	0.103716	0.13791	0.0389152	0.0711326	0.0736244	0.0187387	0.0328283	0.210156	0.260917	0.11349	0.0606926	0.312615	0.0421289	0.274984	0.279209	0.155228	0.290579	1.419825
17830	-4272.095	-4287.356	15.2606	0.126646	0.192062	0.19947	0.225429	0.139183	0.1182	0.082984	0.11402	0.0176337	0.0766242	0.0603458	0.0281174	0.0593905	0.18112	0.304283	0.124662	0.0584668	0.289018	0.0424507	0.253467	0.286421	0.154646	0.305465	1.440107
17840	-4270.991	-4286.406	15.41512	0.113776	0.178432	0.227378	0.197229	0.156034	0.103147	0.0939449	0.109581	0.0199698	0.0846196	0.0437847	0.0466726	0.0500861	0.200662	0.258799	0.120392	0.0360887	0.336484	0.0475736	0.269053	0.282456	0.153929	0.294561	1.424655
17850	-4273.119	-4287.95	14.83014	0.0978864	0.197673	0.268513	0.164827	0.133577	0.13882	0.0982508	0.137787	0.0226363	0.0943329	0.0663641	0.0308193	0.031666	0.237609	0.235784	0.121089	0.0444179	0.33027	0.0308293	0.277922	0.275949	0.166127	0.280003	1.483153
17860	-4278.498	-4294.183	15.68461	0.113211	0.141919	0.229893	0.194646	0.140497	0.0802084	0.130866	0.15363	0.0199839	0.0575175	0.0591883	0.0444799	0.031666	0.228154	0.231778	0.112655	0.0406765	0.327621	0.0591167	0.287518	0.267607	0.170123	0.274752	1.397707
17870	-4270.501	-4285.65	15.14826	0.104056	0.158742	0.229893	0.199965	0.134868	0.108827	0.107457	0.123598	0.0253305	0.0740956	0.0969264	0.0678196	0.0197633	0.181046	0.265774	0.132273	0.06726	0.325449	0.0281977	0.272545	0.281945	0.151773	0.293738	1.451341
17880	-4269.25	-4285.342	16.09177	0.108263	0.181001	0.229905	0.165043	0.14617	0.108072	0.0898587	0.125531	0.0218501	0.0692813	0.0424494	0.0464542	0.0231132	0.178641	0.262244	0.143826	0.0540853	0.321125	0.0400792	0.281722	0.279891	0.150912	0.287475	1.356991
17890	-4279.081	-4292.989	13.90718	0.0861233	0.216555	0.258685	0.258856	0.132242	0.129751	0.129788	0.133528	0.0184525	0.0692813	0.0383393	0.0344311	0.0694158	0.183954	0.257281	0.125093	0.0425322	0.354415	0.0367249	0.27035	0.278173	0.169453	0.282023	1.575449
17900	-4273.051	-4287.014	13.96265	0.120111	0.234035	0.22928	0.214163	0.139934	0.139328	0.0705956	0.141958	0.0634716	0.0623492	0.0840818	0.0236601	0.0469346	0.190106	0.241848	0.13514	0.0613485	0.331311	0.0402471	0.279938	0.275701	0.173932	0.270428	1.569903
17910	-4272.331	-4287.704	15.37231	0.116872	0.189657	0.202878	0.191092	0.15152	0.125055	0.109253	0.126689	0.0364403	0.0650064	0.0739194	0.0123848	0.0281693	0.18778	0.279287	0.141382	0.0472058	0.310309	0.0340362	0.270547	0.283467	0.175786	0.2702	1.428937
17920	-4278.021	-4292.854	14.8336	0.100883	0.209544	0.247059	0.168561	0.146663	0.107812	0.115216	0.135129	0.0452172	0.0563975	0.0880801	0.0444007	0.0178448	0.203192	0.299476	0.125941	0.0789088	0.268079	0.0244043	0.265768	0.275912	0.163862	0.294458	1.482807
17930	-4275.024	-4290.4	15.37521	0.133646	0.200507	0.220971	0.203213	0.132454	0.133709	0.0842132	0.119439	0.0222884	0.0569484	0.0467179	0.0206819	0.0538576	0.211744	0.308795	0.118011	0.0521513	0.287804	0.0214949	0.270546	0.28743	0.155868	0.286156	1.428647
17940	-4268.101	-4283.49	15.38869	0.123279	0.195154	0.222718	0.19411	0.148118	0.0941966	0.104933	0.115268	0.0313269	0.0493553	0.0537004	0.032815	0.062324	0.202687	0.258068	0.133619	0.0648632	0.320695	0.0200673	0.285014	0.276878	0.162456	0.275651	1.427299
17950	-4266.93	-4281.907	14.97728	0.0919175	0.201959	0.241507	0.202853	0.128313	0.124892	0.0923794	0.120625	0.0250869	0.0835052	0.0679428	0.0370969	0.0503615	0.190281	0.246294	0.148575	0.0618023	0.315253	0.0377951	0.27974	0.280117	0.161698	0.278445	1.468439
17960	-4273.594	-4289.677	16.08265	0.102231	0.184077	0.208964	0.206792	0.1091	0.107356	0.079824	0.123412	0.0262762	0.0857146	0.0679428	0.0276564	0.0285563	0.17466	0.255206	0.176147	0.0346862	0.320003	0.0392974	0.274703	0.280747	0.167963	0.276588	1.357903
17970	-4277.416	-4292.715	15.29902	0.138204	0.173224	0.222663	0.173676	0.0994489	0.128821	0.0892835	0.158414	0.0304034	0.0631162	0.0679428	0.043724	0.0473442	0.16833	0.265926	0.14223	0.0481612	0.308728	0.0666245	0.273866	0.276518	0.178637	0.27098	1.436265
17980	-4268.063	-4283.454	15.39121	0.111091	0.189947	0.269766	0.195741	0.15389	0.105228	0.0802683	0.123732	0.0315939	0.0491258	0.0519219	0.0362623	0.0284788	0.215165	0.242488	0.146876	0.0351434	0.320242	0.0400858	0.280528	0.266145	0.17487	0.278457	1.427047
17990	-4276.758	-4291.718	14.96005	0.116661	0.235244	0.241069	0.181303	0.125713	0.118078	0.0928377	0.14104	0.0172202	0.0436214	0.0636587	0.033684	0.0600328	0.204905	0.244171	0.0990127	0.0509807	0.344969	0.0559617	0.293759	0.26442	0.180998	0.260823	1.470162
18000	-4282.134	-4296.696	14.56221	0.0928728	0.249487	0.206237	0.205003	0.155209	0.097926	0.114017	0.14075	0.0280157	0.0246186	0.106897	0.0140834	0.0748283	0.192005	0.210797	0.145371	0.0401825	0.364952	0.0466913	0.284767	0.267633	0.194798	0.252802	1.509946
18010	-4279.816	-4294.457	14.64096	0.110046	0.216884	0.258293	0.260033	0.149996	0.107527	0.122111	0.0973376	0.0366609	0.048587	0.0644085	0.0186867	0.0115004	0.190486	0.289017	0.133615	0.0379719	0.312015	0.0368948	0.287397	0.260694	0.165485	0.286425	1.502071
18020	-4270.266	-4285.294	15.0281	0.107109	0.189976	0.189058	0.208244	0.138645	0.112806	0.121881	0.115591	0.044979	0.0527792	0.106055	0.0246288	0.0516058	0.197298	0.255323	0.129502	0.0654651	0.325477	0.0269346	0.270434	0.272475	0.157853	0.299237	1.463358
18030	-4273.576	-4288.741	15.16475	0.0909134	0.209917	0.200294	0.213857	0.122454	0.135807	0.111888	0.122141	0.0346222	0.0737926	0.0654683	0.00558119	0.0629581	0.192376	0.219113	0.146167	0.036929	0.361404	0.0440101	0.28029	0.284327	0.168449	0.266934	1.449692
18040	-4271.812	-4287.581	15.7687	0.0923881	0.181954	0.219441	0.22315	0.140331	0.123181	0.0734893	0.0952312	0.0261175	0.091272	0.0605656	0.0336832	0.028495	0.192009	0.242524	0.156381	0.0435061	0.312099	0.0534804	0.269906	0.281265	0.180657	0.268172	1.389297
18050	-4274.205	-4289.157	14.95213	0.120955	0.213272	0.259771	0.187169	0.123015	0.100973	0.0758318	0.131889	0.0377902	0.046234	0.0752317	0.0496122	0.0492119	0.190861	0.241685	0.127341	0.0415597	0.360184	0.0383684	0.272482	0.29233	0.18644	0.248748	1.470955
18060	-4266.956	-4282.042	15.08554	0.110475	0.212839	0.210744	0.204371	0.153956	0.10792	0.0811286	0.121897	0.0345512	0.0535612	0.0775408	0.0349716	0.0536586	0.204056	0.241486	0.133559	0.0480607	0.315486	0.0573522	0.271756	0.273715	0.166792	0.287737	1.457613
18070	-4268.856	-4284.173	15.31669	0.111993	0.189099	0.21904	0.205849	0.112034	0.0986407	0.0827091	0.154574	0.0290152	0.0582793	0.0554138	0.0507396	0.0671115	0.194593	0.278545	0.123211	0.0423773	0.320702	0.0405716	0.274502	0.269397	0.159988	0.296113	1.434498
18080	-4273.823	-4289.854	16.03172	0.0983947	0.217967	0.187498	0.187636	0.119219	0.104317	0.101893	0.109607	0.017143	0.0481446	0.0787366	0.0385368	0.0539025	0.223878	0.247547	0.123258	0.0557292	0.319003	0.0305846	0.250265	0.272173	0.172616	0.304946	1.362995
18090	-4285.178	-4298.832	13.65393	0.10418	0.229947	0.255219	0.201994	0.141163	0.122606	0.153192	0.140707	0.0100289	0.0277241	0.0750132	0.0527936	0.086206	0.221329	0.251328	0.152941	0.0406458	0.287113	0.0466422	0.269964	0.275467	0.168042	0.286527	1.600774
18100	-4268.891	-4283.283	14.3927	0.129141	0.190456	0.209738	0.212373	0.161888	0.127418	0.109579	0.140377	0.0221673	0.0761109	0.0612712	0.0196115	0.0667665	0.207484	0.260022	0.128999	0.0550313	0.320496	0.0279667	0.290266	0.270249	0.155609	0.283876	1.526898
18110	-4267.334	-4282.466	15.13171	0.096931	0.194594	0.224051	0.20361	0.14239	0.13672	0.0890535	0.140377	0.0245944	0.0428027	0.0678734	0.0339621	0.0560375	0.212353	0.240288	0.129493	0.0466256	0.313967	0.0572734	0.279253	0.262406	0.173406	0.284935	1.452996
18120	-4275.18	-4290.599	15.41973	0.123499	0.19404	0.172669	0.165955	0.151206	0.122782	0.0890126	0.144795	0.0172675	0.0662726	0.070265	0.0309805	0.0754503	0.212086	0.262302	0.136537	0.063205	0.29345	0.0324199	0.248093	0.28869	0.172465	0.290752	1.424194
18130	-4275.13	-4290.103	14.97267	0.11373	0.184254	0.247308	0.20245	0.148353	0.123161	0.102013	0.123723	0.0177733	0.0394187	0.074972	0.0526335	0.0391111	0.193203	0.283152	0.131899	0.0299712	0.34259	0.019184	0.249821	0.280068	0.159642	0.310469	1.4689
18140	-4269.318	-4284.474	15.15633	0.104007	0.167571	0.242745	0.193684	0.156191	0.101168	0.0934364	0.13842	0.0249638	0.0737081	0.0665941	0.0371466	0.0508996	0.190051	0.273357	0.148426	0.0482657	0.30722	0.0326796	0.296429	0.263779	0.148597	0.291195	1.450534
18150	-4271.161	-4286.473	15.31168	0.103206	0.206954	0.269171	0.191171	0.123433	0.110978	0.0771929	0.0973908	0.0236432	0.0655848	0.051079	0.0467147	0.0684807	0.185039	0.243778	0.153361	0.0503859	0.333555	0.0338811	0.284172	0.262548	0.176628	0.276653	1.434999
18160	-4269.154	-4283.359	14.20442	0.103206	0.205541	0.252137	0.226844	0.153778	0.100355	0.122002	0.151534	0.0265992	0.063758	0.0726509	0.020772	0.0465478	0.205639	0.25891	0.126284	0.0503802	0.321877	0.03691	0.278962	0.263964	0.167216	0.289857	1.545725
18170	-4266.647	-4281.976	15.32963	0.12169	0.183143	0.211323	0.196292	0.147912	0.123046	0.0882202	0.127972	0.0198094	0.0569682	0.0707986	0.0345326	0.0514976	0.215918	0.222533	0.151083	0.0477862	0.311182	0.0514982	0.267132	0.27114	0.172905	0.288823	1.433204
18180	-4265.183	-4280.517	15.33329	0.102773	0.19637	0.226414	0.191888	0.12982	0.108465	0.108245	0.129549	0.0265337	0.0535019	0.0693822	0.0383979	0.0514976	0.207816	0.223854	0.148703	0.0539709	0.337608	0.0280475	0.270192	0.268047	0.171337	0.290424	1.432838
18190	-4271.472	-4285.583	14.1111	0.110328	0.241302	0.25398	0.233914	0.115934	0.126991	0.0871204	0.140766	0.0391384	0.0502399	0.0643271	0.0531948	0.0378217	0.193873	0.250648	0.129198	0.0531587	0.322856	0.0502661	0.273959	0.289714	0.160933	0.275394	1.555057
18200	-4272.055	-4287.366	15.31102	0.110328	0.180524	0.215199	0.176707	0.127798	0.102297	0.0788505	0.149074	0.0541036	0.0578969	0.0840053	0.0289011	0.0693804	0.186887	0.275524	0.132183	0.0493422	0.330316	0.025748	0.26788	0.278885	0.162944	0.290291	1.435066
18210	-4275.019	-4290.312	15.29257	0.0841168	0.195568	0.226032	0.206798	0.113588	0.104492	0.113033	0.0995127	0.0481986	0.0818863	0.0858199	0.0384422	0.0394229	0.180163	0.234008	0.15788	0.0343378	0.370044	0.0235675	0.283373	0.263818	0.177221	0.275588	1.43691
18220	-4270.924	-4285.408	14.48383	0.127857	0.169669	0.250475	0.206798	0.158891	0.118967	0.0789582	0.137789	0.0701534	0.0717192	0.0865945	0.0206377	0.0192755	0.223465	0.24435	0.1266	0.0498187	0.324768	0.0309981	0.265084	0.288336	0.170913	0.275667	1.517784
18230	-4279.826	-4295.336	15.50973	0.0758796	0.199666	0.269962	0.197502	0.144665	0.116136	0.0662049	0.164927	0.0280634	0.0450048	0.054167	0.0226935	0.0303239	0.198665	0.289106	0.15476	0.0416202	0.299838	0.0160114	0.288396	0.27116	0.15682	0.283624	1.415195
18240	-4267.878	-4283.301	15.42294	0.0985577	0.199666	0.217304	0.172315	0.128823	0.11312	0.10102	0.14914	0.046037	0.0692711	0.0751345	0.0115112	0.0419738	0.199857	0.244438	0.145869	0.0538622	0.32018	0.0357925	0.284628	0.260432	0.161348	0.293592	1.423873
18250	-4269.565	-4285.059	15.49365	0.108208	0.166146	0.207593	0.195778	0.122415	0.134675	0.102845	0.110816	0.0642952	0.0585061	0.074297	0.0250707	0.046158	0.18943	0.244316	0.134193	0.0713268	0.318603	0.0421305	0.278644	0.285705	0.149204	0.286447	1.416803
18260	-4270.207	-4284.789	14.58189	0.111421	0.167648	0.25693	0.211331	0.132278	0.138559	0.0998074	0.145397	0.0367873	0.0612415	0.0730767	0.0531421	0.0203586	0.210127	0.231075	0.123965	0.0824139	0.314229	0.0381901	0.283071	0.255447	0.168746	0.292736	1.507978
18270	-4274.109	-4288.98	14.87158	0.11022	0.209557	0.274159	0.215782	0.152146	0.0965498	0.0988074	0.0974821	0.0420435	0.039567	0.0610049	0.0620077	0.0196834	0.191406	0.281127	0.116158	0.0449534	0.317515	0.0488411	0.273094	0.286946	0.16449	0.27547	1.479009
18280	-4272.436	-4286.943	14.50748	0.0971891	0.18776	0.20948	0.199282	0.191728	0.108831	0.0988074	0.162085	0.0360505	0.0652267	0.0938946	0.0376413	0.0274444	0.213736	0.257224	0.143139	0.0512666	0.302934	0.0317008	0.273061	0.287792	0.159603	0.279544	1.515419
18290	-4272.262	-4287.888	15.62594	0.110314	0.175168	0.169733	0.210933	0.141891	0.111361	0.0824083	0.124603	0.0553562	0.0786164	0.06696	0.0498473	0.0263822	0.182863	0.241281	0.157747	0.0499744	0.340943	0.0271918	0.256361	0.281266	0.190956	0.271417	1.403573
18300	-4271.438	-4286.701	15.26219	0.110279	0.200958	0.2011	0.174255	0.1577	0.120985	0.103854	0.113585	0.0503749	0.0786164	0.0566385	0.0370209	0.0345834	0.199807	0.284109	0.138844	0.0336837	0.31021	0.0333453	0.277621	0.25178	0.175929	0.294671	1.439949
18310	-4274.177	-4288.255	14.07742	0.123005	0.219729	0.234505	0.249525	0.148366	0.110372	0.103854	0.112353	0.055863	0.0502091	0.068553	0.0426967	0.0393932	0.204362	0.260684	0.127902	0.0415121	0.325181	0.0403588	0.25097	0.291513	0.151133	0.306384	1.558425
18320	-4273.159	-4288.186	15.02671	0.1133	0.202599	0.238805	0.186528	0.116201	0.122864	0.118307	0.138824	0.0323946	0.0793901	0.0609781	0.0175698	0.0357369	0.209198	0.276255	0.114721	0.0392017	0.323465	0.0371588	0.273204	0.289497	0.150732	0.286566	1.463496
18330	-4269.611	-4285.401	15.78915	0.0981429	0.199231	0.194563	0.17487	0.161134	0.107227	0.0835626	0.116337	0.0725556	0.0617764	0.0627726	0.0242158	0.0308645	0.204835	0.224824	0.144302	0.0476437	0.330399	0.0479968	0.281326	0.263753	0.177876	0.277046	1.387252
18340	-4276.998	-4291.272	14.27461	0.120975	0.199732	0.214469	0.229426	0.134501	0.11742	0.103098	0.0997839	0.037646	0.0806016	0.119252	0.0438558	0.0379468	0.200604	0.228355	0.151021	0.0634217	0.319873	0.036726	0.268763	0.252489	0.18523	0.293518	1.538707
18350	-4275.927	-4290.99	15.06275	0.127119	0.208343	0.26323	0.196314	0.123178	0.0957048	0.103491	0.139699	0.0296501	0.0603625	0.0353435	0.0730242	0.00443413	0.231643	0.210216	0.132497	0.0651966	0.332542	0.0279057	0.26479	0.281016	0.175534	0.27866	1.459893
18360	-4280.302	-4295.74	15.43827	0.11259	0.139646	0.194742	0.20171	0.149844	0.116097	0.0959279	0.147425	0.0478456	0.0526414	0.0916696	0.0700362	0.00216435	0.198301	0.285906	0.126655	0.0501382	0.279061	0.0599387	0.284674	0.254437	0.16251	0.298379	1.422341
18370	-4268.769	-4284.168	15.39972	0.0877631	0.170617	0.251024	0.196905	0.17522	0.113632	0.0807026	0.120779	0.0316193	0.063476	0.064276	0.0423899	0.02779	0.219408	0.243545	0.121743	0.065557	0.318537	0.0312107	0.282182	0.263393	0.163854	0.29057	1.426195
18380	-4274.003	-4289.805	15.8025	0.108278	0.144922	0.253251	0.155697	0.131171	0.103119	0.0830863	0.151509	0.0289459	0.0951245	0.064276	0.0461508	0.0203857	0.212438	0.250121	0.110418	0.0406278	0.346867	0.0395282	0.281569	0.262822	0.163499	0.292111	1.385917
18390	-4275.575	-4290.107	14.53194	0.0983334	0.178931	0.230489	0.266942	0.149222	0.0966004	0.0912509	0.151509	0.0415137	0.0368016	0.0737328	0.050534	0.0471134	0.206952	0.234091	0.147528	0.0313781	0.3464	0.0336503	0.263328	0.279064	0.19025	0.267358	1.512973
18400	-4271.047	-4286.341	15.29332	0.113534	0.177271	0.200168	0.168206	0.152066	0.113501	0.0923282	0.116257	0.0527288	0.0949332	0.0639797	0.0569005	0.0349604	0.198293	0.226382	0.141356	0.0519038	0.341868	0.0401966	0.265899	0.28456	0.17458	0.274961	1.436835
18410	-4272.344	-4287.76	15.41572	0.0980997	0.190054	0.224679	0.182569	0.133538	0.115472	0.106351	0.130383	0.0581313	0.0549933	0.0577576	0.0494948	0.0230739	0.186883	0.243372	0.107849	0.0869125	0.340007	0.0349772	0.307245	0.257416	0.152269	0.283071	1.424595
18420	-4277.675	-4293.366	15.69051	0.112022	0.192636	0.217375	0.176123	0.145532	0.0980324	0.135286	0.111053	0.0258558	0.0531327	0.0501134	0.0628393	0.0171161	0.184549	0.259272	0.130687	0.0778137	0.302657	0.0450206	0.313697	0.254791	0.155443	0.27607	1.397116
18430	-4273.167	-4288.062	14.89554	0.131211	0.197011	0.216001	0.204421	0.164234	0.0947964	0.0959195	0.130842	0.0183679	0.0682169	0.0662595	0.0656811	0.0236515	0.185795	0.257956	0.168486	0.0502144	0.304701	0.0328476	0.294246	0.27425	0.172551	0.258953	1.476613
18440	-4268.27	-4283.842	15.57186	0.10739	0.201148	0.223764	0.176216	0.132824	0.115432	0.0993655	0.130842	0.0316385	0.0681416	0.0613405	0.0409959	0.0198819	0.206918	0.263159	0.123312	0.0597775	0.292405	0.0544283	0.280497	0.253876	0.170947	0.29468	1.408981
18450	-4271.028	-4287.638	16.60975	0.0931004	0.156622	0.216045	0.169289	0.143111	0.10325	0.0832789	0.122994	0.0518859	0.0654158	0.0340496	0.0362797	0.0298709	0.205576	0.238464	0.145817	0.0468025	0.321307	0.0420348	0.273314	0.283228	0.162808	0.280649	1.305192
18460	-4267.187	-4282.695	15.50728	0.118386	0.170826	0.216481	0.208094	0.146956	0.093893	0.113211	0.122994	0.0511704	0.0470102	0.0699914	0.0325676	0.0238588	0.21942	0.249619	0.131275	0.0674274	0.297292	0.0349662	0.271671	0.26954	0.168539	0.29025	1.415439
18470	-4269.917	-4285.434	15.51701	0.0951206	0.233955	0.210906	0.184008	0.151609	0.111691	0.0795327	0.128927	0.0331768	0.0566757	0.0516945	0.0420442	0.0351252	0.207108	0.231777	0.146871	0.0379769	0.337072	0.0391942	0.267064	0.2715	0.170652	0.290784	1.414466
18480	-4273.421	-4288.426	15.00557	0.120566	0.215596	0.191891	0.214036	0.150325	0.0940382	0.0868987	0.109467	0.0294501	0.07283	0.0716222	0.0757028	0.0331879	0.205526	0.223083	0.152357	0.0558547	0.335655	0.0275243	0.296169	0.262558	0.170565	0.270708	1.46561
18490	-4272.057	-4287.052	14.99521	0.114388	0.238736	0.21386	0.207212	0.129696	0.132606	0.0807164	0.144563	0.0432766	0.0446912	0.0590694	0.047014	0.0108169	0.215877	0.255615	0.149006	0.0342865	0.311344	0.0338714	0.271308	0.28178	0.170431	0.276481	1.466646
18500	-4275.776	-4291.578	15.80231	0.117878	0.183291	0.212513	0.181899	0.157909	0.0944016	0.0861761	0.152254	0.0486088	0.0406646	0.0696711	0.0320755	0.00859385	0.243859	0.229879	0.119307	0.0381537	0.318266	0.0505346	0.278025	0.266719	0.18867	0.266586	1.385936
18510	-4273.549	-4288.223	14.67418	0.125317	0.191069	0.232936	0.166493	0.151647	0.116799	0.0920332	0.163857	0.0650226	0.0753708	0.0722749	0.0348988	0.0110321	0.234436	0.225519	0.102431	0.0775478	0.327295	0.0327718	0.280463	0.2676	0.162546	0.289391	1.498749
18520	-4270.871	-4285.999	15.12747	0.0949154	0.191265	0.225228	0.192124	0.150969	0.106957	0.0874946	0.130615	0.0494326	0.0879968	0.0619428	0.0447916	0.029687	0.17309	0.254159	0.138361	0.0762897	0.324472	0.0336289	0.303845	0.27366	0.16406	0.258435	1.45342
18530	-4274.02	-4288.882	14.86215	0.117133	0.16819	0.236553	0.254155	0.114119	0.102801	0.0805556	0.11593	0.0887076	0.0662143	0.0580117	0.0348998	0.0426812	0.189512	0.273339	0.127784	0.0516656	0.324668	0.0330322	0.273722	0.271172	0.15581	0.299296	1.479952
18540	-4274.874	-4290.013	15.13909	0.106285	0.190042	0.232134	0.167753	0.156273	0.0919377	0.0974031	0.125662	0.0890258	0.0792578	0.0656398	0.0185152	0.0323299	0.233162	0.260566	0.134655	0.0554713	0.276151	0.0399947	0.279841	0.261591	0.16364	0.294928	1.452258
18550	-4274.476	-4289.841	15.36533	0.0983079	0.190042	0.232134	0.179192	0.177532	0.107566	0.0958914	0.12273	0.0535418	0.0429878	0.0843077	0.0232898	0.022111	0.209547	0.276709	0.144215	0.0469675	0.295758	0.0268034	0.236953	0.292656	0.153478	0.316913	1.429634
18560	-4278.36	-4293.2	14.83923	0.0923107	0.190042	0.225831	0.201817	0.116266	0.141472	0.0871509	0.133695	0.0532117	0.059425	0.0962081	0.0432526	0.0415629	0.226608	0.224656	0.148861	0.0471744	0.28626	0.0664409	0.261927	0.26202	0.169127	0.306926	1.482244
18570	-4267.816	-4283.731	15.91436	0.11023	0.191058	0.224995	0.205519	0.112268	0.106586	0.0766244	0.110611	0.0568611	0.0559691	0.0680358	0.0322584	0.023715	0.206094	0.245356	0.114776	0.0515489	0.341435	0.0407894	0.282892	0.26239	0.164843	0.289875	1.374731
18580	-4269.053	-4284.269	15.21585	0.119388	0.184438	0.200209	0.205519	0.134765	0.111654	0.107154	0.112	0.0485866	0.0803153	0.0742572	0.0403937	0.025902	0.229993	0.242904	0.141791	0.0495746	0.308833	0.0269041	0.281769	0.254857	0.168241	0.295132	1.444582
18590	-4275.502	-4290.376	14.87386	0.128663	0.179825	0.264872	0.247625	0.107021	0.102219	0.097243	0.12994	0.0483327	0.0675416	0.0658934	0.0162979	0.0233079	0.193081	0.251004	0.135219	0.0740216	0.305579	0.0410957	0.260659	0.277181	0.180436	0.281724	1.478781
18600	-4278.579	-4293.697	15.11843	0.104959	0.193938	0.200944	0.247625	0.108414	0.0828701	0.0805689	0.155151	0.0568604	0.0681495	0.0808336	0.0412828	0.0327281	0.198144	0.286632	0.132533	0.050519	0.313593	0.0185789	0.269254	0.273577	0.188712	0.268457	1.454324
18610	-4276.602	-4291.675	15.07324	0.124737	0.253558	0.189224	0.21817	0.124548	0.132022	0.0805689	0.100308	0.0295423	0.0594099	0.0780483	0.0159796	0.0527276	0.2272	0.248331	0.122388	0.058881	0.304014	0.0391864	0.269034	0.257406	0.181853	0.291707	1.458843
18620	-4268.842	-4284.476	15.634	0.103266	0.204961	0.189224	0.191531	0.128532	0.131518	0.101674	0.126135	0.0140912	0.0380599	0.0771399	0.0307729	0.0658632	0.206237	0.231141	0.139943	0.0599596	0.321304	0.041415	0.26897	0.273462	0.166131	0.291438	1.402768
18630	-4271.395	-4287.294	15.89863	0.103016	0.177739	0.202308	0.174393	0.137201	0.0859669	0.0994605	0.139897	0.0454827	0.043523	0.06628	0.0562801	0.0447581	0.213892	0.234287	0.147748	0.0499259	0.311642	0.0425053	0.266272	0.282428	0.163518	0.287782	1.376304
18640	-4271.463	-4285.974	14.51083	0.103248	0.214169	0.232109	0.190454	0.179323	0.0979525	0.0956735	0.137537	0.0271326	0.0562026	0.0732456	0.0374135	0.0706239	0.204729	0.220897	0.137271	0.0681434	0.331762	0.0371977	0.271661	0.280491	0.158862	0.288986	1.515084
