Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
2730	-4085.13	-4077.415	-7.714692	0.677996	0.174884	0.599356	0.641787	0.564476	0.407284	0.165115	0.0755853	0.147907	0.231588	0.0995185	0.0994514	0.188744	0.111682	0.0771422	0.278853	0.0628636	0.0774615	0.474294	0.0293854	0.267824	0.339004	0.29934	0.108773	0.252882	0.0694958	0.35296	0.916433	2.66111	3.507378
2740	-4082.345	-4078.536	-3.809029	0.9351087	0.202714	0.439482	0.568336	0.417186	0.276253	0.194896	0.0789132	0.202138	0.375445	0.192428	0.0430067	0.0635582	0.062455	0.0918702	0.280015	0.0841085	0.0747848	0.445435	0.0237867	0.3293188	0.335096	0.300174	0.119059	0.245671	0.123831	0.456339	0.988357	2.43147	3.116812
2750	-4086.497	-4082.862	-3.634939	1.340646	0.112618	0.574646	0.570219	0.352057	0.359331	0.237582	0.0991579	0.144875	0.142382	0.13162	0.211662	0.117983	0.0452702	0.0633927	0.308958	0.101897	0.0479898	0.42972	0.0480423	0.3869383	0.332244	0.319952	0.115174	0.23263	0.199623	0.559688	1.03951	2.20118	3.099403
2760	-4082.317	-4083.846	1.529836	1.218143	0.123086	0.42381	0.404724	0.351041	0.210021	0.193079	0.110054	0.224891	0.233266	0.126135	0.0887191	0.0357587	0.0583385	0.103062	0.192693	0.119479	0.0163658	0.496128	0.0722717	0.4015706	0.348844	0.282128	0.153035	0.215993	0.178325	0.53376	1.02847	2.25944	2.582925
2770	-4078.761	-4083.458	4.697012	1.438771	0.110535	0.375695	0.437868	0.280515	0.184854	0.162011	0.15276	0.202092	0.163832	0.0560786	0.0548213	0.0227713	0.0623758	0.102535	0.202279	0.101987	0.0277057	0.493591	0.0719022	0.3651328	0.361225	0.299054	0.123281	0.216439	0.215707	0.578037	1.04661	2.15964	2.266208
2780	-4075.449	-4077.784	2.335063	1.07738	0.123211	0.351568	0.487352	0.420863	0.239556	0.19732	0.106754	0.161038	0.163832	0.0773027	0.0816921	0.0192675	0.0726474	0.101448	0.272854	0.0992032	0.0570909	0.446578	0.0228268	0.3586992	0.334741	0.301005	0.120674	0.24358	0.15213	0.498835	1.01172	2.33731	2.502402
2790	-4077.625	-4075.101	-2.52468	0.8155888	0.174416	0.537373	0.53662	0.394886	0.203176	0.191715	0.15477	0.243817	0.145737	0.0581739	0.0617595	0.156134	0.129799	0.0801847	0.253841	0.0944279	0.0595707	0.490002	0.021973	0.292588	0.337342	0.309931	0.115947	0.236781	0.0988713	0.413335	0.961182	2.52661	2.988377
2800	-4076.352	-4074.818	-1.533588	0.7309843	0.191262	0.620721	0.538372	0.331905	0.214694	0.173497	0.155648	0.238855	0.158315	0.0872705	0.0523233	0.0359166	0.0904878	0.0868421	0.239918	0.090899	0.0549755	0.491024	0.0363411	0.265177	0.317754	0.297668	0.128587	0.255991	0.080815	0.37779	0.935831	2.60556	2.889268
2810	-4083.398	-4082.422	-0.9759753	1.030998	0.146072	0.647879	0.521252	0.363078	0.24556	0.140464	0.12158	0.168075	0.22196	0.0783039	0.0372102	0.0342968	0.107776	0.11424	0.225492	0.0854332	0.0204906	0.469247	0.0850971	0.33789	0.339694	0.274183	0.135116	0.251007	0.143097	0.485875	1.00495	2.36608	2.833506
2820	-4081.072	-4080.597	-0.4749347	0.951781	0.147446	0.528075	0.532048	0.401712	0.213088	0.12396	0.119898	0.241727	0.149141	0.0444674	0.135381	0.0237277	0.122732	0.0768173	0.234009	0.131521	0.0116965	0.450131	0.095825	0.3333987	0.32963	0.302738	0.137821	0.229811	0.127235	0.461763	0.991527	2.41948	2.783402
2830	-4078.364	-4080.773	2.409153	0.9810143	0.0944667	0.447804	0.480675	0.285849	0.276946	0.132321	0.134571	0.222297	0.193212	0.0611434	0.0923749	0.0368395	0.0364944	0.0799654	0.274074	0.0981847	0.0670646	0.4304	0.0503108	0.332276	0.32759	0.310683	0.126606	0.23512	0.13315	0.47097	0.996782	2.3991	2.494993
2840	-4081.648	-4080.383	-1.265597	0.85117	0.157692	0.452575	0.49848	0.318974	0.275932	0.155086	0.129327	0.228511	0.347469	0.127646	0.0492827	0.0908363	0.0306576	0.0705957	0.195433	0.110991	0.0656313	0.502859	0.0544888	0.3593734	0.346951	0.313935	0.120688	0.218426	0.106391	0.426948	0.970184	2.49648	2.862468
2850	-4078.618	-4078.304	-0.3143502	0.9527965	0.197491	0.53512	0.418442	0.385305	0.274319	0.165162	0.0957024	0.256761	0.116655	0.0641458	0.134453	0.0589841	0.0648046	0.0874425	0.211343	0.0981735	0.0183119	0.523221	0.0615077	0.3265228	0.34615	0.283746	0.141646	0.228457	0.127442	0.462089	0.991716	2.41875	2.767344
2860	-4080.122	-4075.589	-4.532991	0.5364925	0.151497	0.626003	0.44314	0.529527	0.249543	0.226106	0.135151	0.260411	0.234638	0.0637196	0.079393	0.0466894	0.14339	0.0619581	0.239212	0.0967074	0.0541035	0.467694	0.0803249	0.2699818	0.326922	0.309741	0.11845	0.244888	0.0403348	0.275073	0.845107	2.83949	3.189208
2870	-4080.314	-4080.073	-0.2411976	1.033268	0.159763	0.540187	0.493755	0.413514	0.179565	0.19333	0.136214	0.232113	0.182257	0.115591	0.0486457	0.0433116	0.0217827	0.096527	0.280336	0.0859658	0.036003	0.431938	0.0692297	0.3124043	0.319411	0.312768	0.138547	0.229274	0.143544	0.486528	1.0053	2.36463	2.760029
2880	-4079.183	-4082.737	3.553888	0.8116043	0.146729	0.362693	0.405186	0.361897	0.205	0.23799	0.115635	0.194565	0.113867	0.0859276	0.0893307	0.00178225	0.059918	0.116994	0.193385	0.0688212	0.0173975	0.542825	0.0605779	0.3027539	0.330558	0.28644	0.156382	0.22662	0.0980255	0.411764	0.960119	2.53009	2.38052
2890	-4086.006	-4087.394	1.387297	1.042405	0.138607	0.459487	0.540509	0.411447	0.154318	0.188396	0.125866	0.100368	0.0504319	0.142521	0.0854002	0.00198798	0.19784	0.118548	0.200848	0.102985	0.00704385	0.506362	0.0642132	0.4074452	0.338298	0.301729	0.135369	0.224604	0.145336	0.489137	1.00669	2.35884	2.597179
2900	-4083.467	-4086.763	3.295481	1.717318	0.181867	0.459487	0.493766	0.270011	0.106332	0.179272	0.116577	0.224964	0.00997386	0.0780266	0.117254	0.0269375	0.141893	0.1182	0.208962	0.0954507	0.0315041	0.504877	0.0410064	0.4184971	0.337804	0.284146	0.141309	0.236741	0.257027	0.62114	1.06099	2.06084	2.406361
2910	-4084.313	-4083.428	-0.8848933	0.8868076	0.136775	0.471713	0.476463	0.439805	0.0886819	0.206887	0.17997	0.28169	0.0701341	0.104619	0.0569385	0.117573	0.193149	0.116656	0.21125	0.0924953	0.0139043	0.524558	0.0411357	0.3342007	0.342687	0.280786	0.135183	0.241344	0.113853	0.43987	0.978383	2.46789	2.824398
2920	-4082.516	-4082.272	-0.2445023	0.3626781	0.162553	0.40191	0.578027	0.391334	0.213178	0.224169	0.173989	0.144114	0.0313536	0.0260996	0.180468	0.040015	0.193149	0.103324	0.234622	0.0931311	0.0483636	0.466469	0.0540904	0.07667797	0.318072	0.291536	0.139807	0.250584	0.0117187	0.153379	0.687516	3.14739	2.760359
2930	-4086.533	-4078.689	-7.843992	0.4661977	0.137436	0.595923	0.663804	0.445289	0.312624	0.166387	0.175525	0.276579	0.101932	0.00882012	0.207546	0.108238	0.320204	0.0985771	0.255726	0.0461335	0.0579991	0.496463	0.0451014	0.1185734	0.34278	0.29716	0.130374	0.229686	0.027307	0.229277	0.794024	2.94939	3.520308
2940	-4089.327	-4081.986	-7.341	0.3636303	0.193933	0.49634	0.605232	0.43012	0.267475	0.21568	0.237851	0.248454	0.23858	0.0256339	0.107565	0.152483	0.250662	0.0915424	0.265498	0.0421859	0.0850897	0.453982	0.061702	0.1097321	0.332412	0.309952	0.111911	0.245725	0.011836	0.154114	0.688722	3.14533	3.470009
2950	-4084.111	-4081.466	-2.645072	0.4335907	0.12568	0.441516	0.471515	0.414335	0.34883	0.143371	0.121514	0.333315	0.122451	0.169944	0.102912	0.0494651	0.155567	0.0629297	0.325321	0.0748392	0.076584	0.403968	0.0563578	0.148044	0.33952	0.302207	0.108939	0.249334	0.0218436	0.206373	0.765214	3.00657	3.000416
2960	-4089.121	-4079.208	-9.912259	0.6957087	0.136962	0.849904	0.612381	0.494346	0.31761	0.181234	0.121279	0.335925	0.220063	0.108412	0.0618418	0.0145712	0.272607	0.0486939	0.26592	0.0953494	0.0334526	0.47262	0.0839646	0.2896293	0.335721	0.327029	0.105387	0.231863	0.0732719	0.361498	0.923268	2.64196	3.727135
2970	-4092.522	-4080.42	-12.10172	0.4956044	0.178742	0.798464	0.6003	0.658869	0.335296	0.312662	0.213809	0.211402	0.273513	0.0085873	0.0606232	0.00397797	0.289835	0.0376821	0.254922	0.0813702	0.0333515	0.503203	0.0894704	0.258038	0.359134	0.311086	0.105475	0.224305	0.032576	0.249037	0.817044	2.90134	3.946081
2980	-4091.673	-4079.765	-11.90882	0.5160645	0.179722	0.539961	0.764804	0.52951	0.393996	0.220904	0.232564	0.477749	0.157687	0.0983433	0.0554745	0.00263508	0.273441	0.0538806	0.357327	0.0532837	0.0704214	0.392782	0.0723056	0.2802471	0.34615	0.308725	0.0974805	0.247645	0.0364025	0.262274	0.831614	2.86971	3.926791
2990	-4080.074	-4076.216	-3.858081	0.4244151	0.168172	0.537502	0.523273	0.393448	0.274199	0.169177	0.0854192	0.29956	0.201612	0.0832922	0.12531	0.0999888	0.160763	0.074417	0.305474	0.0567195	0.0639824	0.431796	0.0676113	0.1443796	0.331143	0.304599	0.109743	0.254515	0.0203885	0.199747	0.756404	3.02346	3.121717
3000	-4081.376	-4081.159	-0.2173414	0.4984656	0.140856	0.472208	0.503012	0.337335	0.284332	0.223953	0.0982901	0.218401	0.139271	0.0186991	0.0811096	0.0536214	0.186554	0.0809497	0.252105	0.0792952	0.0329875	0.508202	0.0464607	0.1505782	0.347142	0.312726	0.122496	0.217636	0.0331037	0.250913	0.819149	2.89683	2.757643
3010	-4082.577	-4082.687	0.1099106	0.3972261	0.150634	0.427627	0.503012	0.409823	0.139928	0.226181	0.148967	0.279578	0.0567492	0.1078	0.117693	0.0288373	0.128088	0.0861204	0.178751	0.0851451	0.0311445	0.568373	0.0504651	0.02488703	0.329783	0.279103	0.145734	0.245381	0.0163163	0.179681	0.728261	3.07574	2.724918
3020	-4083.189	-4078.787	-4.40192	0.4796997	0.185007	0.600515	0.658117	0.356856	0.214315	0.174163	0.183749	0.295276	0.0656409	0.0521566	0.0721742	0.0440075	0.274124	0.0774848	0.222766	0.098867	0.0607091	0.49185	0.0483234	0.1304778	0.335738	0.298598	0.132821	0.232843	0.0296897	0.238457	0.804916	2.92694	3.176101
3030	-4087.395	-4086.322	-1.072882	0.7416162	0.163213	0.533493	0.363568	0.321447	0.303928	0.182003	0.123688	0.194533	0.179557	0.0342267	0.156778	0.0126387	0.274124	0.0771173	0.247664	0.105211	0.0866796	0.457234	0.0260947	0.2327878	0.342298	0.277456	0.135961	0.244284	0.0830905	0.382522	0.939365	2.59502	2.843197
3040	-4078.274	-4076.426	-1.848392	0.6051775	0.170627	0.562491	0.439635	0.388087	0.199116	0.221651	0.166986	0.260145	0.111307	0.0946213	0.144984	0.0235922	0.137504	0.0923171	0.253787	0.0821672	0.0566862	0.446245	0.0687969	0.2766061	0.342242	0.30979	0.119066	0.228901	0.0541776	0.315138	0.883938	2.74675	2.920748
3050	-4081.229	-4077.627	-3.602467	0.730385	0.203121	0.664978	0.455836	0.418748	0.207527	0.199925	0.12227	0.260145	0.146995	0.0930049	0.0800791	0.0230741	0.220451	0.0774377	0.286566	0.0686707	0.0316863	0.440775	0.0948643	0.3303458	0.325776	0.313413	0.118202	0.242609	0.0806867	0.377521	0.935628	2.60616	3.096155
3060	-4091.053	-4080.01	-11.0432	0.5428644	0.107637	0.640675	0.788514	0.481478	0.39278	0.32947	0.160769	0.183324	0.067153	0.170095	0.220408	0.0710278	0.226897	0.079175	0.33312	0.0726847	0.0187179	0.450664	0.0456382	0.2179541	0.31859	0.314714	0.118212	0.248485	0.0415816	0.278981	0.849115	2.83032	3.840229
3070	-4090.293	-4082.964	-7.329237	0.7083263	0.176325	0.59781	0.557752	0.431956	0.240243	0.184039	0.148953	0.295353	0.159051	0.443715	0.0914829	0.0278168	0.114336	0.0725661	0.209914	0.0858046	0.0451511	0.529152	0.0574126	0.3204075	0.371936	0.291667	0.122649	0.213747	0.0759676	0.367432	0.927915	2.62868	3.468832
3080	-4085.931	-4079.654	-6.277282	0.8085205	0.148953	0.495005	0.76081	0.38923	0.18646	0.249923	0.207159	0.228131	0.18308	0.178655	0.123362	0.0439036	0.168967	0.0883423	0.243528	0.071183	0.0277647	0.530562	0.0386202	0.3346492	0.320457	0.301014	0.136585	0.241945	0.0973705	0.410542	0.959288	2.5328	3.363637
3090	-4081.8	-4082.146	0.3461818	0.9886947	0.146488	0.391249	0.454877	0.452047	0.258231	0.192953	0.16598	0.189687	0.0582277	0.104676	0.0818309	0.036079	0.168967	0.0792296	0.256753	0.093252	0.0381292	0.481653	0.0509833	0.2990577	0.362285	0.283246	0.122208	0.232261	0.134693	0.473327	0.998101	2.39388	2.701291
3100	-4078.378	-4082.222	3.84393	1.009684	0.10992	0.33782	0.404049	0.309303	0.247067	0.211153	0.13049	0.168032	0.165318	0.0285111	0.117778	0.0455941	0.0764796	0.0679298	0.240635	0.13149	0.0474936	0.454218	0.0582329	0.3331139	0.345342	0.29533	0.141956	0.217371	0.138882	0.479643	1.00159	2.37989	2.351516
3110	-4074.229	-4076.643	2.414208	1.142564	0.155773	0.415912	0.410383	0.366789	0.212883	0.199473	0.138013	0.147913	0.0902447	0.0371816	0.096032	0.0696451	0.154246	0.098066	0.204035	0.129777	0.0245795	0.474148	0.0693956	0.3034131	0.318746	0.31921	0.132741	0.229304	0.16449	0.515775	1.02012	2.29961	2.494488
3120	-4080.966	-4083.698	2.732374	1.615908	0.148287	0.417264	0.433037	0.441119	0.188415	0.155952	0.109325	0.104895	0.0665007	0.0728096	0.111545	0.0416461	0.171877	0.116657	0.185067	0.138882	0.0370275	0.472501	0.0498655	0.371749	0.323968	0.291589	0.15766	0.226783	0.242685	0.606777	1.05656	2.09398	2.462671
3130	-4076.715	-4079.351	2.635831	0.9076967	0.110864	0.417264	0.430953	0.383194	0.233701	0.154739	0.157076	0.128693	0.0503953	0.0390024	0.111545	0.0830227	0.171877	0.116936	0.232949	0.0936562	0.0349153	0.473633	0.0479101	0.3474481	0.33108	0.303809	0.123514	0.241596	0.118189	0.447135	0.982847	2.45183	2.472326
3140	-4076.693	-4079.964	3.271376	1.276219	0.182891	0.453892	0.33759	0.357774	0.179231	0.142432	0.11326	0.188829	0.0546286	0.0389734	0.0926787	0.155271	0.11132	0.0970447	0.223837	0.133747	0.0418846	0.461602	0.0418855	0.34504	0.341142	0.296984	0.132597	0.229277	0.188594	0.54651	1.03405	2.23085	2.408771
3150	-4083.753	-4082.96	-0.7927898	1.044123	0.155813	0.384891	0.426557	0.419051	0.275168	0.239728	0.0953693	0.35534	0.0226071	0.093338	0.0865528	0.155271	0.105502	0.0674821	0.187137	0.0986994	0.0328072	0.587748	0.0261268	0.34504	0.353725	0.290568	0.134726	0.220981	0.145673	0.489624	1.00694	2.35776	2.815188
3160	-4079.895	-4075.833	-4.061955	1.168129	0.174982	0.531682	0.568535	0.34392	0.288268	0.176116	0.101492	0.27753	0.0522495	0.093338	0.172752	0.196002	0.165239	0.101964	0.243069	0.0849314	0.0188496	0.494842	0.0563441	0.3279304	0.325317	0.294158	0.144459	0.236066	0.16923	0.522047	1.0231	2.28563	3.142104
3170	-4084.14	-4086.216	2.075434	1.271927	0.14439	0.497697	0.433265	0.432176	0.270358	0.162028	0.113219	0.214868	0.0413864	0.0164821	0.078479	0.0567579	0.0672589	0.123997	0.275807	0.110932	0.0323773	0.414201	0.0426862	0.3724502	0.315055	0.306129	0.147422	0.231394	0.187846	0.545597	1.03366	2.2329	2.528365
3180	-4081.755	-4085.275	3.519069	0.5929925	0.160792	0.39321	0.388473	0.288758	0.228565	0.1213	0.160251	0.120811	0.0376585	0.0506855	0.150029	0.122364	0.161106	0.0886951	0.288909	0.0864929	0.0456629	0.417061	0.0731785	0.2636345	0.338189	0.297693	0.121911	0.242207	0.051666	0.308355	0.877701	2.76228	2.384002
3190	-4081.349	-4081.63	0.2814547	0.7424918	0.172404	0.484868	0.485028	0.321995	0.219328	0.129297	0.103577	0.186737	0.0892739	0.0625278	0.0857857	0.178282	0.188659	0.0889413	0.313538	0.0748824	0.0647413	0.366827	0.0910702	0.2623485	0.338535	0.312538	0.104649	0.244278	0.0832779	0.382908	0.939651	2.59416	2.707763
3200	-4079.724	-4080.291	0.5668474	0.9256408	0.158827	0.465285	0.390027	0.29117	0.240659	0.133151	0.14793	0.260177	0.049974	0.056279	0.0939206	0.160679	0.231144	0.114311	0.286903	0.0548064	0.0415956	0.449083	0.0533013	0.3458557	0.323388	0.307054	0.12574	0.243818	0.121889	0.453201	0.986497	2.43841	2.679224
3210	-4075.557	-4076.648	1.09135	1.083813	0.170601	0.393487	0.398691	0.348726	0.242563	0.150744	0.0851111	0.201414	0.0649368	0.0566774	0.207504	0.144994	0.161325	0.117153	0.206652	0.0839264	0.0470439	0.484974	0.0602515	0.3362594	0.336909	0.293131	0.135135	0.234825	0.153367	0.500571	1.01261	2.33345	2.626774
3220	-4082.827	-4083.937	1.109536	0.6619639	0.121025	0.489486	0.432571	0.426489	0.26718	0.16393	0.0741246	0.139076	0.030105	0.0757439	0.138745	0.173411	0.0930686	0.111573	0.192572	0.0874679	0.0134927	0.532555	0.0623382	0.2956161	0.311652	0.309535	0.152812	0.226001	0.0660897	0.345017	0.909915	2.67898	2.624955
3230	-4080.161	-4079.031	-1.130028	1.253923	0.121025	0.474025	0.525453	0.370043	0.186302	0.194654	0.135336	0.258574	0.0703487	0.0347725	0.138745	0.14814	0.191494	0.113742	0.222911	0.0817572	0.0412568	0.483747	0.0565859	0.3362606	0.327036	0.282812	0.143439	0.246713	0.184689	0.541717	1.03198	2.24161	2.848912
3240	-4079.344	-4080.597	1.252884	1.214424	0.113529	0.519372	0.477623	0.315639	0.179018	0.213935	0.146974	0.202569	0.0588135	0.0729427	0.0720934	0.0866399	0.151471	0.127991	0.253445	0.0886879	0.0329589	0.456068	0.0408496	0.3673904	0.324741	0.271766	0.142432	0.261062	0.177657	0.532913	1.02809	2.26134	2.61062
3250	-4078.098	-4076.936	-1.162311	1.629868	0.152478	0.430116	0.520849	0.401869	0.253986	0.193397	0.118883	0.168718	0.067472	0.124597	0.119952	0.204725	0.0950999	0.106288	0.241632	0.0945604	0.0546632	0.461837	0.0410193	0.3461621	0.322134	0.306981	0.130798	0.240087	0.244705	0.608836	1.05722	2.08924	2.85214
3260	-4083.017	-4080.557	-2.460515	1.279972	0.151523	0.532965	0.469272	0.279477	0.200609	0.248263	0.1816	0.337235	0.0619844	0.111879	0.173203	0.206739	0.0272116	0.103076	0.18865	0.0859217	0.0470709	0.51098	0.0643013	0.3656633	0.335553	0.282322	0.142926	0.239199	0.189247	0.547304	1.03439	2.22906	2.98196
3270	-4082.071	-4082.596	0.524799	0.746825	0.12014	0.549704	0.538186	0.399972	0.175583	0.167808	0.146806	0.180292	0.0945039	0.0988688	0.0739201	0.108903	0.0287419	0.10816	0.20486	0.0741672	0.0463232	0.475764	0.0907253	0.2995562	0.312558	0.290065	0.149237	0.24814	0.0842052	0.384811	0.941057	2.58993	2.683429
3280	-4076.679	-4078.037	1.358154	0.881238	0.126513	0.454867	0.456266	0.259513	0.184344	0.207991	0.168132	0.239694	0.0602748	0.0888232	0.148354	0.155432	0.0498897	0.101577	0.267383	0.101248	0.0470474	0.42293	0.0598134	0.2882618	0.327561	0.31796	0.124974	0.229505	0.112692	0.437896	0.977152	2.47226	2.600093
3290	-4076.788	-4077.678	0.8902938	1.05452	0.102088	0.464608	0.484249	0.403791	0.177469	0.217615	0.152672	0.195217	0.023252	0.11257	0.0989504	0.12169	0.0927086	0.123177	0.189546	0.0993788	0.0162952	0.526037	0.0455671	0.3312557	0.332543	0.285107	0.14031	0.242039	0.147702	0.492547	1.00848	2.35127	2.646879
3300	-4075.588	-4076.257	0.6692068	0.7480042	0.159822	0.444345	0.478739	0.409473	0.225279	0.221288	0.125773	0.20744	0.06212	0.0741592	0.0348398	0.190926	0.0347847	0.117599	0.203552	0.116403	0.0390468	0.500254	0.0231456	0.2670344	0.346866	0.286467	0.131263	0.235404	0.0844575	0.385326	0.941436	2.58878	2.668988
3310	-4083.304	-4082.192	-1.112412	0.8153583	0.189216	0.498038	0.497013	0.389297	0.25783	0.14894	0.125242	0.355407	0.0889085	0.0565599	0.0387828	0.186047	0.0158674	0.106189	0.286464	0.0747079	0.0708616	0.41334	0.0484369	0.272055	0.342717	0.307434	0.124753	0.225096	0.0988224	0.413245	0.961121	2.52681	2.84715
3320	-4078.747	-4081.078	2.330559	1.133812	0.135957	0.4064	0.402583	0.422613	0.198247	0.206954	0.113946	0.189795	0.0409016	0.0971351	0.116253	0.132744	0.0393219	0.121183	0.221835	0.0817085	0.0403403	0.442005	0.0929282	0.3816778	0.33368	0.308824	0.122624	0.234872	0.162854	0.513582	1.01906	2.3045	2.502853
3330	-4083.134	-4084.581	1.446904	1.153965	0.110022	0.408467	0.492064	0.369575	0.24126	0.206954	0.125702	0.220028	0.0399992	0.137025	0.103595	0.0870884	0.049437	0.105654	0.228832	0.0747253	0.088748	0.451267	0.0507732	0.3321386	0.345949	0.275681	0.132968	0.245401	0.166611	0.518597	1.02147	2.29332	2.591218
3340	-4083.115	-4077.077	-6.038777	0.8913181	0.178131	0.613733	0.683959	0.441867	0.244477	0.174021	0.176137	0.226043	0.0205093	0.0912177	0.167984	0.25987	0.0618362	0.0726348	0.26789	0.0675907	0.0442757	0.485314	0.0622943	0.3457093	0.355467	0.285998	0.112713	0.245822	0.114792	0.441458	0.979367	2.46438	3.339786
3350	-4083.64	-4081.458	-2.181457	0.8954707	0.135746	0.609922	0.568466	0.345875	0.239851	0.173158	0.207766	0.145656	0.0654874	0.102076	0.0348809	0.293628	0.0315421	0.0975492	0.284212	0.10245	0.0676348	0.407566	0.0405887	0.3182957	0.315544	0.307625	0.128789	0.248042	0.115655	0.44291	0.980264	2.46117	2.954054
3360	-4078.711	-4082.899	4.187742	1.031785	0.160517	0.448433	0.414045	0.304631	0.123548	0.132679	0.132392	0.185617	0.0840034	0.0542571	0.0589017	0.12064	0.0974706	0.104494	0.19639	0.137165	0.0408746	0.485808	0.0352676	0.2586163	0.31422	0.29825	0.161325	0.226205	0.143252	0.486101	1.00507	2.36557	2.317135
3370	-4081.757	-4080.65	-1.106144	1.23925	0.153199	0.423106	0.417403	0.495711	0.226007	0.191889	0.1147	0.116048	0.0554145	0.0520995	0.154465	0.265388	0.181094	0.0999578	0.223016	0.0776855	0.0355246	0.527918	0.0358983	0.3482949	0.357402	0.276626	0.128602	0.23737	0.182094	0.538495	1.03058	2.24884	2.846523
3380	-4085.264	-4082.13	-3.133557	1.060926	0.182485	0.695798	0.516094	0.33157	0.226007	0.213106	0.106269	0.252907	0.0531772	0.0719452	0.0231873	0.304831	0.0718867	0.0956643	0.221383	0.0788614	0.0508898	0.526316	0.0268848	0.3443954	0.359655	0.27837	0.114908	0.247068	0.148948	0.494328	1.0094	2.34732	3.049264
3390	-4082.004	-4080.204	-1.799467	1.013409	0.209992	0.480518	0.478454	0.298804	0.252482	0.244107	0.168798	0.319487	0.0945506	0.0590397	0.0379144	0.241811	0.0298967	0.0925221	0.278002	0.0933059	0.0381959	0.449041	0.0489337	0.3676702	0.357998	0.285944	0.120033	0.236025	0.139622	0.480745	1.00219	2.37745	2.915855
3400	-4080.926	-4073.945	-6.980903	0.8006308	0.149801	0.685353	0.635206	0.418474	0.332538	0.205175	0.131632	0.267755	0.12063	0.071214	0.130938	0.156485	0.128797	0.0592653	0.216683	0.124347	0.0549972	0.527496	0.0172113	0.2842687	0.341579	0.311346	0.125614	0.22146	0.095693	0.407388	0.95713	2.53979	3.433999
3410	-4087.023	-4078.551	-8.47175	0.5062036	0.172975	0.665905	0.722302	0.473053	0.250739	0.256006	0.114703	0.213097	0.0460142	0.0563426	0.208451	0.268174	0.13532	0.0334561	0.203332	0.123208	0.0625592	0.567849	0.00959559	0.2629614	0.362782	0.300233	0.119189	0.217797	0.0345432	0.255946	0.82473	2.88478	3.583084
