Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
5050	-4087.07	-4089.218	2.148158	0.3689789	0.122778	0.404297	0.455866	0.365623	0.164763	0.200771	0.116767	0.110079	0.124657	0.102939	0.0870484	0.118027	0.147479	0.0958633	0.247469	0.101326	0.0515085	0.468851	0.0349822	0.356948	0.305362	0.116311	0.221378	0.0125052	0.158232	0.695405	3.13386	2.521093
5060	-4088.492	-4086.261	-2.231329	0.3387399	0.202815	0.555895	0.494255	0.340633	0.226674	0.221104	0.129711	0.207332	0.201376	0.0106165	0.184139	0.117672	0.0668179	0.0987799	0.301422	0.0814326	0.0544683	0.445281	0.0186165	0.321695	0.285864	0.148954	0.243487	0.00895701	0.134778	0.655479	3.20079	2.959042
5070	-4083.408	-4076.678	-6.729537	0.3168164	0.18209	0.696068	0.662463	0.405405	0.309292	0.149967	0.175887	0.309113	0.213293	0.00307632	0.142717	0.0976288	0.0618614	0.0842231	0.253147	0.0922571	0.0538912	0.466995	0.0494869	0.341169	0.301649	0.124935	0.232247	0.0067582	0.117624	0.622992	3.25263	3.408862
5080	-4087.798	-4085.273	-2.524639	0.3440397	0.16312	0.53695	0.559087	0.319147	0.211046	0.340851	0.126482	0.252462	0.114063	0.00805274	0.197825	0.0736858	0.0856008	0.08941	0.211662	0.116846	0.0118467	0.539333	0.0309024	0.325502	0.306373	0.125259	0.242866	0.00953673	0.138914	0.662866	3.18868	2.988373
5090	-4083.372	-4077.828	-5.544115	0.296797	0.143877	0.599245	0.625515	0.485368	0.213565	0.214665	0.181784	0.191907	0.0691937	0.11125	0.316367	0.0905653	0.0470188	0.0777817	0.296841	0.0820285	0.0610523	0.444455	0.0378415	0.343361	0.281009	0.131262	0.244368	0.00503909	0.102006	0.590384	3.30257	3.29032
5100	-4096.183	-4088.387	-7.795348	0.2601545	0.143877	0.498916	0.60458	0.418394	0.3814	0.225324	0.149014	0.262653	0.074124	0.0935179	0.447899	0.188816	0.0269301	0.0759093	0.341127	0.0589092	0.0520572	0.428631	0.0433656	0.334893	0.274728	0.124607	0.265772	0.00261918	0.0741151	0.522416	3.40085	3.515444
5110	-4085.281	-4079.24	-6.041167	0.3087051	0.152512	0.656286	0.597436	0.457566	0.301546	0.215169	0.106741	0.279522	0.095633	0.072206	0.265882	0.0695457	0.0699797	0.110093	0.240529	0.0878644	0.0458987	0.465248	0.0503668	0.341038	0.31002	0.125303	0.223639	0.00602799	0.111282	0.610136	3.27255	3.340025
5120	-4083.377	-4083.595	0.2184659	0.3834404	0.146353	0.415774	0.521379	0.410187	0.254056	0.226777	0.183297	0.177428	0.0535476	0.00946425	0.204766	0.0456377	0.0653965	0.134077	0.239025	0.0589253	0.0426466	0.470768	0.0545578	0.339293	0.277626	0.144246	0.238834	0.0143997	0.169281	0.712721	3.1036	2.714062
5130	-4082.894	-4083.199	0.3050263	0.3791358	0.14495	0.492444	0.545236	0.381013	0.195997	0.132255	0.125551	0.239795	0.0239552	0.082956	0.154922	0.11325	0.0730816	0.113704	0.286294	0.0568861	0.0554079	0.44644	0.0412671	0.33539	0.275779	0.132539	0.256292	0.0138231	0.166007	0.707679	3.11249	2.705406
5140	-4078.126	-4084.128	6.001375	0.3093872	0.102982	0.353465	0.352328	0.32584	0.163132	0.162485	0.122204	0.145267	0.0638916	0.0387127	0.140184	0.0547702	0.11051	0.102686	0.242966	0.103833	0.0470223	0.465537	0.0379565	0.345286	0.282566	0.138239	0.23391	0.00608763	0.111815	0.611236	3.27086	2.135771
5150	-4082.344	-4082.248	-0.0963762	0.4297531	0.126461	0.558116	0.418546	0.412264	0.215857	0.217346	0.119989	0.152194	0.0638916	0.0511309	0.140184	0.181318	0.0882494	0.125219	0.22884	0.111087	0.0485097	0.452489	0.033855	0.304654	0.303795	0.146737	0.244814	0.0212303	0.203611	0.761569	3.01359	2.745546
5160	-4085.83	-4088.469	2.639368	0.4178786	0.0791463	0.383959	0.390209	0.360466	0.2052	0.247043	0.123109	0.210337	0.0766828	0.12158	0.140184	0.02889	0.105166	0.0877728	0.237704	0.12831	0.0316099	0.471875	0.0427285	0.305923	0.321963	0.138042	0.234072	0.0193759	0.194981	0.749924	3.03572	2.471972
5170	-4081.469	-4080.333	-1.135873	0.3809316	0.187122	0.433654	0.514004	0.466931	0.214846	0.267122	0.165575	0.211267	0.0306821	0.0722025	0.144008	0.0621872	0.0798958	0.0764483	0.261097	0.120487	0.0228341	0.453799	0.0653351	0.339781	0.306427	0.127989	0.225803	0.0140623	0.167374	0.709793	3.10877	2.849496
5180	-4083.571	-4081.37	-2.201134	0.3461111	0.155937	0.67855	0.460533	0.50423	0.24809	0.179574	0.144559	0.170919	0.0666168	0.0722025	0.0915572	0.06472	0.118534	0.0947247	0.232895	0.0899281	0.0614602	0.469581	0.0514104	0.322346	0.307023	0.124091	0.246541	0.00976829	0.140529	0.665707	3.184	2.956022
5190	-4085.955	-4086.251	0.2959738	0.3940994	0.162946	0.555073	0.486301	0.444242	0.128494	0.16829	0.144559	0.13483	0.0694639	0.043515	0.174652	0.0788724	0.115075	0.0887234	0.264729	0.0913124	0.0579722	0.440049	0.0572135	0.334482	0.282245	0.130742	0.252531	0.0158724	0.177335	0.724816	3.08198	2.706311
5200	-4087.686	-4086.225	-1.460958	0.4400228	0.16353	0.499284	0.419619	0.486759	0.196383	0.243456	0.0869211	0.22659	0.0914759	0.0606226	0.180351	0.122664	0.104349	0.091471	0.199482	0.100081	0.0664734	0.51834	0.024152	0.338555	0.289718	0.14486	0.226866	0.0228862	0.210972	0.771197	2.99495	2.882005
5210	-4088.773	-4089.61	0.8365435	0.3850017	0.17441	0.528304	0.419341	0.314779	0.288674	0.141111	0.0275023	0.190923	0.201915	0.126991	0.0974296	0.0762844	0.0645887	0.0805041	0.243127	0.0943183	0.0772573	0.451985	0.0528084	0.339419	0.319434	0.122345	0.218801	0.0146115	0.170466	0.714527	3.1004	2.652254
5220	-4096.343	-4095.912	-0.4310317	0.3638809	0.128159	0.412564	0.456038	0.311908	0.344892	0.18031	0.0244242	0.148498	0.190328	0.126991	0.174115	0.200458	0.0803258	0.06036	0.182291	0.111649	0.0267641	0.55493	0.0640063	0.313214	0.317435	0.140559	0.228792	0.011867	0.154307	0.689039	3.14479	2.779012
5230	-4087.588	-4085.204	-2.383578	0.3302896	0.156537	0.464453	0.411195	0.398667	0.298661	0.22814	0.100297	0.162408	0.199151	0.118689	0.272299	0.129925	0.0338461	0.0589295	0.207046	0.0872881	0.0292479	0.56707	0.0504194	0.336946	0.301908	0.135942	0.225204	0.00807107	0.128171	0.643333	3.22042	2.974267
5240	-4086.112	-4083.33	-2.782512	0.3205157	0.169149	0.551791	0.619546	0.290684	0.263684	0.140292	0.166628	0.311095	0.175466	0.0291422	0.136073	0.122161	0.0384503	0.100202	0.229239	0.0791287	0.0199559	0.520216	0.0512575	0.330315	0.310989	0.140916	0.21778	0.00710633	0.12052	0.628701	3.24367	3.01416
5250	-4084.518	-4079.961	-4.556917	0.3423572	0.182394	0.637326	0.513566	0.379016	0.2873	0.189056	0.140566	0.28989	0.178277	0.0472873	0.143314	0.13495	0.0686569	0.122243	0.243174	0.0877539	0.0487354	0.463296	0.0347978	0.319819	0.286151	0.138072	0.255958	0.0093507	0.137602	0.66054	3.19251	3.1916
5260	-4084.711	-4076.25	-8.461231	0.3206276	0.17976	0.61998	0.619789	0.556476	0.242645	0.220265	0.203054	0.353979	0.123778	0.0481579	0.267856	0.0852452	0.0610475	0.0725935	0.199538	0.0827752	0.0437643	0.549018	0.052311	0.337841	0.298873	0.131488	0.231798	0.00711701	0.120608	0.628872	3.2434	3.582032
5270	-4093.441	-4085.458	-7.983925	0.2914554	0.149397	0.738358	0.496689	0.461729	0.303463	0.147206	0.144129	0.271447	0.190533	0.128607	0.34251	0.0505374	0.109694	0.0978584	0.167191	0.0701812	0.0147102	0.616851	0.0332077	0.332907	0.287465	0.137776	0.241852	0.00462783	0.0978666	0.58117	3.31634	3.534301
5280	-4087.223	-4087.123	-0.1006887	0.4152146	0.226735	0.435223	0.456253	0.452754	0.204319	0.137745	0.100147	0.258212	0.0167966	0.0880246	0.185199	0.123325	0.0612442	0.101954	0.202201	0.0965355	0.0583534	0.519426	0.0215299	0.336008	0.29655	0.122149	0.245293	0.0189692	0.193027	0.747233	3.04077	2.745978
5290	-4084.676	-4086.602	1.926461	0.319325	0.175587	0.467763	0.494506	0.406209	0.133853	0.142536	0.123042	0.111953	0.0158617	0.125819	0.12807	0.0920743	0.12599	0.0962211	0.215463	0.115751	0.0219062	0.478207	0.0724516	0.346413	0.282998	0.138036	0.232553	0.00699325	0.119588	0.626874	3.24655	2.543263
5300	-4081.986	-4085.19	3.203513	0.4028959	0.126965	0.467045	0.320011	0.315089	0.243725	0.189197	0.192763	0.179398	0.0633942	0.0188176	0.130231	0.0974593	0.0714628	0.0907725	0.237442	0.0889523	0.0576375	0.466124	0.0590712	0.323924	0.292533	0.143516	0.240027	0.0171344	0.183916	0.734395	3.06455	2.415557
5310	-4079.198	-4082.193	2.994814	0.3769795	0.167016	0.403701	0.403333	0.301913	0.267301	0.163942	0.139518	0.245414	0.0261719	0.0429115	0.109004	0.0839935	0.0822089	0.106654	0.196561	0.121833	0.041329	0.500835	0.0327873	0.305373	0.301324	0.143196	0.250106	0.0135382	0.164361	0.705118	3.11698	2.436427
5320	-4078.037	-4078.925	0.8878221	0.313839	0.167016	0.453565	0.446126	0.368005	0.23075	0.169575	0.162822	0.206296	0.0436516	0.0185983	0.206257	0.0797472	0.0947173	0.0805683	0.197524	0.128584	0.0418867	0.50406	0.0473764	0.334391	0.304053	0.130741	0.230814	0.00648487	0.115295	0.618328	3.25989	2.647127
5330	-4081.181	-4082.279	1.097718	0.3500813	0.185942	0.535202	0.431459	0.320353	0.168366	0.17593	0.183377	0.146777	0.0295472	0.0970162	0.132699	0.143796	0.0756723	0.0948964	0.189196	0.0958179	0.0421217	0.539507	0.0384606	0.349565	0.284708	0.14946	0.216266	0.0102199	0.143618	0.671079	3.17508	2.626137
5340	-4086.14	-4088.081	1.940939	0.3458617	0.115773	0.350238	0.370761	0.334894	0.23647	0.190612	0.124902	0.238735	0.0157551	0.213062	0.108864	0.152691	0.0890569	0.11217	0.182734	0.0972246	0.0320284	0.523936	0.0519062	0.359285	0.270483	0.155252	0.21498	0.00974027	0.140334	0.665366	3.18456	2.541815
5350	-4082.727	-4083.399	0.6729219	0.3942843	0.109576	0.375787	0.494946	0.351865	0.232732	0.249526	0.145557	0.188743	0.00338201	0.109478	0.153841	0.204813	0.0483697	0.105775	0.230863	0.118101	0.0284201	0.474895	0.0419471	0.323223	0.299297	0.146908	0.230571	0.0158985	0.177474	0.725021	3.08161	2.668617
5360	-4081.89	-4082.566	0.6760857	0.3868429	0.13706	0.587118	0.497328	0.316794	0.136374	0.252239	0.108396	0.224522	0.0224491	0.0673233	0.160249	0.0875946	0.0708514	0.080851	0.219176	0.131549	0.0390331	0.475136	0.0542543	0.324818	0.305879	0.138339	0.230964	0.0148629	0.171861	0.716641	3.09663	2.6683
5370	-4080.305	-4082.816	2.511122	0.3359816	0.112813	0.376205	0.464404	0.366686	0.205232	0.211502	0.108853	0.210314	0.0492658	0.0545397	0.128848	0.0659902	0.130144	0.0876177	0.189729	0.0799625	0.0513724	0.524534	0.0667852	0.342545	0.29667	0.137145	0.22364	0.0086626	0.132623	0.651565	3.20715	2.484797
5380	-4085.842	-4086.419	0.5773525	0.4320343	0.142006	0.438636	0.577651	0.341541	0.162847	0.180265	0.115582	0.215679	0.0694548	0.0194136	0.272223	0.115441	0.0274357	0.122806	0.220026	0.0765997	0.0439419	0.463405	0.0732209	0.323161	0.280853	0.143958	0.252027	0.021594	0.205255	0.763742	3.00941	2.678173
5390	-4081.843	-4081.905	0.06159884	0.3455049	0.111074	0.430283	0.400129	0.409845	0.25419	0.188788	0.192039	0.188959	0.0685122	0.156	0.170574	0.149799	0.00955528	0.0841376	0.228203	0.0878894	0.04354	0.530101	0.0261284	0.341538	0.290887	0.134239	0.233335	0.00970024	0.140056	0.664878	3.18537	2.729749
5400	-4084.836	-4086.297	1.46078	0.3491577	0.132869	0.549111	0.394403	0.320219	0.25018	0.183884	0.130079	0.266217	0.0276846	0.115051	0.170574	0.0313299	0.0182283	0.125657	0.267459	0.0702739	0.0622302	0.447829	0.0265507	0.322641	0.281036	0.143762	0.252562	0.0101139	0.1429	0.669837	3.17715	2.589831
5410	-4079.07	-4080.34	1.269934	0.3362754	0.0948201	0.439513	0.482436	0.350309	0.27526	0.192277	0.155957	0.204016	0.0452782	0.0557592	0.184335	0.117229	0.0117272	0.107285	0.233227	0.085579	0.0360156	0.485567	0.0523268	0.326578	0.288435	0.137232	0.247755	0.00869373	0.132853	0.651984	3.20647	2.608915
5420	-4088.367	-4086.896	-1.47166	0.3439928	0.160781	0.523063	0.587774	0.382421	0.180875	0.182145	0.108296	0.215717	0.129243	0.0340007	0.204718	0.117621	0.0564188	0.122206	0.22206	0.0811464	0.0213127	0.503361	0.0499139	0.340252	0.293491	0.151674	0.214582	0.00953152	0.138878	0.662801	3.18879	2.883075
5430	-4083.359	-4082.862	-0.4965021	0.3956462	0.145816	0.517167	0.452759	0.444052	0.14706	0.17957	0.171476	0.224542	0.0444526	0.126531	0.203002	0.0531911	0.0759416	0.0842829	0.268392	0.0738478	0.0472591	0.469102	0.0571159	0.346058	0.287324	0.138429	0.228189	0.0160913	0.178496	0.726526	3.07889	2.785559
5440	-4083.101	-4078.606	-4.494955	0.310344	0.157409	0.470768	0.567405	0.540715	0.203152	0.251625	0.137725	0.224542	0.0953988	0.170937	0.203002	0.144323	0.0184036	0.0860952	0.270775	0.058659	0.0323932	0.4991	0.0529767	0.361277	0.28106	0.12304	0.234624	0.00617184	0.112562	0.612772	3.26849	3.185404
5450	-4084.402	-4081.926	-2.47614	0.3405852	0.208588	0.466678	0.54767	0.344463	0.231279	0.179756	0.143124	0.216049	0.0834016	0.103367	0.314171	0.133019	0.0119567	0.106058	0.231554	0.0509533	0.0385682	0.487622	0.0852456	0.342605	0.294136	0.121191	0.242068	0.00915677	0.136219	0.658071	3.19655	2.983523
5460	-4086.512	-4083.998	-2.514346	0.3555948	0.0925982	0.62177	0.60652	0.455586	0.230403	0.269748	0.109618	0.163741	0.100535	0.135709	0.145731	0.0258137	0.0295702	0.101862	0.202444	0.0963424	0.0386052	0.511717	0.0490295	0.329674	0.295429	0.129027	0.245871	0.0108637	0.147899	0.678385	3.16285	2.987343
5470	-4085.447	-4082.674	-2.773604	0.3256918	0.160575	0.755979	0.580267	0.400179	0.157825	0.159401	0.124345	0.197894	0.106337	0.18534	0.126285	0.02046	0.038382	0.0787	0.202043	0.104347	0.0363276	0.524863	0.0537197	0.343566	0.292413	0.126334	0.237688	0.00760916	0.124572	0.63653	3.23129	3.013269
5480	-4079.362	-4075.867	-3.49517	0.3082185	0.16206	0.558471	0.666484	0.422657	0.195106	0.206424	0.154219	0.244975	0.0574717	0.110377	0.23023	0.0468676	0.0300838	0.108312	0.221361	0.0857953	0.035684	0.497196	0.0516517	0.33888	0.29481	0.131863	0.234446	0.00598563	0.110902	0.60935	3.27376	3.085426
5490	-4077.872	-4076.743	-1.12851	0.3513637	0.152687	0.467827	0.527225	0.386327	0.192369	0.178489	0.167153	0.205685	0.0454168	0.110377	0.223146	0.0687095	0.123348	0.10914	0.251116	0.0825654	0.0398806	0.479486	0.0378113	0.315397	0.30629	0.128431	0.249883	0.0103679	0.144615	0.672794	3.17222	2.84876
5500	-4083.447	-4081.808	-1.639227	0.3148668	0.157145	0.413082	0.511359	0.423756	0.265652	0.237756	0.162808	0.251891	0.0716213	0.0160602	0.186235	0.169808	0.032657	0.106845	0.202779	0.074299	0.034572	0.547274	0.0342303	0.330336	0.292662	0.142266	0.234737	0.00657854	0.116099	0.619945	3.25738	2.899831
5510	-4087.707	-4084.064	-3.643364	0.382735	0.125804	0.472571	0.583614	0.552634	0.281556	0.18741	0.176509	0.245898	0.0643888	0.0256673	0.186235	0.180592	0.017367	0.0900165	0.238212	0.0882358	0.0546614	0.513433	0.0154418	0.32188	0.303074	0.1222	0.252846	0.0143045	0.168746	0.711901	3.10505	3.100245
5520	-4077.074	-4079.383	2.308467	0.3600677	0.170342	0.426553	0.370615	0.372955	0.223104	0.177633	0.135406	0.164441	0.0846324	0.0142483	0.171605	0.104813	0.0887138	0.102622	0.219553	0.0967622	0.0266278	0.518198	0.0362367	0.352922	0.273551	0.137454	0.236073	0.0114	0.151363	0.684184	3.15305	2.505062
5530	-4082.157	-4080.657	-1.500632	0.311134	0.152765	0.462583	0.600795	0.353594	0.215953	0.184327	0.201703	0.255737	0.0848011	0.0463255	0.136418	0.155878	0.0350927	0.112198	0.252761	0.0871954	0.063285	0.466965	0.0175956	0.33833	0.293248	0.133346	0.235077	0.00624186	0.11318	0.614036	3.26654	2.885972
5540	-4081.294	-4080.326	-0.967782	0.3832411	0.122468	0.379258	0.46827	0.534175	0.1806	0.267493	0.140087	0.195685	0.0848011	0.120198	0.179103	0.121617	0.0389321	0.0886906	0.241013	0.100312	0.0525446	0.469814	0.0476257	0.322786	0.296987	0.129075	0.251152	0.0143728	0.16913	0.712489	3.10401	2.832687
5550	-4081.852	-4083.39	1.537147	0.3400012	0.176456	0.445752	0.492409	0.417034	0.228242	0.190582	0.127647	0.140259	0.117766	0.0819279	0.072939	0.0677956	0.0233855	0.0682218	0.234234	0.14264	0.0310668	0.473151	0.0506869	0.330158	0.309842	0.140198	0.219802	0.00909331	0.135763	0.657253	3.19789	2.582194
5560	-4081.537	-4079.009	-2.528251	0.3485299	0.176456	0.545635	0.451605	0.444108	0.257358	0.175338	0.174256	0.202696	0.077719	0.0807078	0.224496	0.142801	0.0355564	0.0811611	0.240367	0.105494	0.0393632	0.485538	0.0480769	0.306963	0.331457	0.130361	0.231219	0.0100422	0.142412	0.668991	3.17856	2.988734
5570	-4086.816	-4084.54	-2.275725	0.3151167	0.18551	0.518393	0.496364	0.345279	0.27617	0.129516	0.218677	0.332589	0.0934109	0.0392864	0.113453	0.155496	0.0593357	0.0762054	0.22569	0.0797997	0.0342874	0.507887	0.0761312	0.330857	0.309433	0.131008	0.228703	0.00660142	0.116294	0.620337	3.25677	2.963481
5580	-4081.932	-4081.624	-0.3083315	0.3518928	0.137361	0.535543	0.46592	0.354791	0.200889	0.21711	0.162748	0.229298	0.154162	0.126314	0.113453	0.0178648	0.0512884	0.0926225	0.238717	0.0805721	0.0199068	0.485021	0.0831604	0.326303	0.307866	0.124991	0.24084	0.0104293	0.145026	0.673499	3.17105	2.766742
5590	-4085.179	-4081.855	-3.324687	0.3236504	0.197301	0.704982	0.435932	0.434919	0.175575	0.195134	0.166228	0.209707	0.0793184	0.155839	0.237518	0.0496046	0.0263186	0.0799076	0.239648	0.104127	0.0370609	0.477665	0.0615925	0.349019	0.284065	0.119422	0.247495	0.00740867	0.122974	0.633464	3.23615	3.068377
5600	-4084.067	-4081.548	-2.518463	0.3105457	0.17122	0.592221	0.543431	0.306486	0.223687	0.177682	0.170721	0.261341	0.0872296	0.127244	0.237518	0.0751841	0.0137907	0.0669826	0.271498	0.080674	0.0251084	0.497357	0.0583794	0.340852	0.317861	0.110481	0.230805	0.00618968	0.11272	0.613095	3.268	2.987755
5610	-4090.805	-4088.957	-1.84862	0.3449557	0.0968844	0.454276	0.492209	0.481917	0.304131	0.154624	0.0761812	0.343656	0.101886	0.195249	0.0906207	0.0691053	0.0600304	0.124161	0.215668	0.0752174	0.0219188	0.539796	0.0232394	0.337229	0.293442	0.126486	0.242844	0.00963878	0.139628	0.664125	3.18661	2.920771
5620	-4080.658	-4084.294	3.635983	0.3745114	0.133028	0.425146	0.427006	0.283471	0.28905	0.152398	0.126955	0.177305	0.00739115	0.120516	0.110412	0.0691053	0.0505247	0.115856	0.251036	0.0767881	0.0320905	0.494788	0.0294415	0.343531	0.286758	0.129571	0.240139	0.0132155	0.162475	0.702157	3.12215	2.37231
5630	-4086.194	-4082.087	-4.10702	0.3465175	0.162854	0.560433	0.677792	0.4232	0.265842	0.229427	0.133331	0.293601	0.0828939	0.120516	0.128966	0.0299201	0.0378344	0.0889019	0.231991	0.085899	0.0355254	0.505478	0.0522046	0.332059	0.301414	0.140059	0.226468	0.00981405	0.140845	0.666261	3.18308	3.146611
5640	-4085.605	-4088.413	2.807745	0.3649409	0.217455	0.456444	0.32625	0.423027	0.134361	0.181796	0.133022	0.139612	0.110247	0.0985393	0.168451	0.0510065	0.014924	0.104705	0.25977	0.100105	0.0477097	0.446118	0.0415927	0.330649	0.285771	0.119886	0.263695	0.0119984	0.155125	0.690374	3.1425	2.455134
5650	-4082.651	-4082.304	-0.3467424	0.4045252	0.149133	0.542515	0.534639	0.328123	0.214263	0.137983	0.140288	0.189965	0.0550316	0.195526	0.168451	0.0855773	0.0290886	0.113784	0.23092	0.0830578	0.0406041	0.484801	0.046834	0.319194	0.29207	0.138938	0.249799	0.0173726	0.185128	0.736131	3.06137	2.770583
5660	-4081.966	-4081.336	-0.62989	0.3438803	0.168392	0.588593	0.466825	0.356956	0.18067	0.19465	0.114593	0.145755	0.141679	0.102213	0.159637	0.110205	0.0687297	0.104845	0.217421	0.103324	0.0381266	0.483856	0.0524264	0.32305	0.283332	0.147289	0.246329	0.00951903	0.13879	0.662646	3.18904	2.798898
5670	-4080.341	-4076.377	-3.964229	0.3903625	0.185039	0.559028	0.589402	0.492459	0.188311	0.226874	0.189699	0.245043	0.0708988	0.060172	0.177678	0.104671	0.0430578	0.0882044	0.23003	0.110566	0.0316555	0.49901	0.0405342	0.323855	0.306474	0.129404	0.240267	0.0153489	0.174521	0.720638	3.08949	3.132332
5680	-4083.632	-4080.775	-2.857122	0.3677054	0.140216	0.550838	0.667629	0.402418	0.144192	0.225299	0.133368	0.183427	0.0778623	0.152253	0.140957	0.165116	0.0380482	0.0830941	0.233936	0.105722	0.0265997	0.472904	0.0777443	0.321973	0.30457	0.131523	0.241933	0.0123443	0.157253	0.693828	3.13657	3.021621
5690	-4077.867	-4076.184	-1.682341	0.3330157	0.144145	0.550345	0.523179	0.372398	0.179815	0.208253	0.150048	0.242789	0.0699009	0.111241	0.215661	0.0745335	0.0618358	0.105078	0.216388	0.0975634	0.0205978	0.516202	0.0441712	0.346083	0.283956	0.140462	0.229498	0.00835167	0.130304	0.647302	3.21404	2.904143
5700	-4084.951	-4085.542	0.5903617	0.3739022	0.100163	0.427045	0.442739	0.306479	0.229054	0.212902	0.112267	0.269586	0.0466426	0.111241	0.268886	0.0231295	0.126738	0.120405	0.235718	0.0923674	0.0343256	0.478862	0.0383222	0.343942	0.286009	0.130002	0.240047	0.0131364	0.162009	0.701421	3.12343	2.676873
5710	-4082.473	-4081.893	-0.5800917	0.2967467	0.11542	0.537818	0.527144	0.305991	0.264977	0.251291	0.130454	0.198264	0.0570841	0.0550992	0.164839	0.127774	0.057763	0.0972901	0.294216	0.0990621	0.0236602	0.446455	0.0393162	0.316704	0.31327	0.120449	0.249577	0.00503512	0.101967	0.590299	3.3027	2.793918
5720	-4078.599	-4080.416	1.816509	0.3584635	0.128603	0.448673	0.553036	0.306406	0.203917	0.187222	0.120262	0.178197	0.0482758	0.0993019	0.183448	0.0405723	0.0563417	0.100757	0.24757	0.11023	0.0292771	0.441544	0.070622	0.332987	0.292838	0.130886	0.243289	0.0112062	0.150122	0.682117	3.15656	2.554258
5730	-4086.764	-4084.865	-1.898891	0.3644166	0.113272	0.51595	0.67894	0.39579	0.219608	0.140959	0.103118	0.212258	0.081328	0.174023	0.0944117	0.139412	0.0567277	0.105405	0.24665	0.127771	0.0275715	0.445523	0.0470788	0.327569	0.29786	0.131036	0.243535	0.0119333	0.15472	0.689714	3.14363	2.925798
5740	-4081.91	-4084.458	2.54832	0.4059978	0.136906	0.435392	0.48237	0.343733	0.178177	0.18287	0.0899504	0.191638	0.0453868	0.269842	0.0307459	0.054543	0.0395224	0.0936254	0.245357	0.128296	0.0275992	0.456228	0.048894	0.342557	0.294313	0.129655	0.233475	0.0175891	0.186222	0.73769	3.0585	2.481077
5750	-4081.537	-4077.621	-3.915742	0.321891	0.101944	0.488172	0.689764	0.485502	0.239186	0.242548	0.15119	0.251998	0.0516971	0.173915	0.0270945	0.101109	0.123363	0.0944744	0.261871	0.0988238	0.0386162	0.471951	0.0342635	0.318383	0.304189	0.124289	0.253139	0.00723815	0.121597	0.630799	3.24037	3.127483
