Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	TL
23560	-32333.78	-32404.76	70.98821	0.194684	0.0742615	0.033669	0.0329184	0.162894	0.182569	0.0645505	0.0663845	0.0263599	0.0452873	0.146367	0.0623794	0.0773218	0.103428	0.00760229	0.0137237	0.105524	0.219202	0.0544641	0.0514742	0.0993267	0.133978	0.0369452	0.0195089	0.321005	0.198403	0.0255073	0.160502	0.0552679	0.209206	0.00676857	0.0771437	0.0905929	0.0981616	0.0656882	0.00075347	0.0105062	0.00885812	0.11494	0.0252979	0.129316	0.0413256	0.0428933	0.0745623	0.0655291	0.00601548	0.0504705	0.0600513	3.953588
23570	-32335.08	-32406.44	71.35781	0.176293	0.0647674	0.0339956	0.0380436	0.132342	0.173452	0.0587124	0.0699423	0.0310609	0.038584	0.142424	0.0662177	0.0741837	0.108165	0.0081032	0.014942	0.0978282	0.220073	0.0602818	0.052695	0.110609	0.125564	0.0318537	0.0395913	0.304133	0.194929	0.0279271	0.141818	0.047273	0.221197	0.00711825	0.0906606	0.0916672	0.0908124	0.0590763	0.00242726	0.00963516	0.0107358	0.104109	0.034835	0.13291	0.0492934	0.0359604	0.0960964	0.0720555	9.50388e-05	0.0627119	0.0594249	3.916627
23580	-32333.14	-32405.25	72.10376	0.186041	0.0746901	0.0347779	0.0412329	0.136707	0.161197	0.0608149	0.0501535	0.0332036	0.050144	0.139384	0.0682282	0.0824756	0.100432	0.00698521	0.00937661	0.0920637	0.201069	0.0588592	0.0448724	0.102072	0.112203	0.0326882	0.0260515	0.317701	0.198505	0.0231353	0.174811	0.0501771	0.207811	0.0235663	0.0763869	0.0988143	0.0820951	0.0549102	0.00564405	0.00742631	0.00698049	0.110584	0.0401622	0.127949	0.045849	0.0420103	0.0728743	0.0767235	0.000347491	0.0524635	0.0393841	3.842032
23590	-32346.05	-32417.99	71.94071	0.191559	0.0803941	0.033785	0.036409	0.130757	0.164624	0.0648213	0.0571634	0.0289863	0.0373868	0.151115	0.0771754	0.0783571	0.128978	0.00816876	0.0160824	0.0959184	0.215163	0.0457608	0.055275	0.108962	0.119455	0.0332458	0.0319783	0.319516	0.180342	0.0118784	0.144206	0.0552421	0.198384	0.0026435	0.0825692	0.0858781	0.097453	0.0632077	0.00372665	0.0163595	0.00422404	0.101199	0.0312367	0.129218	0.0504941	0.047955	0.071617	0.0756653	0.00465826	0.0505142	0.0386278	3.858338
23600	-32334.12	-32405.14	71.02659	0.181619	0.0841495	0.0307914	0.03633	0.140985	0.17833	0.0644502	0.0528118	0.0288828	0.0456319	0.151182	0.0721517	0.0757412	0.104659	0.00845336	0.0116098	0.101307	0.233165	0.051677	0.0506931	0.102321	0.116286	0.0389136	0.0258863	0.329343	0.197124	0.0141868	0.148078	0.0513971	0.26076	0.0148877	0.0811291	0.0963962	0.0820974	0.0625868	0.00305323	0.0116909	0.0100655	0.105646	0.0288749	0.12082	0.0441082	0.0430327	0.0717501	0.0769147	0.00118305	0.0643419	0.0422561	3.949749
23610	-32334.43	-32405.74	71.30637	0.18864	0.0742332	0.0325957	0.0383429	0.149436	0.171018	0.0629267	0.0577041	0.0258405	0.0361519	0.141668	0.0741878	0.0719834	0.103936	0.0096126	0.0117194	0.101434	0.229514	0.04273	0.0558123	0.116487	0.124729	0.0333302	0.032484	0.298487	0.199962	0.0283315	0.162587	0.0659028	0.237253	0.0153205	0.0851459	0.0924644	0.0965271	0.0471201	0.00701734	0.0121688	0.00802831	0.1163	0.0312436	0.125319	0.0497503	0.0465016	0.0685777	0.063055	0.00301957	0.0446092	0.0305634	3.921772
23620	-32336.7	-32408.15	71.45381	0.18179	0.0728447	0.0358448	0.0380878	0.137585	0.165688	0.060164	0.0678023	0.0253103	0.0398347	0.144919	0.0751825	0.0845895	0.104211	0.0116209	0.0140139	0.111098	0.212435	0.049888	0.0673943	0.112941	0.101818	0.033876	0.0354143	0.318485	0.198239	0.0186242	0.152048	0.0641369	0.210846	0.012294	0.0772501	0.0879243	0.0820993	0.0534126	0.00218257	0.0132978	0.00894504	0.119249	0.0376723	0.129373	0.0460715	0.0491376	0.0866074	0.0732907	0.00533602	0.0428855	0.0332662	3.907028
23630	-32337.85	-32409.52	71.66893	0.197171	0.0701134	0.03928	0.0405991	0.136617	0.154979	0.0555454	0.0567101	0.0249039	0.0434776	0.147261	0.0784721	0.0829834	0.0989118	0.0117359	0.0154204	0.076349	0.217595	0.0446749	0.0562515	0.113779	0.120036	0.0294064	0.0268628	0.309391	0.206674	0.0247112	0.175462	0.0467777	0.222399	0.0221392	0.0892001	0.0824409	0.0927114	0.0719229	0.00430684	0.0181498	0.00877559	0.0993848	0.029481	0.117457	0.0555817	0.0439691	0.0712198	0.0660787	0.00211093	0.0508673	0.0351666	3.885516
23640	-32335.86	-32407.32	71.4637	0.175944	0.0808795	0.035308	0.0401905	0.139363	0.182311	0.0627813	0.0592559	0.0353013	0.0446889	0.141091	0.0655153	0.0808064	0.121975	0.0076631	0.0114118	0.0946655	0.218648	0.0423199	0.054616	0.110313	0.136854	0.0369033	0.0320885	0.309219	0.193951	0.0227357	0.144698	0.060858	0.23632	0.00272677	0.0791742	0.0822479	0.087573	0.0541898	0.00377457	0.00834318	0.00901936	0.104862	0.0273664	0.131676	0.0501963	0.0390037	0.0767498	0.0749457	0.00442197	0.0472746	0.043819	3.906038
23650	-32340.92	-32411.76	70.84268	0.206238	0.0806201	0.0331315	0.0310892	0.143513	0.165359	0.057346	0.0637963	0.027143	0.0399645	0.140686	0.0621304	0.0768945	0.0868016	0.004204	0.0124121	0.0994348	0.220713	0.0553519	0.0549011	0.122408	0.119617	0.0413184	0.0349892	0.313078	0.219959	0.024931	0.179435	0.0529058	0.224869	0.0239793	0.0649351	0.10473	0.0901653	0.0611111	0.000801934	0.0143425	0.00509747	0.124529	0.0279501	0.134122	0.0459439	0.0368773	0.0775032	0.0629841	0.000285325	0.0587064	0.0388361	3.968141
23660	-32339.79	-32410.69	70.90004	0.212643	0.082187	0.0368417	0.0367154	0.134466	0.17678	0.0543191	0.0667819	0.029003	0.0419656	0.145819	0.0654101	0.0758264	0.106385	0.00580826	0.0113818	0.0942471	0.21723	0.0476219	0.054212	0.116482	0.112439	0.0355373	0.031538	0.349798	0.20087	0.028965	0.136505	0.0534807	0.222839	0.0145572	0.0828778	0.0862028	0.0895049	0.0699065	0.000629958	0.0198479	0.00971225	0.104715	0.0259349	0.134574	0.0495094	0.0486279	0.0799648	0.0652767	0.000204857	0.0625278	0.0337304	3.962404
23670	-32334.39	-32405.6	71.21464	0.174576	0.0746218	0.0435513	0.0339223	0.14459	0.177158	0.059298	0.0565457	0.0303314	0.0428041	0.141975	0.0722399	0.0862964	0.0966781	0.00834117	0.0118995	0.0858803	0.208415	0.0479378	0.0471817	0.100892	0.123817	0.036446	0.0261804	0.348973	0.211442	0.0296203	0.140792	0.0509137	0.224189	0.000865811	0.092264	0.097345	0.0916701	0.0625145	0.00132612	0.0122885	0.0107451	0.120596	0.0264593	0.113431	0.0560413	0.0444603	0.0705822	0.0747139	0.00203188	0.0512108	0.0648898	3.930944
23680	-32336.68	-32407.85	71.17468	0.181672	0.0687965	0.0449839	0.031598	0.146844	0.170921	0.0674756	0.0617967	0.0308874	0.0422073	0.149768	0.0739448	0.0928644	0.0908402	0.00763997	0.0101597	0.0997682	0.200577	0.0517877	0.0666109	0.0965689	0.121464	0.038018	0.0281242	0.299035	0.195583	0.0297652	0.159872	0.0586311	0.218133	0.0048492	0.0736915	0.0987948	0.0878393	0.0601084	0.000350564	0.00929339	0.00937037	0.113453	0.0388497	0.116012	0.0500706	0.0541864	0.0879745	0.0823162	0.000808412	0.0567132	0.0539212	3.93494
23690	-32331.13	-32402.76	71.6279	0.195258	0.0790244	0.0371297	0.0414563	0.144955	0.172656	0.0526501	0.0508181	0.024691	0.0458482	0.144835	0.0716747	0.0934214	0.0965331	0.00865548	0.0127906	0.111492	0.226089	0.0526908	0.0593875	0.113352	0.114963	0.038492	0.0312082	0.286925	0.194657	0.0247713	0.146152	0.0599614	0.23371	0.0142272	0.0794306	0.0858343	0.0843787	0.0660729	0.00167889	0.0147133	0.00691695	0.114222	0.0283235	0.114634	0.0495535	0.0369882	0.0737785	0.0716475	0.00105655	0.0445014	0.0354113	3.889618
23700	-32340.37	-32410.98	70.60942	0.195425	0.0721273	0.0403383	0.0397545	0.151179	0.176351	0.0550014	0.0740377	0.0324403	0.0385874	0.12381	0.0616515	0.0735682	0.109354	0.00817754	0.0112954	0.0982334	0.21971	0.0626083	0.0532144	0.111041	0.134141	0.0389251	0.0250273	0.330026	0.187529	0.0139891	0.164555	0.0609742	0.248062	0.0159072	0.0812736	0.0846889	0.08933	0.0649209	0.00375074	0.012984	0.00437875	0.109238	0.0407976	0.139497	0.0463876	0.0408549	0.078403	0.0715059	0.0110582	0.0511298	0.0342258	3.991466
23710	-32331.89	-32402.79	70.89863	0.19086	0.0824011	0.0336378	0.0381171	0.140749	0.16367	0.0573598	0.0645147	0.0276454	0.0528437	0.145388	0.0782859	0.0891376	0.10373	0.00767419	0.0132835	0.102074	0.209293	0.0521989	0.0597898	0.111618	0.131403	0.0347748	0.0205916	0.319357	0.209107	0.0233649	0.148477	0.0483878	0.220808	0.0303605	0.0820982	0.0955841	0.0864896	0.0636867	0.00256943	0.0148164	0.00982547	0.117566	0.0303134	0.136521	0.0396818	0.0330915	0.0749122	0.0884694	0.000313886	0.0426281	0.0330749	3.962545
23720	-32344.38	-32414.9	70.5267	0.222294	0.0841498	0.043857	0.0470187	0.131816	0.155094	0.0659747	0.0611329	0.0273869	0.0406678	0.13378	0.0666126	0.0987033	0.0964404	0.00723368	0.0130019	0.0983087	0.230854	0.0410902	0.0633042	0.129599	0.114234	0.0383056	0.0303362	0.304596	0.19228	0.0390422	0.17748	0.0403382	0.237833	0.0464314	0.0964746	0.0889893	0.0829608	0.0582035	0.00173844	0.0126945	0.00533774	0.105797	0.0335483	0.124686	0.0480113	0.0375333	0.0753724	0.0818686	0.00163897	0.0524695	0.0132172	3.999739
23730	-32348.62	-32420.48	71.85411	0.164596	0.0814233	0.0347778	0.0293912	0.172945	0.175783	0.0570562	0.0504447	0.0266978	0.0382641	0.141501	0.0805672	0.0802385	0.0926696	0.00808374	0.00650775	0.103836	0.21027	0.0555904	0.0527854	0.105411	0.122702	0.0305745	0.0305963	0.293551	0.193676	0.0295147	0.170203	0.0604037	0.21734	0.062974	0.0742949	0.0847206	0.0942788	0.0583796	0.00402913	0.00831057	0.0195158	0.109067	0.0367954	0.12778	0.0493609	0.0371787	0.0700593	0.0621983	0.00386117	0.0436607	0.00313319	3.866998
23740	-32338.61	-32410.56	71.95188	0.185524	0.0779726	0.0399477	0.0334172	0.1307	0.172726	0.0561756	0.0593376	0.0297798	0.0473907	0.146828	0.071506	0.0710142	0.101164	0.0049908	0.0157268	0.0903646	0.212736	0.0425452	0.0673576	0.102414	0.128103	0.0416611	0.0248022	0.287419	0.18492	0.0322966	0.175271	0.05272	0.221807	0.0483443	0.0882932	0.0902657	0.0821656	0.0588342	0.00185839	0.013935	0.011603	0.125059	0.0255922	0.101174	0.0491049	0.0460442	0.0738193	0.0626553	0.00291766	0.0588785	0.00805847	3.857221
23750	-32341.33	-32412.34	71.00947	0.212547	0.0648332	0.0376305	0.0306192	0.141621	0.168644	0.0594315	0.0544112	0.0283347	0.0358553	0.154648	0.0708176	0.0679932	0.101603	0.0118041	0.0153467	0.100518	0.207885	0.0577298	0.0517264	0.118468	0.0955241	0.0393511	0.026442	0.315516	0.226512	0.0230847	0.181843	0.0447991	0.21701	0.0515924	0.0761487	0.100867	0.0807174	0.059802	0.00137799	0.0106436	0.0120747	0.114662	0.030419	0.11456	0.048816	0.0439953	0.0827014	0.089216	0.00091334	0.0567564	0.0136481	3.951461
23760	-32339.13	-32410.23	71.10344	0.199656	0.0791068	0.0314815	0.0344557	0.157298	0.168971	0.0691109	0.0715034	0.0292908	0.0414663	0.140812	0.0699769	0.0737803	0.0986662	0.0101715	0.0113891	0.0993364	0.214	0.0506003	0.0556529	0.112331	0.129103	0.0388254	0.0316556	0.343632	0.212971	0.03343	0.150616	0.0547388	0.200129	0.0297795	0.0778547	0.0806659	0.0836173	0.0567634	0.00231743	0.0184416	0.00891415	0.105727	0.0225694	0.131166	0.0445949	0.0401475	0.0743986	0.0754001	0.000215031	0.0571207	0.0182138	3.942064
23770	-32338.91	-32410.49	71.5833	0.187501	0.0876878	0.0421389	0.0424607	0.135893	0.172967	0.0526258	0.0512169	0.0236187	0.0467012	0.155322	0.0738032	0.0716399	0.103565	0.00909355	0.0150188	0.100698	0.210301	0.0632852	0.0492211	0.120368	0.114049	0.0433121	0.0325778	0.293628	0.190211	0.0277765	0.150787	0.0501406	0.209962	0.0598965	0.0656005	0.100001	0.0786546	0.0586673	0.00315097	0.013027	0.00772901	0.11811	0.0314642	0.141797	0.0414042	0.0357916	0.0732736	0.0733282	0.000960559	0.0573451	0.00630569	3.894078
23780	-32346.2	-32416.68	70.47856	0.178283	0.0826685	0.0512211	0.0343362	0.167404	0.153144	0.0528198	0.0581533	0.0289664	0.0499572	0.141638	0.0815905	0.0879925	0.10331	0.00619261	0.0125553	0.0956586	0.228045	0.0572525	0.0603966	0.108279	0.121973	0.0358516	0.0348481	0.272966	0.215726	0.0210072	0.152181	0.0541957	0.250147	0.0471676	0.0959421	0.0949585	0.0928193	0.0648483	0.00295528	0.0117681	0.0164386	0.10322	0.0317362	0.137433	0.045793	0.0327967	0.0763217	0.0820277	0.00408949	0.0546444	0.010833	4.004553
23790	-32336.45	-32407.13	70.68123	0.191795	0.0714498	0.0392928	0.0296608	0.145578	0.164353	0.0710187	0.0576296	0.0318286	0.0489555	0.137838	0.0672455	0.0829048	0.105146	0.0052584	0.0168659	0.100124	0.193949	0.04978	0.052496	0.117906	0.12492	0.02662	0.0336153	0.326163	0.208353	0.017675	0.177256	0.049801	0.240009	0.0394091	0.0941078	0.085177	0.0810687	0.0636429	0.00156445	0.0154302	0.0108596	0.119209	0.0305692	0.117967	0.0487831	0.0457037	0.0788412	0.0838797	0.00751088	0.0531978	0.0218777	3.984285
23800	-32326	-32397.13	71.12474	0.193765	0.0817051	0.0441228	0.037782	0.135759	0.183259	0.0549791	0.0572001	0.0297354	0.0387279	0.132149	0.0718662	0.078035	0.100915	0.00901851	0.0149926	0.0942484	0.220711	0.0551717	0.0574734	0.109723	0.11452	0.02789	0.0314208	0.298795	0.205616	0.0298412	0.163002	0.0506233	0.229072	0.0472809	0.0916962	0.0949094	0.0871607	0.0607901	0.00305236	0.00884905	0.0126619	0.117777	0.0298025	0.130005	0.0457023	0.0438423	0.0755662	0.0757674	0.00260857	0.0491373	0.0112089	3.939934
23810	-32337.28	-32408.37	71.09264	0.206764	0.0630239	0.045328	0.0329477	0.13058	0.167972	0.0662827	0.0567908	0.0316187	0.0451092	0.125424	0.076239	0.0849632	0.094061	0.00986116	0.0108472	0.102001	0.249307	0.0549643	0.0515682	0.111426	0.119519	0.0327846	0.0313294	0.303257	0.209842	0.0119972	0.154467	0.0613961	0.208669	0.0490499	0.077004	0.0850606	0.10041	0.0558093	0.00475489	0.0129573	0.00651665	0.110602	0.0338395	0.132641	0.0530727	0.0443855	0.0786627	0.0727277	0.00134519	0.0590211	0.0149427	3.943144
23820	-32336.61	-32407.45	70.83889	0.200295	0.0755158	0.0380834	0.0399186	0.153218	0.172419	0.0695063	0.055331	0.0243162	0.0429045	0.150276	0.0753369	0.0825392	0.100409	0.00616036	0.0132951	0.0944518	0.212739	0.0564148	0.0539239	0.113587	0.119906	0.0359921	0.0314634	0.280729	0.22795	0.0177128	0.154129	0.0534983	0.242007	0.0556384	0.0792517	0.0950704	0.0949807	0.069674	0.00314956	0.0186256	0.00672424	0.0963316	0.0277976	0.11228	0.0400271	0.0396954	0.0754927	0.0926925	0.000209424	0.0627309	0.00411853	3.96852
23830	-32332.25	-32403.84	71.59073	0.194873	0.0664203	0.0318192	0.0367461	0.128752	0.171097	0.0628731	0.0591774	0.0262512	0.0373899	0.137865	0.082613	0.0908486	0.101724	0.00621004	0.0106041	0.0958332	0.221835	0.0391616	0.0583423	0.097473	0.128417	0.0401023	0.0272195	0.295366	0.186192	0.037762	0.166296	0.0593067	0.22862	0.0369489	0.0764186	0.0883142	0.090574	0.0539774	0.00174305	0.0109211	0.00947383	0.109497	0.0342327	0.124938	0.0466504	0.0425349	0.0844921	0.0737881	0.0021582	0.0565847	0.0228988	3.893336
23840	-32339.64	-32410.58	70.93214	0.198172	0.063735	0.0318077	0.0328745	0.162298	0.185264	0.0594715	0.0496702	0.030778	0.0387103	0.146572	0.075684	0.0868504	0.111112	0.00625528	0.0110354	0.111215	0.214862	0.0608901	0.0606086	0.1089	0.111588	0.047475	0.0299819	0.311274	0.172845	0.0373711	0.162169	0.0504004	0.227332	0.0505477	0.082946	0.086745	0.0879067	0.0630708	0.00380786	0.0138635	0.00458988	0.113212	0.0329145	0.117603	0.042051	0.045012	0.0724467	0.0738327	0.00116791	0.0499431	0.0203311	3.959194
23850	-32337.33	-32408.9	71.57534	0.191235	0.0784083	0.0422267	0.0376177	0.137252	0.184382	0.0625685	0.0625427	0.0325045	0.0452556	0.151234	0.0642407	0.0794385	0.114043	0.0107562	0.0166632	0.0952308	0.21184	0.0415241	0.0484746	0.100221	0.107273	0.0324754	0.0315844	0.289647	0.215622	0.0165618	0.151968	0.0621021	0.250029	0.0455622	0.0866206	0.0929834	0.0753764	0.0540114	0.00396724	0.0144124	0.00766234	0.0997239	0.0336853	0.115041	0.0459384	0.0390753	0.0856526	0.0646513	0.00246099	0.0494457	0.0136819	3.894874
23860	-32336.77	-32408.6	71.83406	0.194684	0.0622035	0.0392462	0.0330481	0.156126	0.175122	0.0573298	0.0564963	0.0225899	0.0441822	0.130226	0.0788635	0.0713299	0.095219	0.00806666	0.0143606	0.0981442	0.220323	0.058623	0.0448709	0.098997	0.128427	0.034417	0.0301754	0.285165	0.187322	0.0230976	0.152937	0.0526745	0.248449	0.0285051	0.0841118	0.0890809	0.0923417	0.0590866	0.00699943	0.0120003	0.00763145	0.118386	0.032124	0.103973	0.0551546	0.0343438	0.0798709	0.0778307	0.00527094	0.0428299	0.036744	3.869002
23870	-32341.72	-32413.08	71.35267	0.204735	0.0833521	0.0364686	0.0444509	0.161219	0.175458	0.0625387	0.0619275	0.0207814	0.0444616	0.131137	0.0703468	0.0827887	0.102638	0.0110647	0.0139103	0.101389	0.221628	0.0465226	0.0464564	0.109868	0.108515	0.047112	0.0194076	0.303478	0.206173	0.0200276	0.159122	0.0505947	0.197556	0.0347061	0.0807393	0.0911553	0.0958523	0.0578705	0.00651935	0.0184707	0.00658336	0.123066	0.0263072	0.120171	0.0401246	0.0421771	0.0755982	0.0696803	0.00126823	0.0487191	0.0330052	3.917141
23880	-32341.51	-32412.85	71.33458	0.202775	0.0691402	0.0425151	0.034914	0.134653	0.153438	0.0735005	0.060793	0.0265905	0.0443563	0.133909	0.0744766	0.0907337	0.101395	0.00964834	0.0106439	0.0910512	0.205791	0.0509184	0.0482278	0.118488	0.111198	0.0308989	0.0325768	0.322151	0.181241	0.0335594	0.14479	0.0595636	0.214638	0.0207757	0.0869696	0.106026	0.0929148	0.069343	0.00371348	0.0115207	0.00746833	0.118165	0.029915	0.131315	0.0390091	0.0510584	0.0798306	0.0600364	0.00491763	0.0575226	0.0398749	3.918951
23890	-32338.57	-32409.75	71.17148	0.196153	0.0900296	0.0443013	0.0280294	0.142979	0.182232	0.0612738	0.0600908	0.0212683	0.038641	0.147513	0.0810733	0.0671083	0.0939622	0.00633513	0.0134038	0.0905864	0.220835	0.0567023	0.0588802	0.099196	0.125297	0.0336139	0.0310778	0.284184	0.206173	0.0234791	0.169105	0.0590578	0.222973	0.0279096	0.0791069	0.0933488	0.0955241	0.0659842	0.00150196	0.0151832	0.00187094	0.101075	0.0422298	0.125046	0.0431707	0.0381757	0.0888282	0.0684612	0.00415364	0.0522388	0.0358976	3.93526
23900	-32332.77	-32404.26	71.49362	0.166436	0.0825099	0.03714	0.0359824	0.139938	0.172833	0.048185	0.0596417	0.0222947	0.0438642	0.136855	0.0686562	0.0855299	0.108774	0.00631844	0.0129296	0.0993086	0.193081	0.0601949	0.0566133	0.105108	0.127704	0.0317365	0.0283616	0.311325	0.198555	0.0307888	0.152298	0.0630902	0.240405	0.0215475	0.0778361	0.0830835	0.0897181	0.059531	0.0031736	0.0125267	0.00925318	0.112248	0.0306104	0.137946	0.0459121	0.0416355	0.0838962	0.0706495	0.00107982	0.0541963	0.0417439	3.903046
23910	-32337.94	-32409.03	71.08952	0.17263	0.0793243	0.0316094	0.0388496	0.15766	0.176787	0.0691594	0.0580885	0.0232566	0.0341246	0.137848	0.0668428	0.0869437	0.102288	0.0101037	0.0157495	0.0987467	0.218375	0.0510715	0.0665884	0.105601	0.114564	0.03213	0.0227614	0.319025	0.188029	0.0344772	0.159836	0.060856	0.241748	0.0249352	0.0910588	0.0926446	0.0802818	0.0644825	0.00221085	0.0169966	0.00626202	0.120765	0.0300345	0.134793	0.0435234	0.0416421	0.073218	0.0643537	0.00188716	0.0469831	0.0323099	3.943456
23920	-32333.7	-32404.41	70.71108	0.203243	0.0751572	0.037871	0.0447688	0.158822	0.187489	0.0524801	0.0549982	0.0307617	0.0381629	0.146476	0.0773393	0.0780011	0.100732	0.00806888	0.0121308	0.107864	0.206301	0.0520956	0.0492602	0.0974315	0.126395	0.0362459	0.0215311	0.320121	0.205092	0.0243738	0.172899	0.057523	0.237443	0.0404814	0.0870058	0.0714406	0.0978516	0.0608414	0.00266038	0.0158385	0.00671792	0.114106	0.0368497	0.131334	0.0432381	0.0374079	0.0778654	0.0716359	0.000189541	0.0472768	0.0174803	3.981301
23930	-32335.39	-32406.53	71.13799	0.188669	0.0735585	0.0431824	0.0336327	0.144403	0.182587	0.0637929	0.0617151	0.024459	0.0423297	0.138922	0.0711625	0.0881157	0.0995792	0.0112839	0.0129023	0.102894	0.215626	0.0493123	0.0636681	0.108436	0.108913	0.0331874	0.0244206	0.311492	0.222118	0.022436	0.163498	0.0504012	0.215955	0.0382354	0.0791851	0.0909922	0.0801535	0.0497672	0.00288121	0.014128	0.00905645	0.106768	0.0271433	0.148548	0.0446722	0.0450809	0.062053	0.0859947	0.0031978	0.0487179	0.0293806	3.938609
23940	-32336.29	-32406.57	70.28172	0.196307	0.0786158	0.0427246	0.0423407	0.135536	0.183257	0.0597483	0.0654031	0.0253993	0.045346	0.139864	0.0649079	0.0760697	0.10378	0.0116858	0.0105428	0.0876502	0.234338	0.0610497	0.0531475	0.100096	0.122776	0.0337136	0.0287251	0.297653	0.226931	0.0252656	0.191228	0.0599529	0.236031	0.034983	0.0781034	0.103999	0.0811754	0.0622388	0.00129364	0.0119134	0.00434014	0.120783	0.0384419	0.134948	0.0488672	0.0476065	0.0765996	0.0757928	0.00324224	0.0448067	0.0150156	4.024236
23950	-32341.63	-32412.51	70.87148	0.199676	0.0778588	0.0282303	0.0391816	0.127028	0.174844	0.0612126	0.0692733	0.0238746	0.0427733	0.137212	0.0779589	0.0735668	0.100802	0.00933106	0.0144155	0.112969	0.230551	0.0470485	0.055225	0.102254	0.123584	0.0398755	0.0276789	0.299646	0.198625	0.0428714	0.150776	0.0480613	0.224319	0.0506766	0.0760422	0.102711	0.0862231	0.0499138	0.00231467	0.00943638	0.0102846	0.111351	0.0256192	0.132278	0.049446	0.045674	0.0714979	0.0971769	0.000869905	0.0593466	0.0236745	3.96526
23960	-32334.57	-32405.34	70.76871	0.187971	0.0830733	0.0339162	0.0391149	0.146754	0.173709	0.0609041	0.0526906	0.0316844	0.0434167	0.135144	0.0709782	0.0698666	0.104458	0.00459421	0.0140133	0.0974653	0.23482	0.0568856	0.0487667	0.105661	0.123761	0.0371358	0.0281074	0.30793	0.199814	0.0233677	0.174325	0.0435174	0.239683	0.0706865	0.0859186	0.0771841	0.084872	0.0667161	0.004971	0.00860128	0.0104418	0.10724	0.0274801	0.137247	0.0496648	0.0505652	0.0960634	0.0757036	0.0022284	0.0454478	0.000978957	3.975537
23970	-32334.78	-32405.59	70.81455	0.195182	0.070685	0.0369081	0.0361194	0.161029	0.184273	0.0672452	0.0633163	0.0345914	0.0374069	0.147482	0.0659657	0.0793129	0.0965449	0.0102123	0.0132897	0.0979564	0.198017	0.0520735	0.0641316	0.103656	0.136987	0.0354069	0.0321907	0.317872	0.208632	0.0272876	0.165712	0.04856	0.238642	0.0303723	0.0895754	0.0830237	0.0956258	0.04888	0.00189803	0.0135586	0.00773029	0.108998	0.0348235	0.116625	0.0488637	0.0498674	0.0721432	0.0754461	0.00245345	0.0447254	0.0196557	3.970954
23980	-32341.17	-32411.96	70.79203	0.178976	0.0776143	0.0498972	0.0351175	0.156436	0.178135	0.0545617	0.0655432	0.0283395	0.0408298	0.133457	0.0831477	0.0744772	0.092678	0.00739718	0.0109171	0.0909317	0.214271	0.0600895	0.0517651	0.117978	0.105903	0.038607	0.0338727	0.28418	0.225126	0.0154722	0.181291	0.0498498	0.207456	0.0489256	0.0889079	0.0910904	0.100775	0.0667502	0.00158325	0.0108537	0.0102788	0.127359	0.0328908	0.118096	0.0533832	0.0536352	0.0774976	0.0792572	0.00285419	0.0519418	0.0128096	3.973205
