Iteration	Posterior	Likelihood	Prior	alpha	beta	clockrate[1]	clockrate[2]	clockrate[3]	clockrate[4]	clockrate[5]	clockrate[6]	clockrate[7]	clockrate[8]	clockrate[9]	clockrate[10]	clockrate[11]	clockrate[12]	clockrate[13]	clockrate[14]	clockrate[15]	clockrate[16]	clockrate[17]	clockrate[18]	clockrate[19]	clockrate[20]	clockrate[21]	clockrate[22]	clockrate[23]	clockrate[24]	clockrate[25]	clockrate[26]	clockrate[27]	clockrate[28]	clockrate[29]	clockrate[30]	clockrate[31]	clockrate[32]	clockrate[33]	clockrate[34]	clockrate[35]	clockrate[36]	clockrate[37]	clockrate[38]	clockrate[39]	clockrate[40]	clockrate[41]	clockrate[42]	clockrate[43]	clockrate[44]	clockrate[45]	clockrate[46]	clockrate[47]	clockrate[48]	clockrate[49]	clockrate[50]	clockrate[51]	clockrate[52]	clockrate[53]	clockrate[54]	clockrate[55]	clockrate[56]	clockrate[57]	clockrate[58]	clockrate[59]	clockrate[60]	clockrate[61]	clockrate[62]	clockrate[63]	clockrate[64]	clockrate[65]	clockrate[66]	clockrate[67]	clockrate[68]	clockrate[69]	clockrate[70]	clockrate[71]	clockrate[72]	clockrate[73]	clockrate[74]	clockrate[75]	clockrate[76]	clockrate[77]	clockrate[78]	clockrate[79]	clockrate[80]	clockrate[81]	clockrate[82]	clockrate[83]	clockrate[84]	clockrate[85]	clockrate[86]	clockrate[87]	clockrate[88]	clockrate[89]	clockrate[90]	clockrate[91]	clockrate[92]	clockrate[93]	clockrate[94]	clockrate[95]	clockrate[96]	clockrate[97]	clockrate[98]	clockrate[99]	clockrate[100]	clockrate[101]	clockrate[102]	clockrate[103]	clockrate[104]	clockrate[105]	clockrate[106]	clockrate[107]	clockrate[108]	clockrate[109]	clockrate[110]	clockrate[111]	clockrate[112]	clockrate[113]	clockrate[114]	clockrate[115]	clockrate[116]	clockrate[117]	clockrate[118]	clockrate[119]	clockrate[120]	gamma	kappa	lambda	mean_clockrate	mu	relvar_clockrate
1740	-17681.14	-17674.44	-6.701179	2.75122	7.481319	0.253604	0.636082	0.551971	0.715409	0.452449	0.391123	0.489079	0.752779	0.36284	0.517661	0.313913	0.402846	0.775362	0.994864	0.797238	0.370315	0.238483	0.196593	0.284539	0.420359	0.429816	0.155156	0.278577	0.602954	0.41258	0.254813	0.222651	0.416228	0.308131	0.154558	0.360012	0.182923	0.0570819	0.214373	0.375382	0.765032	0.211647	0.128027	0.506796	0.364077	0.358628	0.361614	0.207883	0.138354	0.409599	1.01617	0.46762	0.383564	0.334704	0.574007	0.310194	0.433519	0.216561	0.281673	0.448598	0.280642	0.193649	0.269514	0.283435	0.651025	0.0806948	0.257083	0.306179	0.450763	0.220127	0.572792	0.336949	0.695356	0.601955	0.94894	0.340853	0.146266	0.42265	0.0503843	0.504494	0.882141	0.29932	0.571837	0.973561	0.224935	0.245268	0.11886	0.171048	0.318524	0.329786	0.166041	0.136412	0.264531	0.179524	0.110991	0.250797	0.152248	1.23062	0.0578577	0.232293	0.127859	0.24016	0.667127	0.354372	0.643993	0.391054	0.343485	0.247693	0.650204	0.241373	0.709132	0.966602	0.201871	0.353496	0.782545	0.732528	0.678208	0.94186	0.427512	0.657061	0.948075	0.751362	0.0724621	0.305823	0.17333	0.4901081	4.063349	0.5181028	0.3677454	13.22523	0.3634751
1750	-17680.19	-17671.54	-8.651377	2.011326	5.583832	0.259881	0.600649	0.514612	0.698037	0.40297	0.436053	0.500714	0.759231	0.390392	0.613584	0.297652	0.402424	0.961492	0.933166	0.791591	0.379574	0.231061	0.200749	0.308387	0.457276	0.414361	0.170113	0.261814	0.581563	0.366401	0.270124	0.216518	0.44431	0.362912	0.152485	0.349818	0.189291	0.0636594	0.215083	0.290765	0.806276	0.191409	0.131743	0.496784	0.351245	0.378801	0.363052	0.215193	0.122505	0.424418	1.12079	0.45795	0.361473	0.383449	0.639474	0.338033	0.441327	0.207585	0.306804	0.470302	0.302252	0.17906	0.286633	0.284662	0.706661	0.0856892	0.290956	0.300968	0.412495	0.218814	0.555317	0.332065	0.593923	0.529596	0.925321	0.296372	0.144965	0.413699	0.0493183	0.536641	0.985313	0.295887	0.535471	0.916632	0.262533	0.201663	0.114699	0.179125	0.315416	0.314893	0.16162	0.134188	0.241772	0.162593	0.106583	0.247377	0.158722	1.22332	0.0613533	0.234409	0.133498	0.230962	0.642376	0.321905	0.613748	0.413404	0.368201	0.243803	0.674116	0.208255	0.61245	0.914898	0.191171	0.352391	0.724873	0.697239	0.716945	0.949997	0.418542	0.646727	1.00968	0.763224	0.0704375	0.294822	0.191482	0.4795285	4.063349	0.12412	0.3602052	12.19188	0.4971845
1760	-17671.5	-17665.71	-5.796115	2.092792	5.327326	0.294843	0.627235	0.512366	0.735886	0.433111	0.397421	0.474182	0.695057	0.413987	0.694532	0.321399	0.364306	1.01399	0.890748	0.813232	0.394652	0.174312	0.216119	0.28988	0.454355	0.414213	0.162884	0.273349	0.644363	0.368758	0.295148	0.215632	0.464484	0.389502	0.165582	0.344165	0.192885	0.0494848	0.219296	0.280997	0.862303	0.200471	0.148365	0.445543	0.368858	0.454674	0.344491	0.201331	0.127941	0.462951	1.04218	0.426446	0.378671	0.433204	0.582051	0.366271	0.462536	0.20868	0.327019	0.465988	0.33325	0.170368	0.295282	0.338791	0.780096	0.0714154	0.276385	0.287472	0.420992	0.226292	0.557108	0.30602	0.537086	0.55461	0.866134	0.283338	0.134403	0.468612	0.0412235	0.55346	1.10124	0.329276	0.490618	0.857017	0.223006	0.208488	0.118515	0.188316	0.323433	0.306162	0.151114	0.144618	0.268417	0.150805	0.104854	0.241073	0.162564	1.20179	0.0622299	0.257265	0.130739	0.252384	0.706528	0.364717	0.663585	0.38257	0.325526	0.268466	0.664361	0.24779	0.507191	0.795077	0.182621	0.334886	0.781276	0.670124	0.735951	0.983978	0.398115	0.677295	0.903899	0.731183	0.0738431	0.303234	0.204051	0.4882684	3.91761	0.06558691	0.392841	11.17039	0.4778306
1770	-17672.93	-17668.48	-4.451843	2.33319	5.724296	0.258963	0.591092	0.527779	0.688487	0.417578	0.415689	0.493639	0.680212	0.332745	0.785718	0.334871	0.408322	0.896931	0.791232	0.810484	0.417164	0.180202	0.195799	0.314174	0.428436	0.417014	0.17631	0.262837	0.719235	0.326581	0.25557	0.218069	0.533733	0.39936	0.160276	0.285719	0.157393	0.0470998	0.199331	0.265158	0.796925	0.205392	0.140987	0.47219	0.394414	0.43411	0.352203	0.190046	0.121836	0.507237	1.00411	0.471583	0.399209	0.495283	0.552953	0.352296	0.556623	0.198064	0.368027	0.471206	0.296262	0.169421	0.261672	0.378881	0.706431	0.0714412	0.290219	0.284048	0.430462	0.221307	0.495133	0.309447	0.551281	0.493841	1.02341	0.294117	0.134128	0.463852	0.0371019	0.537601	1.19288	0.290563	0.523711	0.913363	0.202436	0.184757	0.115054	0.162293	0.326709	0.363666	0.154283	0.164687	0.246848	0.171938	0.0981614	0.26698	0.167054	1.41278	0.0680883	0.235345	0.134144	0.287986	0.606043	0.343507	0.762468	0.373413	0.319606	0.263719	0.603569	0.256174	0.537226	0.85775	0.17912	0.329585	0.878484	0.673281	0.676534	0.834371	0.424713	0.613453	0.957627	0.838501	0.0669408	0.300583	0.214677	0.485387	4.128029	0.2985776	0.4075943	9.194909	0.4285977
1780	-17686.26	-17680.66	-5.604751	2.070268	4.87832	0.226796	0.593725	0.568857	0.698163	0.349662	0.415418	0.493526	0.727843	0.33457	0.750148	0.331337	0.430249	0.914945	0.683405	0.7429	0.391608	0.169227	0.200447	0.291178	0.495809	0.387306	0.171631	0.242735	0.670035	0.3251	0.289223	0.189752	0.464683	0.43391	0.160809	0.307938	0.147399	0.0442569	0.202054	0.283348	0.77771	0.210762	0.117284	0.429488	0.376821	0.454913	0.345762	0.197989	0.119754	0.496634	1.0693	0.485629	0.477727	0.444736	0.557445	0.352651	0.527723	0.197967	0.368632	0.517535	0.310884	0.17134	0.286686	0.35022	0.70761	0.0833424	0.297786	0.298542	0.451691	0.219371	0.472773	0.332764	0.511316	0.480111	0.966154	0.27	0.145779	0.444388	0.0418217	0.520058	1.09253	0.287387	0.585642	0.917148	0.213157	0.192206	0.12739	0.197792	0.342538	0.369843	0.148183	0.151636	0.232438	0.175416	0.0921751	0.260343	0.159551	1.41866	0.0692876	0.215536	0.116981	0.254586	0.664369	0.34587	0.721122	0.339336	0.303583	0.257735	0.606793	0.24985	0.53229	0.835485	0.178981	0.331277	0.91856	0.699384	0.749989	0.879053	0.428242	0.571356	0.915576	0.790907	0.0652455	0.25471	0.230144	0.4840415	4.128029	0.248521	0.4243814	10.17137	0.4830292
1790	-17679.37	-17675.08	-4.280995	2.370536	5.911645	0.204769	0.613804	0.445749	0.64649	0.418732	0.415033	0.561646	0.713783	0.373693	0.881149	0.373188	0.407532	0.865068	0.72783	0.832407	0.392962	0.18157	0.199975	0.285385	0.481744	0.371198	0.208016	0.255785	0.677968	0.311117	0.241026	0.193202	0.442143	0.440075	0.206954	0.305105	0.127634	0.0463487	0.191952	0.278466	0.72477	0.194961	0.124512	0.413011	0.389272	0.411354	0.341503	0.189095	0.149312	0.501984	1.13778	0.455909	0.478985	0.495247	0.511585	0.348438	0.536586	0.204745	0.405485	0.618292	0.332533	0.1593	0.310376	0.382981	0.704068	0.0831265	0.280958	0.260791	0.523461	0.230745	0.496228	0.354251	0.54259	0.506234	0.997595	0.265857	0.145026	0.417749	0.042866	0.476616	0.99965	0.265877	0.691306	0.907719	0.244	0.186591	0.117617	0.184118	0.363194	0.391751	0.152384	0.132745	0.194864	0.163001	0.104976	0.258954	0.164892	1.38963	0.0796425	0.199232	0.118122	0.288833	0.747285	0.349605	0.658536	0.33271	0.319363	0.244183	0.585395	0.233163	0.548809	0.814835	0.195401	0.332038	0.89747	0.714287	0.701835	0.759411	0.385772	0.653237	0.939507	0.657811	0.0726637	0.27639	0.222554	0.4940906	4.128029	0.07092354	0.4009942	10.45439	0.4218456
1800	-17666.65	-17664.02	-2.631507	2.379623	6.162276	0.186217	0.640556	0.42175	0.649288	0.410873	0.372343	0.50631	0.748169	0.380483	0.807868	0.352999	0.421203	0.711859	0.749921	0.918208	0.340755	0.196807	0.197053	0.325785	0.542122	0.373807	0.215306	0.242848	0.739617	0.326581	0.246114	0.21786	0.446045	0.410285	0.172723	0.313316	0.144378	0.0499036	0.19621	0.301659	0.789439	0.201445	0.116662	0.373302	0.398403	0.412356	0.334268	0.184553	0.155004	0.566119	1.17445	0.461801	0.504116	0.49486	0.522503	0.41338	0.52037	0.215965	0.3824	0.590966	0.30831	0.172248	0.303948	0.351711	0.69525	0.0789468	0.290712	0.275477	0.566586	0.210426	0.510266	0.371643	0.473877	0.529979	0.929222	0.299578	0.157135	0.451681	0.0400001	0.496313	0.900809	0.277411	0.764436	0.827142	0.255668	0.162722	0.11925	0.178172	0.367937	0.355338	0.137915	0.109934	0.201097	0.150732	0.112203	0.259105	0.172301	1.32096	0.0832625	0.215073	0.126259	0.281063	0.610854	0.333102	0.62603	0.321823	0.310952	0.282636	0.608339	0.223792	0.551707	0.837207	0.185377	0.304453	0.883185	0.54983	0.689569	0.787915	0.369777	0.650132	1.0295	0.625586	0.0741089	0.287419	0.203441	0.4907713	4.128029	0.09185521	0.3861598	9.851518	0.4202346
1810	-17666.88	-17661.57	-5.307043	2.503801	6.600032	0.168629	0.730659	0.412318	0.650476	0.390144	0.369739	0.465285	0.76752	0.339142	0.834066	0.361514	0.418649	0.696042	0.69257	1.00838	0.392576	0.182648	0.187075	0.3304	0.533934	0.365719	0.212213	0.224383	0.643706	0.301942	0.243367	0.214192	0.448953	0.442753	0.170436	0.300258	0.126329	0.0487113	0.220379	0.285387	0.839104	0.188198	0.131542	0.347451	0.37391	0.383901	0.375311	0.209241	0.166154	0.671797	1.12386	0.413706	0.42402	0.546984	0.502011	0.395922	0.476979	0.23468	0.378639	0.572325	0.290892	0.165151	0.336824	0.364947	0.787344	0.0812143	0.311687	0.294987	0.527312	0.264278	0.527794	0.359894	0.504639	0.575544	0.908029	0.312884	0.146297	0.419395	0.0448416	0.535699	0.972752	0.297616	0.709512	0.89568	0.283908	0.208519	0.126757	0.174507	0.380997	0.383359	0.128291	0.108649	0.186982	0.160299	0.120436	0.278422	0.193654	1.23776	0.0911126	0.217652	0.112977	0.286691	0.606624	0.32231	0.591496	0.364344	0.288386	0.281713	0.618701	0.215669	0.565363	0.871059	0.189694	0.289109	0.880356	0.576529	0.627984	0.700969	0.380625	0.56718	1.08071	0.671764	0.0835245	0.307832	0.227362	0.4782254	4.304334	0.05094744	0.3793619	12.43213	0.3993928
1820	-17661.62	-17656.62	-4.999616	2.482783	5.974395	0.182068	0.652554	0.407962	0.664305	0.372508	0.384493	0.488633	0.82618	0.339517	0.936425	0.390894	0.404696	0.647549	0.685295	0.94084	0.363452	0.176773	0.199582	0.321191	0.575883	0.320999	0.228613	0.238548	0.609389	0.321148	0.211098	0.231214	0.410926	0.467273	0.191318	0.320028	0.14647	0.0508121	0.213648	0.272498	0.80876	0.241946	0.147498	0.321549	0.398221	0.455703	0.319305	0.195881	0.142157	0.752083	1.1646	0.367028	0.415379	0.454004	0.559766	0.420212	0.501326	0.225428	0.433153	0.608206	0.336827	0.154387	0.340946	0.342372	0.748686	0.0778832	0.351738	0.234048	0.461101	0.2812	0.462955	0.411298	0.592445	0.712458	0.851628	0.350609	0.153167	0.444041	0.0475266	0.491971	0.887066	0.285602	0.792179	0.79806	0.274064	0.197231	0.110312	0.157483	0.364509	0.37683	0.136861	0.120479	0.180599	0.168657	0.11216	0.297628	0.219527	1.25536	0.0911703	0.206194	0.115478	0.251498	0.70603	0.311455	0.652049	0.357059	0.303715	0.240724	0.600996	0.216162	0.595965	0.811419	0.18761	0.259163	0.878497	0.56893	0.707621	0.715582	0.321037	0.510788	1.11327	0.565913	0.0808406	0.317989	0.239061	0.4743522	4.304334	0.03573508	0.4155706	12.96617	0.4027738
1830	-17670.46	-17666.47	-3.988791	2.562641	5.720852	0.213827	0.714742	0.450131	0.618712	0.391209	0.407883	0.444985	0.805227	0.354137	0.942648	0.420719	0.400824	0.623784	0.623531	0.928355	0.34499	0.169628	0.207787	0.327527	0.575321	0.416616	0.251715	0.232674	0.572462	0.333744	0.206836	0.216855	0.439624	0.475753	0.208137	0.317092	0.153505	0.0507909	0.257017	0.256528	0.883486	0.202586	0.145938	0.329772	0.385103	0.457111	0.364132	0.185511	0.139957	0.734218	1.19344	0.354191	0.391008	0.410782	0.519825	0.430059	0.478229	0.194843	0.408115	0.601497	0.315144	0.171041	0.328793	0.314689	0.760022	0.0810173	0.385009	0.22037	0.418179	0.294545	0.492283	0.433275	0.520459	0.645938	0.796821	0.384603	0.167209	0.444827	0.0597873	0.553371	0.849819	0.26596	0.827384	0.865985	0.286739	0.197552	0.102749	0.157626	0.381735	0.373956	0.137701	0.123962	0.199849	0.170637	0.119795	0.354216	0.205199	1.26857	0.0864002	0.186219	0.113751	0.271108	0.711531	0.370752	0.669288	0.380234	0.312114	0.217995	0.643572	0.218349	0.71083	0.843523	0.172639	0.262288	0.781232	0.587575	0.667684	0.784023	0.316996	0.522584	0.95	0.524715	0.0856634	0.298949	0.236187	0.4739602	4.255995	0.01810459	0.4479475	11.7957	0.3902224
1840	-17663.37	-17658.94	-4.432554	2.385319	5.311353	0.209149	0.617326	0.511468	0.580699	0.373703	0.379144	0.44716	0.774152	0.385785	1.09163	0.434163	0.405659	0.635867	0.58719	1.05219	0.394537	0.186561	0.165331	0.31054	0.552166	0.418689	0.245142	0.223058	0.54154	0.285173	0.238553	0.217072	0.376395	0.47748	0.223569	0.259078	0.140871	0.049083	0.271546	0.266842	0.854117	0.205596	0.127909	0.352427	0.352977	0.460488	0.353652	0.192848	0.176531	0.683059	1.14742	0.379437	0.348546	0.398483	0.515623	0.404565	0.407603	0.190982	0.427903	0.517058	0.358159	0.180141	0.325252	0.31263	0.831982	0.0746311	0.404891	0.232467	0.377175	0.278816	0.544619	0.414877	0.487848	0.632211	0.802459	0.369559	0.165697	0.45364	0.0627898	0.557935	0.852708	0.239085	0.785789	0.749495	0.249148	0.234282	0.110786	0.158954	0.400296	0.382897	0.136611	0.109886	0.196205	0.150484	0.110777	0.365548	0.21758	1.21318	0.0808524	0.173374	0.111882	0.296997	0.672525	0.40303	0.606903	0.400487	0.315711	0.222823	0.631968	0.230649	0.882914	0.80124	0.170651	0.242869	0.725468	0.618706	0.659766	0.783347	0.358058	0.609135	1.01361	0.528976	0.0975537	0.290499	0.211217	0.4739602	4.255995	0.0062547	0.4490981	11.97302	0.4192312
1850	-17673.46	-17671.06	-2.405891	2.493819	6.011568	0.222767	0.647367	0.516378	0.600732	0.312173	0.387845	0.397441	0.72673	0.434985	1.00167	0.452325	0.344202	0.628592	0.538341	0.930643	0.36166	0.166773	0.130867	0.327889	0.472581	0.3761	0.243643	0.232381	0.601026	0.317894	0.243561	0.217009	0.373643	0.439977	0.207906	0.317884	0.146893	0.0504912	0.275359	0.257535	0.767146	0.177996	0.143095	0.381232	0.334047	0.445069	0.313908	0.19265	0.178304	0.742904	1.28087	0.373544	0.368583	0.426328	0.504676	0.469248	0.468555	0.178794	0.522644	0.505661	0.349843	0.183647	0.338595	0.304225	0.804714	0.0648597	0.432528	0.280009	0.387482	0.315887	0.620711	0.385478	0.458883	0.621395	0.788646	0.361471	0.168199	0.458227	0.0639779	0.539329	0.810287	0.238151	0.871781	0.808603	0.224798	0.259873	0.104399	0.188666	0.380967	0.391121	0.128289	0.0935472	0.191002	0.150947	0.118436	0.38791	0.227675	1.26695	0.0775107	0.178723	0.0989896	0.304199	0.685953	0.384252	0.547348	0.416003	0.307395	0.208425	0.60223	0.227561	0.868116	0.712302	0.163894	0.304656	0.727582	0.620342	0.649832	0.819547	0.393005	0.615407	1.07993	0.483069	0.104791	0.314731	0.253091	0.4781711	4.475412	0.01606705	0.4148367	10.9362	0.4009914
1860	-17667.66	-17665.85	-1.815037	2.723539	6.291874	0.246208	0.683382	0.529126	0.724848	0.331818	0.397828	0.378254	0.755587	0.380471	0.887345	0.388431	0.367109	0.598491	0.544843	0.952529	0.368562	0.204319	0.135433	0.370732	0.4664	0.386274	0.212822	0.236422	0.609849	0.298125	0.213727	0.258151	0.372046	0.421943	0.208079	0.288846	0.154939	0.0464679	0.290829	0.30468	0.835656	0.213032	0.144291	0.292322	0.348233	0.444208	0.30331	0.202624	0.184388	0.754647	1.07605	0.370209	0.423725	0.435938	0.511154	0.444853	0.472286	0.17819	0.528572	0.444789	0.36175	0.165093	0.31056	0.29216	0.82389	0.0685213	0.470524	0.269908	0.417673	0.33449	0.622818	0.429213	0.452366	0.654713	0.773775	0.351099	0.138731	0.50683	0.0592461	0.576328	0.936404	0.279251	0.797755	0.859224	0.265612	0.254249	0.0994628	0.175269	0.353174	0.46168	0.124481	0.0913019	0.201984	0.166847	0.128611	0.342837	0.205843	1.25449	0.0725777	0.185429	0.0984169	0.319303	0.689589	0.357119	0.537328	0.383785	0.289845	0.205945	0.642139	0.227052	0.726289	0.841423	0.173416	0.357434	0.625014	0.556518	0.657634	0.75971	0.329971	0.587412	1.07428	0.48276	0.105844	0.317955	0.278854	0.4787168	4.121043	0.0213873	0.4328661	11.05654	0.3671693
1870	-17682.64	-17683.23	0.580455	2.786578	6.83796	0.224897	0.732976	0.518798	0.8145	0.270129	0.384263	0.378894	0.669775	0.36428	0.874788	0.402323	0.38908	0.5964	0.58762	0.934902	0.420215	0.216039	0.142646	0.305102	0.478028	0.419295	0.230598	0.225454	0.64398	0.31229	0.258117	0.302883	0.389967	0.369612	0.194493	0.266837	0.154212	0.046432	0.250199	0.280687	0.830572	0.224593	0.163788	0.294737	0.354405	0.458071	0.295842	0.19767	0.185366	0.766518	1.06067	0.33817	0.397461	0.462238	0.472236	0.442983	0.475693	0.17974	0.555604	0.449678	0.311677	0.171226	0.30516	0.323523	0.695258	0.0597218	0.444534	0.236839	0.397943	0.321209	0.609002	0.459425	0.410264	0.668375	0.671007	0.346422	0.119653	0.564014	0.0640237	0.545565	0.854398	0.22705	0.656536	0.975125	0.297901	0.250498	0.0984103	0.173424	0.33196	0.443148	0.107678	0.0866486	0.195326	0.161821	0.132002	0.36384	0.214849	1.11411	0.0780469	0.183497	0.0985988	0.291108	0.637876	0.344677	0.502192	0.359536	0.326585	0.2134	0.684675	0.21129	0.822454	0.82917	0.192682	0.315615	0.599328	0.518435	0.701666	0.735377	0.387579	0.647514	1.02582	0.445545	0.110625	0.316546	0.282092	0.4897749	4.324604	0.06036538	0.4075159	11.06573	0.3588632
1880	-17690.21	-17682.22	-7.992916	2.675706	5.847092	0.235599	0.759908	0.570631	0.896818	0.298395	0.441479	0.366593	0.72164	0.321402	0.802468	0.389119	0.359159	0.554444	0.572671	0.876035	0.432163	0.251587	0.146224	0.290266	0.400288	0.378711	0.23911	0.257752	0.704981	0.305593	0.242894	0.289305	0.398059	0.431067	0.185166	0.27839	0.154754	0.0451409	0.239281	0.308202	0.851055	0.243482	0.161705	0.288628	0.339338	0.527123	0.281837	0.20827	0.196929	0.764785	1.049	0.336948	0.460267	0.376865	0.498574	0.451952	0.508249	0.191468	0.557506	0.425355	0.299712	0.166441	0.304728	0.35775	0.678641	0.062473	0.446939	0.23515	0.354518	0.313014	0.628383	0.429916	0.444497	0.598584	0.678419	0.352627	0.125932	0.63303	0.0612855	0.530101	1.2356	0.257795	0.805289	0.941717	0.277879	0.295091	0.100389	0.17688	0.347997	0.457763	0.0985342	0.0862113	0.211167	0.152629	0.110965	0.375738	0.207467	1.18352	0.0712688	0.199373	0.087157	0.271976	0.631754	0.363445	0.533834	0.337064	0.318198	0.235987	0.677395	0.214015	0.895871	0.768943	0.168664	0.342774	0.654683	0.510261	0.648797	0.806651	0.441148	0.658179	1.00375	0.484866	0.0984377	0.332561	0.283186	0.4714621	4.324604	0.1096908	0.4576132	13.76078	0.3737331
1890	-17675.92	-17671.07	-4.845036	2.287289	5.188812	0.208819	0.780079	0.585704	0.886621	0.240212	0.464985	0.353369	0.73158	0.324579	0.76833	0.352462	0.33109	0.559393	0.625244	0.856495	0.40724	0.253097	0.157287	0.291257	0.363554	0.374611	0.227088	0.287438	0.624717	0.313475	0.248134	0.286134	0.400191	0.436984	0.18927	0.291986	0.121135	0.0467036	0.263621	0.318212	0.965584	0.263959	0.177944	0.278118	0.323005	0.461641	0.270779	0.251958	0.168096	0.788241	1.09577	0.352234	0.426162	0.385323	0.574264	0.424836	0.559676	0.190799	0.52023	0.409895	0.357517	0.1603	0.307404	0.365998	0.722045	0.0624738	0.493672	0.200301	0.32319	0.323315	0.573168	0.423036	0.424402	0.585686	0.716828	0.309363	0.133951	0.610516	0.0597224	0.546686	1.35103	0.251987	0.889555	0.837065	0.309501	0.27908	0.110314	0.185054	0.331729	0.536402	0.107745	0.093389	0.221033	0.140158	0.105167	0.327954	0.212013	1.08637	0.0744192	0.197469	0.0948659	0.256569	0.611449	0.373436	0.536283	0.366473	0.362614	0.25461	0.704281	0.235288	0.900062	0.684158	0.171114	0.33946	0.790202	0.501464	0.681187	0.779963	0.434526	0.613749	1.0017	0.571994	0.107223	0.344525	0.238071	0.4752071	4.369699	0.05408528	0.4408117	9.985182	0.4371989
1900	-17679.43	-17671.41	-8.026568	2.349265	5.039364	0.243115	0.804084	0.629214	0.893586	0.238809	0.488006	0.363132	0.657895	0.3508	0.807261	0.354465	0.324353	0.568494	0.684063	0.894389	0.407261	0.222145	0.163658	0.294211	0.361051	0.341322	0.217955	0.275044	0.565959	0.350509	0.255244	0.279709	0.45824	0.519528	0.233158	0.292137	0.125534	0.0532101	0.238475	0.31318	1.16651	0.252165	0.154273	0.296204	0.321359	0.422927	0.277251	0.240619	0.199456	0.896143	0.985244	0.365445	0.41214	0.381943	0.615408	0.41951	0.63504	0.202089	0.498168	0.39424	0.351287	0.175089	0.305391	0.334962	0.766936	0.0580322	0.507467	0.209189	0.292838	0.382884	0.534594	0.382202	0.464491	0.567483	0.677611	0.32624	0.121528	0.577422	0.0601732	0.560262	1.24208	0.240528	0.857329	0.861316	0.361305	0.268341	0.120216	0.180012	0.319162	0.488313	0.123105	0.0993888	0.208449	0.151717	0.0937529	0.334464	0.231828	1.10968	0.0796646	0.224071	0.0811465	0.221131	0.643087	0.379278	0.555512	0.396452	0.345024	0.209438	0.655589	0.239035	0.960642	0.73314	0.171022	0.334641	0.817185	0.543707	0.714058	0.85538	0.493648	0.594568	1.01363	0.592736	0.104634	0.352816	0.219129	0.488676	3.943009	0.01856669	0.4661828	10.3694	0.4256651
1910	-17669	-17658.47	-10.53243	2.722502	6.126903	0.285342	0.760507	0.561663	0.902756	0.246222	0.528968	0.413339	0.635785	0.317832	0.777524	0.3464	0.30192	0.586395	0.788202	0.923051	0.404336	0.213369	0.188027	0.318821	0.349517	0.364296	0.205929	0.258934	0.589208	0.320158	0.267807	0.254601	0.457875	0.405869	0.257699	0.25377	0.119918	0.0513761	0.236816	0.279654	1.18491	0.27028	0.163554	0.288169	0.3185	0.401837	0.238809	0.244597	0.238515	0.835983	1.07573	0.391932	0.477492	0.400544	0.587927	0.362096	0.587737	0.234964	0.498405	0.385709	0.352134	0.16201	0.26579	0.298727	0.72529	0.0532548	0.465368	0.209561	0.29113	0.321383	0.502269	0.429926	0.411976	0.535608	0.6435	0.303463	0.117162	0.568382	0.0686134	0.605776	1.23141	0.256614	0.838534	0.820891	0.345476	0.287114	0.116618	0.186215	0.297092	0.468942	0.120925	0.108585	0.231512	0.145958	0.10511	0.340588	0.239055	1.15308	0.0807276	0.202304	0.0716088	0.227492	0.605163	0.385124	0.533603	0.456233	0.279002	0.206806	0.7762	0.274	0.910031	0.744103	0.149201	0.355109	0.9515	0.483322	0.65088	0.931378	0.492814	0.505986	1.01194	0.541993	0.091565	0.337486	0.20245	0.4743203	3.943009	0.06113697	0.4443521	14.6379	0.3673092
1920	-17677.21	-17670.79	-6.414743	2.73159	6.137216	0.28592	0.728979	0.574397	0.872861	0.262501	0.519245	0.422864	0.730753	0.33555	0.761901	0.327627	0.310908	0.489508	0.793609	0.940068	0.375136	0.202101	0.192127	0.349854	0.383859	0.39945	0.189757	0.256336	0.660839	0.305047	0.273087	0.254756	0.402962	0.452216	0.225397	0.25336	0.102873	0.0566234	0.255259	0.304359	1.21136	0.310308	0.17999	0.334201	0.279463	0.390742	0.242354	0.224306	0.200017	0.784777	0.87388	0.373912	0.430308	0.457821	0.56738	0.374663	0.652963	0.248398	0.521896	0.427803	0.319433	0.184537	0.25564	0.274129	0.673785	0.0496287	0.487804	0.198075	0.254624	0.384619	0.488023	0.437949	0.406271	0.640711	0.575769	0.266835	0.12218	0.595594	0.0703267	0.602001	1.21637	0.287239	0.686866	0.832457	0.324086	0.303315	0.145218	0.1961	0.332184	0.473355	0.125476	0.123795	0.239856	0.136163	0.0903321	0.325645	0.234023	1.06392	0.0832504	0.218159	0.0730433	0.20652	0.555241	0.352125	0.572036	0.455794	0.309686	0.181434	0.705618	0.266754	0.890164	0.681481	0.150354	0.363394	1.08497	0.477335	0.643627	0.987957	0.403241	0.499274	0.921427	0.52961	0.0985017	0.35267	0.20606	0.4874598	3.820086	0.2831408	0.4450862	12.38471	0.3660872
